"Time Stamp","Time Zone","Name","PTID","Load"
"08/14/2012 00:00:00","EDT","CAPITL",61757,1357.7
"08/14/2012 00:00:00","EDT","CENTRL",61754,1728.3
"08/14/2012 00:00:00","EDT","DUNWOD",61760,825.1
"08/14/2012 00:00:00","EDT","GENESE",61753,1101.5
"08/14/2012 00:00:00","EDT","HUD VL",61758,1176
"08/14/2012 00:00:00","EDT","LONGIL",61762,2973.8
"08/14/2012 00:00:00","EDT","MHK VL",61756,851
"08/14/2012 00:00:00","EDT","MILLWD",61759,322.6
"08/14/2012 00:00:00","EDT","N.Y.C.",61761,7179.2
"08/14/2012 00:00:00","EDT","NORTH",61755,705.3
"08/14/2012 00:00:00","EDT","WEST",61752,1654.1
"08/14/2012 00:05:00","EDT","CAPITL",61757,1341.6
"08/14/2012 00:05:00","EDT","CENTRL",61754,1661
"08/14/2012 00:05:00","EDT","DUNWOD",61760,806.3
"08/14/2012 00:05:00","EDT","GENESE",61753,1099.1
"08/14/2012 00:05:00","EDT","HUD VL",61758,1182.9
"08/14/2012 00:05:00","EDT","LONGIL",61762,2936.7
"08/14/2012 00:05:00","EDT","MHK VL",61756,859.5
"08/14/2012 00:05:00","EDT","MILLWD",61759,327.1
"08/14/2012 00:05:00","EDT","N.Y.C.",61761,7109.5
"08/14/2012 00:05:00","EDT","NORTH",61755,698.9
"08/14/2012 00:05:00","EDT","WEST",61752,1620.5
"08/14/2012 00:10:00","EDT","CAPITL",61757,1334
"08/14/2012 00:10:00","EDT","CENTRL",61754,1707.5
"08/14/2012 00:10:00","EDT","DUNWOD",61760,788.6
"08/14/2012 00:10:00","EDT","GENESE",61753,1092.5
"08/14/2012 00:10:00","EDT","HUD VL",61758,1188.2
"08/14/2012 00:10:00","EDT","LONGIL",61762,2904.7
"08/14/2012 00:10:00","EDT","MHK VL",61756,835.3
"08/14/2012 00:10:00","EDT","MILLWD",61759,322.9
"08/14/2012 00:10:00","EDT","N.Y.C.",61761,7058.6
"08/14/2012 00:10:00","EDT","NORTH",61755,699.4
"08/14/2012 00:10:00","EDT","WEST",61752,1612.1
"08/14/2012 00:15:00","EDT","CAPITL",61757,1321.7
"08/14/2012 00:15:00","EDT","CENTRL",61754,1701.2
"08/14/2012 00:15:00","EDT","DUNWOD",61760,782.2
"08/14/2012 00:15:00","EDT","GENESE",61753,1089
"08/14/2012 00:15:00","EDT","HUD VL",61758,1151.1
"08/14/2012 00:15:00","EDT","LONGIL",61762,2879.7
"08/14/2012 00:15:00","EDT","MHK VL",61756,822.8
"08/14/2012 00:15:00","EDT","MILLWD",61759,330.2
"08/14/2012 00:15:00","EDT","N.Y.C.",61761,7027.5
"08/14/2012 00:15:00","EDT","NORTH",61755,710.4
"08/14/2012 00:15:00","EDT","WEST",61752,1619.5
"08/14/2012 00:20:00","EDT","CAPITL",61757,1316.8
"08/14/2012 00:20:00","EDT","CENTRL",61754,1685.4
"08/14/2012 00:20:00","EDT","DUNWOD",61760,794.6
"08/14/2012 00:20:00","EDT","GENESE",61753,1073.7
"08/14/2012 00:20:00","EDT","HUD VL",61758,1144.6
"08/14/2012 00:20:00","EDT","LONGIL",61762,2860.9
"08/14/2012 00:20:00","EDT","MHK VL",61756,833.6
"08/14/2012 00:20:00","EDT","MILLWD",61759,314.7
"08/14/2012 00:20:00","EDT","N.Y.C.",61761,6978.9
"08/14/2012 00:20:00","EDT","NORTH",61755,691.5
"08/14/2012 00:20:00","EDT","WEST",61752,1604.4
"08/14/2012 00:25:00","EDT","CAPITL",61757,1316.1
"08/14/2012 00:25:00","EDT","CENTRL",61754,1648.1
"08/14/2012 00:25:00","EDT","DUNWOD",61760,786.7
"08/14/2012 00:25:00","EDT","GENESE",61753,1082
"08/14/2012 00:25:00","EDT","HUD VL",61758,1134
"08/14/2012 00:25:00","EDT","LONGIL",61762,2846.2
"08/14/2012 00:25:00","EDT","MHK VL",61756,836.9
"08/14/2012 00:25:00","EDT","MILLWD",61759,317.9
"08/14/2012 00:25:00","EDT","N.Y.C.",61761,6953.5
"08/14/2012 00:25:00","EDT","NORTH",61755,687.3
"08/14/2012 00:25:00","EDT","WEST",61752,1576.6
"08/14/2012 00:30:00","EDT","CAPITL",61757,1311.6
"08/14/2012 00:30:00","EDT","CENTRL",61754,1680.7
"08/14/2012 00:30:00","EDT","DUNWOD",61760,794.8
"08/14/2012 00:30:00","EDT","GENESE",61753,1077.6
"08/14/2012 00:30:00","EDT","HUD VL",61758,1109.5
"08/14/2012 00:30:00","EDT","LONGIL",61762,2829.1
"08/14/2012 00:30:00","EDT","MHK VL",61756,822.5
"08/14/2012 00:30:00","EDT","MILLWD",61759,308.2
"08/14/2012 00:30:00","EDT","N.Y.C.",61761,6920.2
"08/14/2012 00:30:00","EDT","NORTH",61755,685.8
"08/14/2012 00:30:00","EDT","WEST",61752,1561.5
"08/14/2012 00:35:00","EDT","CAPITL",61757,1283.8
"08/14/2012 00:35:00","EDT","CENTRL",61754,1677.6
"08/14/2012 00:35:00","EDT","DUNWOD",61760,786.2
"08/14/2012 00:35:00","EDT","GENESE",61753,1061.6
"08/14/2012 00:35:00","EDT","HUD VL",61758,1124.4
"08/14/2012 00:35:00","EDT","LONGIL",61762,2804.9
"08/14/2012 00:35:00","EDT","MHK VL",61756,812.8
"08/14/2012 00:35:00","EDT","MILLWD",61759,292.6
"08/14/2012 00:35:00","EDT","N.Y.C.",61761,6880.2
"08/14/2012 00:35:00","EDT","NORTH",61755,698.7
"08/14/2012 00:35:00","EDT","WEST",61752,1570.1
"08/14/2012 00:40:00","EDT","CAPITL",61757,1294.9
"08/14/2012 00:40:00","EDT","CENTRL",61754,1668.9
"08/14/2012 00:40:00","EDT","DUNWOD",61760,782
"08/14/2012 00:40:00","EDT","GENESE",61753,1054.6
"08/14/2012 00:40:00","EDT","HUD VL",61758,1112.3
"08/14/2012 00:40:00","EDT","LONGIL",61762,2779.5
"08/14/2012 00:40:00","EDT","MHK VL",61756,810.5
"08/14/2012 00:40:00","EDT","MILLWD",61759,290.9
"08/14/2012 00:40:00","EDT","N.Y.C.",61761,6836.8
"08/14/2012 00:40:00","EDT","NORTH",61755,701.3
"08/14/2012 00:40:00","EDT","WEST",61752,1563.2
"08/14/2012 00:45:00","EDT","CAPITL",61757,1271.6
"08/14/2012 00:45:00","EDT","CENTRL",61754,1659.1
"08/14/2012 00:45:00","EDT","DUNWOD",61760,765.6
"08/14/2012 00:45:00","EDT","GENESE",61753,1048.2
"08/14/2012 00:45:00","EDT","HUD VL",61758,1081.4
"08/14/2012 00:45:00","EDT","LONGIL",61762,2755.8
"08/14/2012 00:45:00","EDT","MHK VL",61756,810.8
"08/14/2012 00:45:00","EDT","MILLWD",61759,319.1
"08/14/2012 00:45:00","EDT","N.Y.C.",61761,6833.9
"08/14/2012 00:45:00","EDT","NORTH",61755,687.2
"08/14/2012 00:45:00","EDT","WEST",61752,1543.4
"08/14/2012 00:50:00","EDT","CAPITL",61757,1289.8
"08/14/2012 00:50:00","EDT","CENTRL",61754,1613.1
"08/14/2012 00:50:00","EDT","DUNWOD",61760,769.6
"08/14/2012 00:50:00","EDT","GENESE",61753,1046.6
"08/14/2012 00:50:00","EDT","HUD VL",61758,1096.9
"08/14/2012 00:50:00","EDT","LONGIL",61762,2732.3
"08/14/2012 00:50:00","EDT","MHK VL",61756,800.9
"08/14/2012 00:50:00","EDT","MILLWD",61759,296.3
"08/14/2012 00:50:00","EDT","N.Y.C.",61761,6768.4
"08/14/2012 00:50:00","EDT","NORTH",61755,694.1
"08/14/2012 00:50:00","EDT","WEST",61752,1559
"08/14/2012 00:55:00","EDT","CAPITL",61757,1272
"08/14/2012 00:55:00","EDT","CENTRL",61754,1597.4
"08/14/2012 00:55:00","EDT","DUNWOD",61760,773
"08/14/2012 00:55:00","EDT","GENESE",61753,1046.1
"08/14/2012 00:55:00","EDT","HUD VL",61758,1104.8
"08/14/2012 00:55:00","EDT","LONGIL",61762,2697.3
"08/14/2012 00:55:00","EDT","MHK VL",61756,803.8
"08/14/2012 00:55:00","EDT","MILLWD",61759,279.3
"08/14/2012 00:55:00","EDT","N.Y.C.",61761,6745.1
"08/14/2012 00:55:00","EDT","NORTH",61755,687.8
"08/14/2012 00:55:00","EDT","WEST",61752,1529.4
"08/14/2012 01:00:00","EDT","CAPITL",61757,1263
"08/14/2012 01:00:00","EDT","CENTRL",61754,1618.7
"08/14/2012 01:00:00","EDT","DUNWOD",61760,737.9
"08/14/2012 01:00:00","EDT","GENESE",61753,1043.6
"08/14/2012 01:00:00","EDT","HUD VL",61758,1082.6
"08/14/2012 01:00:00","EDT","LONGIL",61762,2683.2
"08/14/2012 01:00:00","EDT","MHK VL",61756,803.1
"08/14/2012 01:00:00","EDT","MILLWD",61759,292.3
"08/14/2012 01:00:00","EDT","N.Y.C.",61761,6721.4
"08/14/2012 01:00:00","EDT","NORTH",61755,695.6
"08/14/2012 01:00:00","EDT","WEST",61752,1545.6
"08/14/2012 01:05:00","EDT","CAPITL",61757,1257.3
"08/14/2012 01:05:00","EDT","CENTRL",61754,1618.6
