"Time Stamp","Time Zone","Name","PTID","Load"
"10/25/2012 00:00:00","EDT","CAPITL",61757,997.1
"10/25/2012 00:00:00","EDT","CENTRL",61754,1435.6
"10/25/2012 00:00:00","EDT","DUNWOD",61760,504.1
"10/25/2012 00:00:00","EDT","GENESE",61753,911.4
"10/25/2012 00:00:00","EDT","HUD VL",61758,875.9
"10/25/2012 00:00:00","EDT","LONGIL",61762,1848.9
"10/25/2012 00:00:00","EDT","MHK VL",61756,640.4
"10/25/2012 00:00:00","EDT","MILLWD",61759,259.4
"10/25/2012 00:00:00","EDT","N.Y.C.",61761,4831.4
"10/25/2012 00:00:00","EDT","NORTH",61755,707.8
"10/25/2012 00:00:00","EDT","WEST",61752,1511.6
"10/25/2012 00:05:00","EDT","CAPITL",61757,983.9
"10/25/2012 00:05:00","EDT","CENTRL",61754,1421.9
"10/25/2012 00:05:00","EDT","DUNWOD",61760,516.6
"10/25/2012 00:05:00","EDT","GENESE",61753,905.1
"10/25/2012 00:05:00","EDT","HUD VL",61758,859
"10/25/2012 00:05:00","EDT","LONGIL",61762,1841.9
"10/25/2012 00:05:00","EDT","MHK VL",61756,637.2
"10/25/2012 00:05:00","EDT","MILLWD",61759,245.6
"10/25/2012 00:05:00","EDT","N.Y.C.",61761,4766.1
"10/25/2012 00:05:00","EDT","NORTH",61755,703.5
"10/25/2012 00:05:00","EDT","WEST",61752,1514.2
"10/25/2012 00:10:00","EDT","CAPITL",61757,992.3
"10/25/2012 00:10:00","EDT","CENTRL",61754,1417
"10/25/2012 00:10:00","EDT","DUNWOD",61760,491
"10/25/2012 00:10:00","EDT","GENESE",61753,901
"10/25/2012 00:10:00","EDT","HUD VL",61758,859.3
"10/25/2012 00:10:00","EDT","LONGIL",61762,1828
"10/25/2012 00:10:00","EDT","MHK VL",61756,627.2
"10/25/2012 00:10:00","EDT","MILLWD",61759,275.5
"10/25/2012 00:10:00","EDT","N.Y.C.",61761,4725.4
"10/25/2012 00:10:00","EDT","NORTH",61755,709.4
"10/25/2012 00:10:00","EDT","WEST",61752,1508.9
"10/25/2012 00:15:00","EDT","CAPITL",61757,983.2
"10/25/2012 00:15:00","EDT","CENTRL",61754,1409.9
"10/25/2012 00:15:00","EDT","DUNWOD",61760,482.3
"10/25/2012 00:15:00","EDT","GENESE",61753,895.8
"10/25/2012 00:15:00","EDT","HUD VL",61758,848.6
"10/25/2012 00:15:00","EDT","LONGIL",61762,1806.5
"10/25/2012 00:15:00","EDT","MHK VL",61756,634.4
"10/25/2012 00:15:00","EDT","MILLWD",61759,251.8
"10/25/2012 00:15:00","EDT","N.Y.C.",61761,4707.4
"10/25/2012 00:15:00","EDT","NORTH",61755,699.6
"10/25/2012 00:15:00","EDT","WEST",61752,1503.1
"10/25/2012 00:20:00","EDT","CAPITL",61757,969.9
"10/25/2012 00:20:00","EDT","CENTRL",61754,1410.7
"10/25/2012 00:20:00","EDT","DUNWOD",61760,478.9
"10/25/2012 00:20:00","EDT","GENESE",61753,890.2
"10/25/2012 00:20:00","EDT","HUD VL",61758,847.1
"10/25/2012 00:20:00","EDT","LONGIL",61762,1798
"10/25/2012 00:20:00","EDT","MHK VL",61756,632.8
"10/25/2012 00:20:00","EDT","MILLWD",61759,264.9
"10/25/2012 00:20:00","EDT","N.Y.C.",61761,4654.6
"10/25/2012 00:20:00","EDT","NORTH",61755,697.4
"10/25/2012 00:20:00","EDT","WEST",61752,1487.3
"10/25/2012 00:25:00","EDT","CAPITL",61757,974.8
"10/25/2012 00:25:00","EDT","CENTRL",61754,1401.8
"10/25/2012 00:25:00","EDT","DUNWOD",61760,486.3
"10/25/2012 00:25:00","EDT","GENESE",61753,892.6
"10/25/2012 00:25:00","EDT","HUD VL",61758,830.7
"10/25/2012 00:25:00","EDT","LONGIL",61762,1768.7
"10/25/2012 00:25:00","EDT","MHK VL",61756,618.9
"10/25/2012 00:25:00","EDT","MILLWD",61759,255.5
"10/25/2012 00:25:00","EDT","N.Y.C.",61761,4633.7
"10/25/2012 00:25:00","EDT","NORTH",61755,694.2
"10/25/2012 00:25:00","EDT","WEST",61752,1465.8
"10/25/2012 00:30:00","EDT","CAPITL",61757,975.4
"10/25/2012 00:30:00","EDT","CENTRL",61754,1410.4
"10/25/2012 00:30:00","EDT","DUNWOD",61760,479.4
"10/25/2012 00:30:00","EDT","GENESE",61753,885.1
"10/25/2012 00:30:00","EDT","HUD VL",61758,856
"10/25/2012 00:30:00","EDT","LONGIL",61762,1778.3
"10/25/2012 00:30:00","EDT","MHK VL",61756,613.3
