"Time Stamp","Time Zone","Name","PTID","Load"
"03/10/2009 00:00:00","EDT","CAPITL",61757,1062.8
"03/10/2009 00:00:00","EDT","CENTRL",61754,1632.6
"03/10/2009 00:00:00","EDT","DUNWOD",61760,531.8
"03/10/2009 00:00:00","EDT","GENESE",61753,1020
"03/10/2009 00:00:00","EDT","HUD VL",61758,977.7
"03/10/2009 00:00:00","EDT","LONGIL",61762,2061.7
"03/10/2009 00:00:00","EDT","MHK VL",61756,794.3
"03/10/2009 00:00:00","EDT","MILLWD",61759,293.8
"03/10/2009 00:00:00","EDT","N.Y.C.",61761,5159.9
"03/10/2009 00:00:00","EDT","NORTH",61755,734.8
"03/10/2009 00:00:00","EDT","WEST",61752,1604.3
"03/10/2009 00:05:00","EDT","CAPITL",61757,1041.8
"03/10/2009 00:05:00","EDT","CENTRL",61754,1635.8
"03/10/2009 00:05:00","EDT","DUNWOD",61760,567.7
"03/10/2009 00:05:00","EDT","GENESE",61753,1012.5
"03/10/2009 00:05:00","EDT","HUD VL",61758,948.6
"03/10/2009 00:05:00","EDT","LONGIL",61762,2053.4
"03/10/2009 00:05:00","EDT","MHK VL",61756,778
"03/10/2009 00:05:00","EDT","MILLWD",61759,249.3
"03/10/2009 00:05:00","EDT","N.Y.C.",61761,5125
"03/10/2009 00:05:00","EDT","NORTH",61755,739.9
"03/10/2009 00:05:00","EDT","WEST",61752,1633.8
"03/10/2009 00:10:00","EDT","CAPITL",61757,1023.9
"03/10/2009 00:10:00","EDT","CENTRL",61754,1623.5
"03/10/2009 00:10:00","EDT","DUNWOD",61760,516.6
"03/10/2009 00:10:00","EDT","GENESE",61753,1004.8
"03/10/2009 00:10:00","EDT","HUD VL",61758,969.8
"03/10/2009 00:10:00","EDT","LONGIL",61762,2027.9
"03/10/2009 00:10:00","EDT","MHK VL",61756,801.6
"03/10/2009 00:10:00","EDT","MILLWD",61759,269.2
"03/10/2009 00:10:00","EDT","N.Y.C.",61761,5068.8
"03/10/2009 00:10:00","EDT","NORTH",61755,724.2
"03/10/2009 00:10:00","EDT","WEST",61752,1559.8
"03/10/2009 00:15:00","EDT","CAPITL",61757,1013.5
"03/10/2009 00:15:00","EDT","CENTRL",61754,1628.6
"03/10/2009 00:15:00","EDT","DUNWOD",61760,526.7
"03/10/2009 00:15:00","EDT","GENESE",61753,998.4
"03/10/2009 00:15:00","EDT","HUD VL",61758,958.6
"03/10/2009 00:15:00","EDT","LONGIL",61762,2002.2
"03/10/2009 00:15:00","EDT","MHK VL",61756,779.1
"03/10/2009 00:15:00","EDT","MILLWD",61759,274.3
"03/10/2009 00:15:00","EDT","N.Y.C.",61761,5035.2
"03/10/2009 00:15:00","EDT","NORTH",61755,750
"03/10/2009 00:15:00","EDT","WEST",61752,1564.6
"03/10/2009 00:20:00","EDT","CAPITL",61757,1009.6
"03/10/2009 00:20:00","EDT","CENTRL",61754,1605.7
"03/10/2009 00:20:00","EDT","DUNWOD",61760,522.9
"03/10/2009 00:20:00","EDT","GENESE",61753,996.2
"03/10/2009 00:20:00","EDT","HUD VL",61758,924.8
"03/10/2009 00:20:00","EDT","LONGIL",61762,1987
"03/10/2009 00:20:00","EDT","MHK VL",61756,795.5
"03/10/2009 00:20:00","EDT","MILLWD",61759,283.6
"03/10/2009 00:20:00","EDT","N.Y.C.",61761,5012.8
"03/10/2009 00:20:00","EDT","NORTH",61755,734.7
"03/10/2009 00:20:00","EDT","WEST",61752,1595.5
"03/10/2009 00:25:00","EDT","CAPITL",61757,1021.2
"03/10/2009 00:25:00","EDT","CENTRL",61754,1624.8
"03/10/2009 00:25:00","EDT","DUNWOD",61760,515.5
"03/10/2009 00:25:00","EDT","GENESE",61753,993.3
"03/10/2009 00:25:00","EDT","HUD VL",61758,930.8
"03/10/2009 00:25:00","EDT","LONGIL",61762,1977.3
"03/10/2009 00:25:00","EDT","MHK VL",61756,785.9
"03/10/2009 00:25:00","EDT","MILLWD",61759,273.3
"03/10/2009 00:25:00","EDT","N.Y.C.",61761,4967.2
"03/10/2009 00:25:00","EDT","NORTH",61755,736.3
"03/10/2009 00:25:00","EDT","WEST",61752,1564.2
"03/10/2009 00:30:00","EDT","CAPITL",61757,1012.3
"03/10/2009 00:30:00","EDT","CENTRL",61754,1601.7
"03/10/2009 00:30:00","EDT","DUNWOD",61760,509.1
"03/10/2009 00:30:00","EDT","GENESE",61753,993
"03/10/2009 00:30:00","EDT","HUD VL",61758,931.2
"03/10/2009 00:30:00","EDT","LONGIL",61762,1970.9
"03/10/2009 00:30:00","EDT","MHK VL",61756,790
"03/10/2009 00:30:00","EDT","MILLWD",61759,264
"03/10/2009 00:30:00","EDT","N.Y.C.",61761,4931.6
"03/10/2009 00:30:00","EDT","NORTH",61755,734.9
"03/10/2009 00:30:00","EDT","WEST",61752,1578.8
"03/10/2009 00:35:00","EDT","CAPITL",61757,1004.7
"03/10/2009 00:35:00","EDT","CENTRL",61754,1592.5
"03/10/2009 00:35:00","EDT","DUNWOD",61760,523
