station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
SCHU,2015-09-27 00:00:00 EDT,43.11700,-73.57829,103,47.6,48.7,47.6,99.1,47.4,0.000,0.000,0.00,0.000,0.1,1.1,0.3,334,0,0.6,1.6,0.3,317,21,0.1,1.1,0.3,334,0,0,30.37,,,,,,,,,,
SCHU,2015-09-27 00:05:00 EDT,43.11700,-73.57829,103,47.3,49.0,47.3,99.0,47.1,0.000,0.000,0.00,0.000,0.7,2.0,0.5,336,2,1.2,2.7,0.6,353,14,0.7,2.0,0.5,336,2,0,30.37,,,,,,,,,,
SCHU,2015-09-27 00:10:00 EDT,43.11700,-73.57829,103,46.9,49.1,46.9,98.8,46.6,0.000,0.000,0.00,0.000,0.3,0.8,0.3,339,0,0.9,4.7,0.4,348,20,0.3,0.8,0.3,339,0,0,30.37,,,,,,,,,,
SCHU,2015-09-27 00:15:00 EDT,43.11700,-73.57829,103,46.9,48.5,46.9,99.0,46.6,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.6,0.9,0.2,262,18,0.0,0.0,0.0,0,0,0,30.37,,,,,,,,,,
SCHU,2015-09-27 00:20:00 EDT,43.11700,-73.57829,103,47.5,48.2,47.5,99.3,47.3,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.8,1.6,0.3,262,10,0.0,0.0,0.0,0,0,0,30.36,,,,,,,,,,
SCHU,2015-09-27 00:25:00 EDT,43.11700,-73.57829,103,47.2,48.1,47.2,99.3,47.0,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.6,1.1,0.2,245,21,0.0,0.0,0.0,0,0,0,30.37,,,,,,,,,,
SCHU,2015-09-27 00:30:00 EDT,43.11700,-73.57829,103,47.4,48.1,47.4,99.3,47.2,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.2,0.4,0.2,228,47,0.0,0.0,0.0,0,0,0,30.37,,,,,,,,,,
SCHU,2015-09-27 00:35:00 EDT,43.11700,-73.57829,103,47.3,48.1,47.3,99.3,47.1,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.9,7.2,0.8,252,32,0.0,0.0,0.0,0,0,0,30.37,,,,,,,,,,
SCHU,2015-09-27 00:40:00 EDT,43.11700,-73.57829,103,47.3,47.9,47.3,99.2,47.1,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.9,1.3,0.2,286,14,0.0,0.0,0.0,0,0,0,30.37,,,,,,,,,,
SCHU,2015-09-27 00:45:00 EDT,43.11700,-73.57829,103,47.2,47.9,47.2,99.1,47.0,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.8,1.6,0.4,284,11,0.0,0.0,0.0,0,0,0,30.37,,,,,,,,,,
SCHU,2015-09-27 00:50:00 EDT,43.11700,-73.57829,103,47.3,47.8,47.3,99.1,47.1,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.6,0.9,0.2,268,25,0.0,0.0,0.0,0,0,0,30.37,,,,,,,,,,
SCHU,2015-09-27 00:55:00 EDT,43.11700,-73.57829,103,47.1,47.7,47.1,98.9,46.8,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.7,1.3,0.2,285,17,0.0,0.0,0.0,0,0,0,30.37,,,,,,,,,,
SCHU,2015-09-27 01:00:00 EDT,43.11700,-73.57829,103,47.0,47.8,47.0,98.7,46.6,0.000,0.000,0.00,0.000,0.3,0.7,0.3,339,0,1.1,1.6,0.3,306,15,0.3,0.7,0.3,339,0,0,30.37,,,,,,,,,,
SCHU,2015-09-27 01:05:00 EDT,43.11700,-73.57829,103,46.9,47.6,46.9,98.7,46.6,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.5,1.3,0.3,293,34,0.0,0.0,0.0,0,0,0,30.37,,,,,,,,,,
SCHU,2015-09-27 01:10:00 EDT,43.11700,-73.57829,103,46.8,47.3,46.8,98.6,46.4,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.4,1.6,0.3,287,61,0.0,0.0,0.0,0,0,0,30.37,,,,,,,,,,
SCHU,2015-09-27 01:15:00 EDT,43.11700,-73.57829,103,46.7,47.7,46.7,98.6,46.4,0.000,0.000,0.00,0.000,0.3,0.9,0.3,338,0,0.9,1.8,0.4,313,19,0.3,0.9,0.3,338,0,0,30.37,,,,,,,,,,
SCHU,2015-09-27 01:20:00 EDT,43.11700,-73.57829,103,46.8,47.8,46.8,98.7,46.4,0.000,0.000,0.00,0.000,0.0,0.5,0.1,339,0,0.7,1.3,0.3,16,32,0.0,0.5,0.1,339,0,0,30.37,,,,,,,,,,
SCHU,2015-09-27 01:25:00 EDT,43.11700,-73.57829,103,46.4,47.5,46.4,98.6,46.0,0.000,0.000,0.00,0.000,0.7,1.7,0.5,339,0,1.5,2.2,0.4,316,27,0.7,1.7,0.5,339,0,0,30.37,,,,,,,,,,
SCHU,2015-09-27 01:30:00 EDT,43.11700,-73.57829,103,46.4,47.3,46.4,98.6,46.0,0.000,0.000,0.00,0.000,0.0,0.4,0.1,339,0,0.7,1.6,0.4,307,47,0.0,0.4,0.1,339,0,0,30.37,,,,,,,,,,
SCHU,2015-09-27 01:35:00 EDT,43.11700,-73.57829,103,46.0,47.2,46.0,98.2,45.6,0.000,0.000,0.00,0.000,0.0,0.3,0.1,339,0,1.0,1.6,0.3,292,10,0.0,0.3,0.1,339,0,0,30.37,,,,,,,,,,
SCHU,2015-09-27 01:40:00 EDT,43.11700,-73.57829,103,46.4,46.9,46.4,98.5,46.0,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.5,0.9,0.2,280,16,0.0,0.0,0.0,0,0,0,30.37,,,,,,,,,,
SCHU,2015-09-27 01:45:00 EDT,43.11700,-73.57829,103,46.2,46.8,46.2,98.6,45.8,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.6,1.1,0.2,307,27,0.0,0.0,0.0,0,0,0,30.37,,,,,,,,,,
SCHU,2015-09-27 01:50:00 EDT,43.11700,-73.57829,103,46.4,46.7,46.4,98.6,46.0,0.000,0.000,0.00,0.000,0.0,0.6,0.1,339,0,0.7,1.8,0.4,296,15,0.0,0.6,0.1,339,0,0,30.37,,,,,,,,,,
SCHU,2015-09-27 01:55:00 EDT,43.11700,-73.57829,103,46.4,46.5,46.4,98.7,46.1,0.000,0.000,0.00,0.000,0.0,0.3,0.0,339,0,0.9,1.3,0.3,300,16,0.0,0.3,0.0,339,0,0,30.37,,,,,,,,,,
SCHU,2015-09-27 02:00:00 EDT,43.11700,-73.57829,103,46.2,46.5,46.2,98.5,45.8,0.000,0.000,0.00,0.000,0.0,0.1,0.0,339,0,0.6,1.1,0.3,289,31,0.0,0.1,0.0,339,0,0,30.38,,,,,,,,,,
SCHU,2015-09-27 02:05:00 EDT,43.11700,-73.57829,103,46.0,46.4,46.0,98.4,45.6,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.4,3.1,0.3,281,27,0.0,0.0,0.0,0,0,0,30.38,,,,,,,,,,
SCHU,2015-09-27 02:10:00 EDT,43.11700,-73.57829,103,45.8,46.5,45.8,98.4,45.4,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.3,1.6,0.2,27,56,0.0,0.0,0.0,0,0,0,30.38,,,,,,,,,,
SCHU,2015-09-27 02:15:00 EDT,43.11700,-73.57829,103,45.4,46.4,45.4,98.5,45.0,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.4,0.9,0.2,334,39,0.0,0.0,0.0,0,0,0,30.38,,,,,,,,,,
SCHU,2015-09-27 02:20:00 EDT,43.11700,-73.57829,103,45.4,46.2,45.4,98.6,45.1,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.5,5.1,0.5,320,40,0.0,0.0,0.0,0,0,0,30.38,,,,,,,,,,
SCHU,2015-09-27 02:25:00 EDT,43.11700,-73.57829,103,45.8,46.1,45.8,98.9,45.5,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.3,0.9,0.1,234,58,0.0,0.0,0.0,0,0,0,30.38,,,,,,,,,,
SCHU,2015-09-27 02:30:00 EDT,43.11700,-73.57829,103,45.6,46.0,45.6,99.0,45.4,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.3,0.7,0.1,152,51,0.0,0.0,0.0,0,0,0,30.37,,,,,,,,,,
SCHU,2015-09-27 02:35:00 EDT,43.11700,-73.57829,103,45.8,45.9,45.8,99.1,45.5,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.5,1.8,0.2,214,25,0.0,0.0,0.0,0,0,0,30.37,,,,,,,,,,
SCHU,2015-09-27 02:40:00 EDT,43.11700,-73.57829,103,45.7,45.9,45.7,99.2,45.5,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.4,0.9,0.2,231,20,0.0,0.0,0.0,0,0,0,30.37,,,,,,,,,,
SCHU,2015-09-27 02:45:00 EDT,43.11700,-73.57829,103,45.4,45.9,45.4,99.2,45.2,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.3,1.3,0.2,164,51,0.0,0.0,0.0,0,0,0,30.37,,,,,,,,,,
SCHU,2015-09-27 02:50:00 EDT,43.11700,-73.57829,103,45.6,45.8,45.6,99.2,45.4,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.2,0.4,0.1,185,45,0.0,0.0,0.0,0,0,0,30.37,,,,,,,,,,
SCHU,2015-09-27 02:55:00 EDT,43.11700,-73.57829,103,45.5,45.8,45.5,99.3,45.3,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.4,0.9,0.2,148,27,0.0,0.0,0.0,0,0,0,30.37,,,,,,,,,,
SCHU,2015-09-27 03:00:00 EDT,43.11700,-73.57829,103,45.4,45.8,45.4,99.2,45.2,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.4,1.1,0.2,125,30,0.0,0.0,0.0,0,0,0,30.37,,,,,,,,,,
SCHU,2015-09-27 03:05:00 EDT,43.11700,-73.57829,103,45.4,45.6,45.4,99.3,45.2,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.5,1.1,0.2,116,47,0.0,0.0,0.0,0,0,0,30.37,,,,,,,,,,
SCHU,2015-09-27 03:10:00 EDT,43.11700,-73.57829,103,45.3,45.5,45.3,99.3,45.1,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.5,1.1,0.2,133,35,0.0,0.0,0.0,0,0,0,30.37,,,,,,,,,,
SCHU,2015-09-27 03:15:00 EDT,43.11700,-73.57829,103,45.2,45.4,45.2,99.2,45.0,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.5,1.1,0.2,113,44,0.0,0.0,0.0,0,0,0,30.37,,,,,,,,,,
SCHU,2015-09-27 03:20:00 EDT,43.11700,-73.57829,103,44.8,45.2,44.8,99.2,44.6,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.7,2.2,0.3,27,44,0.0,0.0,0.0,0,0,0,30.37,,,,,,,,,,
SCHU,2015-09-27 03:25:00 EDT,43.11700,-73.57829,103,44.6,45.2,44.6,99.1,44.3,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.4,0.9,0.2,290,51,0.0,0.0,0.0,0,0,0,30.37,,,,,,,,,,
