station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
BATA,2016-05-06 00:00:00 EDT,43.01994,-78.13566,906,47.7,49.0,44.6,81.1,42.2,0.000,0.000,0.00,0.000,6.4,7.5,0.4,302,2,,,,,,6.4,7.5,0.4,302,2,0,28.85,,,,,,,,,,
BATA,2016-05-06 00:05:00 EDT,43.01994,-78.13566,906,47.4,49.0,44.1,81.3,41.9,0.000,0.000,0.00,0.000,6.9,7.6,0.3,302,3,,,,,,6.9,7.6,0.3,302,3,0,28.85,,,,,,,,,,
BATA,2016-05-06 00:10:00 EDT,43.01994,-78.13566,906,47.0,48.8,43.7,82.2,41.8,0.000,0.000,0.00,0.000,6.7,8.1,0.4,302,4,,,,,,6.7,8.1,0.4,302,4,0,28.85,,,,,,,,,,
BATA,2016-05-06 00:15:00 EDT,43.01994,-78.13566,906,46.7,48.7,43.2,83.0,41.8,0.000,0.000,0.00,0.000,7.1,8.4,0.5,303,3,,,,,,7.1,8.4,0.5,303,3,0,28.85,,,,,,,,,,
BATA,2016-05-06 00:20:00 EDT,43.01994,-78.13566,906,46.8,48.7,43.2,83.0,41.9,0.000,0.000,0.00,0.000,7.1,8.3,0.4,304,3,,,,,,7.1,8.3,0.4,304,3,0,28.85,,,,,,,,,,
BATA,2016-05-06 00:25:00 EDT,43.01994,-78.13566,906,46.8,48.6,43.3,82.8,41.9,0.000,0.000,0.00,0.000,7.1,8.0,0.4,305,3,,,,,,7.1,8.0,0.4,305,3,0,28.84,,,,,,,,,,
BATA,2016-05-06 00:30:00 EDT,43.01994,-78.13566,906,47.2,48.8,43.7,82.0,42.0,0.000,0.000,0.00,0.000,7.4,8.5,0.4,306,3,,,,,,7.4,8.5,0.4,306,3,0,28.84,,,,,,,,,,
BATA,2016-05-06 00:35:00 EDT,43.01994,-78.13566,906,47.1,48.7,43.5,81.4,41.6,0.000,0.000,0.00,0.000,7.4,8.3,0.4,306,3,,,,,,7.4,8.3,0.4,306,3,0,28.84,,,,,,,,,,
BATA,2016-05-06 00:40:00 EDT,43.01994,-78.13566,906,46.8,48.6,43.3,82.0,41.6,0.000,0.000,0.00,0.000,7.1,8.1,0.5,306,4,,,,,,7.1,8.1,0.5,306,4,0,28.84,,,,,,,,,,
BATA,2016-05-06 00:45:00 EDT,43.01994,-78.13566,906,46.7,48.7,43.3,81.8,41.4,0.000,0.000,0.00,0.000,6.8,8.1,0.5,308,3,,,,,,6.8,8.1,0.5,308,3,0,28.84,,,,,,,,,,
