station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm,frozen_soil_25cm,frozen_soil_50cm,soil_temp_05cm,soil_temp_25cm,soil_temp_50cm,soil_moisture_05cm,soil_moisture_25cm,soil_moisture_50cm
SCHU,2015-08-11 00:00:00 EDT,43.11700,-73.57829,103,,,,59.9,,0.000,,0.00,0.000,3.9,7.5,1.4,283,22,,,,,,3.9,7.5,1.4,283,22,0,29.80,,,,,,,,,,
SCHU,2015-08-11 00:05:00 EDT,43.11700,-73.57829,103,,,,59.7,,0.000,0.000,0.00,0.000,4.3,9.0,1.8,296,25,,,,,,4.3,9.0,1.8,296,25,0,29.81,,,,,,,,,,
SCHU,2015-08-11 00:10:00 EDT,43.11700,-73.57829,103,,,,59.2,,0.000,0.000,0.00,0.000,4.9,10.2,2.0,297,18,,,,,,4.9,10.2,2.0,297,18,0,29.81,,,,,,,,,,
SCHU,2015-08-11 00:15:00 EDT,43.11700,-73.57829,103,,,,59.7,,0.000,0.000,0.00,0.000,3.6,8.5,1.7,286,31,,,,,,3.6,8.5,1.7,286,31,0,29.81,,,,,,,,,,
SCHU,2015-08-11 00:20:00 EDT,43.11700,-73.57829,103,,,,59.8,,0.000,0.000,0.00,0.000,2.8,5.5,1.1,288,25,,,,,,2.8,5.5,1.1,288,25,0,29.80,,,,,,,,,,
SCHU,2015-08-11 00:25:00 EDT,43.11700,-73.57829,103,,,,60.3,,0.000,0.000,0.00,0.000,3.0,6.4,1.4,291,27,,,,,,3.0,6.4,1.4,291,27,0,29.80,,,,,,,,,,
SCHU,2015-08-11 00:30:00 EDT,43.11700,-73.57829,103,,,,60.6,,0.000,0.000,0.00,0.000,3.0,5.5,1.2,266,17,,,,,,3.0,5.5,1.2,266,17,0,29.80,,,,,,,,,,
SCHU,2015-08-11 00:35:00 EDT,43.11700,-73.57829,103,,,,60.3,,0.000,0.000,0.00,0.000,4.2,7.4,1.5,263,22,,,,,,4.2,7.4,1.5,263,22,0,29.80,,,,,,,,,,
SCHU,2015-08-11 00:40:00 EDT,43.11700,-73.57829,103,,,,60.2,,0.000,0.000,0.00,0.000,4.4,10.8,2.0,273,26,,,,,,4.4,10.8,2.0,273,26,0,29.79,,,,,,,,,,
SCHU,2015-08-11 00:45:00 EDT,43.11700,-73.57829,103,,,,59.5,,0.000,0.000,0.00,0.000,4.2,8.3,2.1,276,25,,,,,,4.2,8.3,2.1,276,25,0,29.79,,,,,,,,,,
SCHU,2015-08-11 00:50:00 EDT,43.11700,-73.57829,103,,,,59.8,,0.000,0.000,0.00,0.000,3.5,7.7,1.8,282,21,,,,,,3.5,7.7,1.8,282,21,0,29.79,,,,,,,,,,
SCHU,2015-08-11 00:55:00 EDT,43.11700,-73.57829,103,,,,59.6,,0.000,0.000,0.00,0.000,3.7,7.9,1.5,284,24,,,,,,3.7,7.9,1.5,284,24,0,29.79,,,,,,,,,,
SCHU,2015-08-11 01:00:00 EDT,43.11700,-73.57829,103,,,,59.6,,0.000,0.000,0.00,0.000,3.4,7.7,1.8,290,22,,,,,,3.4,7.7,1.8,290,22,0,29.79,,,,,,,,,,
SCHU,2015-08-11 01:05:00 EDT,43.11700,-73.57829,103,,,,59.2,,0.000,0.000,0.00,0.000,3.7,6.9,1.4,282,26,,,,,,3.7,6.9,1.4,282,26,0,29.79,,,,,,,,,,
SCHU,2015-08-11 01:10:00 EDT,43.11700,-73.57829,103,,,,59.1,,0.000,0.000,0.00,0.000,3.2,6.4,1.4,295,25,,,,,,3.2,6.4,1.4,295,25,0,29.79,,,,,,,,,,
SCHU,2015-08-11 01:15:00 EDT,43.11700,-73.57829,103,,,,59.5,,0.000,0.000,0.00,0.000,4.3,8.8,1.8,299,25,,,,,,4.3,8.8,1.8,299,25,0,29.79,,,,,,,,,,
SCHU,2015-08-11 01:20:00 EDT,43.11700,-73.57829,103,,,,59.2,,0.000,0.000,0.00,0.000,3.6,6.9,1.6,294,31,,,,,,3.6,6.9,1.6,294,31,0,29.79,,,,,,,,,,
SCHU,2015-08-11 01:25:00 EDT,43.11700,-73.57829,103,,,,59.6,,0.000,0.000,0.00,0.000,2.2,5.3,1.1,300,28,,,,,,2.2,5.3,1.1,300,28,0,29.79,,,,,,,,,,
SCHU,2015-08-11 01:30:00 EDT,43.11700,-73.57829,103,,,,60.0,,0.000,0.000,0.00,0.000,3.6,7.9,1.8,280,23,,,,,,3.6,7.9,1.8,280,23,0,29.78,,,,,,,,,,
SCHU,2015-08-11 01:35:00 EDT,43.11700,-73.57829,103,,,,60.4,,0.000,0.000,0.00,0.000,4.1,9.6,2.0,281,20,,,,,,4.1,9.6,2.0,281,20,0,29.78,,,,,,,,,,
SCHU,2015-08-11 01:40:00 EDT,43.11700,-73.57829,103,,,,61.0,,0.000,0.000,0.00,0.000,3.1,7.2,1.5,283,27,,,,,,3.1,7.2,1.5,283,27,0,29.78,,,,,,,,,,
SCHU,2015-08-11 01:45:00 EDT,43.11700,-73.57829,103,,,,61.2,,0.000,0.000,0.00,0.000,4.0,9.5,2.3,278,24,,,,,,4.0,9.5,2.3,278,24,0,29.78,,,,,,,,,,
SCHU,2015-08-11 01:50:00 EDT,43.11700,-73.57829,103,,,,61.2,,0.000,0.000,0.00,0.000,2.5,6.1,1.4,294,28,,,,,,2.5,6.1,1.4,294,28,0,29.78,,,,,,,,,,
SCHU,2015-08-11 01:55:00 EDT,43.11700,-73.57829,103,,,,61.6,,0.000,0.000,0.00,0.000,3.5,9.9,1.6,288,29,,,,,,3.5,9.9,1.6,288,29,0,29.78,,,,,,,,,,
SCHU,2015-08-11 02:00:00 EDT,43.11700,-73.57829,103,,,,62.2,,0.000,0.000,0.00,0.000,4.5,10.3,2.3,285,31,,,,,,4.5,10.3,2.3,285,31,0,29.78,,,,,,,,,,
SCHU,2015-08-11 02:05:00 EDT,43.11700,-73.57829,103,,,,62.6,,0.000,0.000,0.00,0.000,5.3,9.5,1.6,284,23,,,,,,5.3,9.5,1.6,284,23,0,29.77,,,,,,,,,,
SCHU,2015-08-11 02:10:00 EDT,43.11700,-73.57829,103,,,,62.9,,0.000,0.000,0.00,0.000,2.8,6.1,1.5,286,30,,,,,,2.8,6.1,1.5,286,30,0,29.77,,,,,,,,,,
SCHU,2015-08-11 02:15:00 EDT,43.11700,-73.57829,103,,,,64.1,,0.000,0.000,0.00,0.000,3.2,7.2,1.7,280,26,,,,,,3.2,7.2,1.7,280,26,0,29.77,,,,,,,,,,
SCHU,2015-08-11 02:20:00 EDT,43.11700,-73.57829,103,,,,63.9,,0.000,0.000,0.00,0.000,3.3,5.7,1.1,274,23,,,,,,3.3,5.7,1.1,274,23,0,29.77,,,,,,,,,,
SCHU,2015-08-11 02:25:00 EDT,43.11700,-73.57829,103,,,,63.5,,0.000,0.000,0.00,0.000,4.6,8.7,1.7,266,19,,,,,,4.6,8.7,1.7,266,19,0,29.77,,,,,,,,,,
SCHU,2015-08-11 02:30:00 EDT,43.11700,-73.57829,103,,,,63.5,,0.000,0.000,0.00,0.000,3.9,8.3,2.0,278,21,,,,,,3.9,8.3,2.0,278,21,0,29.77,,,,,,,,,,
SCHU,2015-08-11 02:35:00 EDT,43.11700,-73.57829,103,,,,62.7,,0.000,0.000,0.00,0.000,3.8,8.3,2.1,273,22,,,,,,3.8,8.3,2.1,273,22,0,29.77,,,,,,,,,,
SCHU,2015-08-11 02:40:00 EDT,43.11700,-73.57829,103,,,,62.2,,0.000,0.000,0.00,0.000,3.8,8.0,1.0,263,21,,,,,,3.8,8.0,1.0,263,21,0,29.76,,,,,,,,,,
SCHU,2015-08-11 02:45:00 EDT,43.11700,-73.57829,103,,,,62.2,,0.000,0.000,0.00,0.000,4.0,7.4,1.7,269,24,,,,,,4.0,7.4,1.7,269,24,0,29.76,,,,,,,,,,
SCHU,2015-08-11 02:50:00 EDT,43.11700,-73.57829,103,,,,61.6,,0.000,0.000,0.00,0.000,4.6,11.4,2.4,280,24,,,,,,4.6,11.4,2.4,280,24,0,29.76,,,,,,,,,,
SCHU,2015-08-11 02:55:00 EDT,43.11700,-73.57829,103,,,,61.8,,0.000,0.000,0.00,0.000,4.6,9.3,1.9,286,21,,,,,,4.6,9.3,1.9,286,21,0,29.76,,,,,,,,,,
SCHU,2015-08-11 03:00:00 EDT,43.11700,-73.57829,103,,,,61.6,,0.000,0.000,0.00,0.000,2.4,5.0,1.3,292,27,,,,,,2.4,5.0,1.3,292,27,0,29.76,,,,,,,,,,
SCHU,2015-08-11 03:05:00 EDT,43.11700,-73.57829,103,,,,62.0,,0.000,0.000,0.00,0.000,2.9,6.6,1.5,300,29,,,,,,2.9,6.6,1.5,300,29,0,29.76,,,,,,,,,,
SCHU,2015-08-11 03:10:00 EDT,43.11700,-73.57829,103,,,,62.5,,0.000,0.000,0.00,0.000,2.9,6.6,1.5,268,26,,,,,,2.9,6.6,1.5,268,26,0,29.76,,,,,,,,,,
SCHU,2015-08-11 03:15:00 EDT,43.11700,-73.57829,103,,,,62.2,,0.000,0.000,0.00,0.000,3.2,7.0,1.2,268,20,,,,,,3.2,7.0,1.2,268,20,0,29.76,,,,,,,,,,
SCHU,2015-08-11 03:20:00 EDT,43.11700,-73.57829,103,,,,62.1,,0.000,0.000,0.00,0.000,2.9,4.1,0.6,280,18,,,,,,2.9,4.1,0.6,280,18,0,29.76,,,,,,,,,,
SCHU,2015-08-11 03:25:00 EDT,43.11700,-73.57829,103,,,,62.7,,0.000,0.000,0.00,0.000,2.4,6.1,1.4,269,25,,,,,,2.4,6.1,1.4,269,25,0,29.76,,,,,,,,,,
SCHU,2015-08-11 03:30:00 EDT,43.11700,-73.57829,103,,,,62.9,,0.000,0.000,0.00,0.000,4.4,8.3,1.5,266,19,,,,,,4.4,8.3,1.5,266,19,0,29.75,,,,,,,,,,
SCHU,2015-08-11 03:35:00 EDT,43.11700,-73.57829,103,,,,63.1,,0.000,0.000,0.00,0.000,2.5,4.6,1.0,259,21,,,,,,2.5,4.6,1.0,259,21,0,29.75,,,,,,,,,,
SCHU,2015-08-11 03:40:00 EDT,43.11700,-73.57829,103,,,,63.9,,0.000,0.000,0.00,0.000,1.3,3.9,1.0,281,18,,,,,,1.3,3.9,1.0,281,18,0,29.75,,,,,,,,,,
SCHU,2015-08-11 03:45:00 EDT,43.11700,-73.57829,103,,,,64.5,,0.000,0.000,0.00,0.000,2.7,6.6,1.5,277,18,,,,,,2.7,6.6,1.5,277,18,0,29.75,,,,,,,,,,
SCHU,2015-08-11 03:50:00 EDT,43.11700,-73.57829,103,,,,65.4,,0.000,0.000,0.00,0.000,1.4,3.2,0.9,289,24,,,,,,1.4,3.2,0.9,289,24,0,29.75,,,,,,,,,,
SCHU,2015-08-11 03:55:00 EDT,43.11700,-73.57829,103,,,,66.0,,0.000,0.000,0.00,0.000,1.9,7.2,1.7,300,33,,,,,,1.9,7.2,1.7,300,33,0,29.75,,,,,,,,,,
SCHU,2015-08-11 04:00:00 EDT,43.11700,-73.57829,103,,,,65.2,,0.000,0.000,0.00,0.000,3.9,8.0,1.4,286,21,,,,,,3.9,8.0,1.4,286,21,0,29.74,,,,,,,,,,
SCHU,2015-08-11 04:05:00 EDT,43.11700,-73.57829,103,,,,65.4,,0.000,0.000,0.00,0.000,3.3,7.1,1.7,284,29,,,,,,3.3,7.1,1.7,284,29,0,29.74,,,,,,,,,,
SCHU,2015-08-11 04:10:00 EDT,43.11700,-73.57829,103,,,,64.5,,0.000,0.000,0.00,0.000,3.7,6.6,1.1,286,21,,,,,,3.7,6.6,1.1,286,21,0,29.74,,,,,,,,,,
SCHU,2015-08-11 04:15:00 EDT,43.11700,-73.57829,103,,,,64.0,,0.000,0.000,0.00,0.000,3.3,7.6,2.0,273,26,,,,,,3.3,7.6,2.0,273,26,0,29.74,,,,,,,,,,
SCHU,2015-08-11 04:20:00 EDT,43.11700,-73.57829,103,,,,64.2,,0.000,0.000,0.00,0.000,4.1,8.9,1.9,272,22,,,,,,4.1,8.9,1.9,272,22,0,29.73,,,,,,,,,,
SCHU,2015-08-11 04:25:00 EDT,43.11700,-73.57829,103,,,,64.4,,0.000,0.000,0.00,0.000,3.7,6.7,1.5,276,23,,,,,,3.7,6.7,1.5,276,23,0,29.73,,,,,,,,,,
SCHU,2015-08-11 04:30:00 EDT,43.11700,-73.57829,103,,,,65.3,,0.000,0.000,0.00,0.000,1.5,3.7,0.9,266,24,,,,,,1.5,3.7,0.9,266,24,0,29.73,,,,,,,,,,
SCHU,2015-08-11 04:35:00 EDT,43.11700,-73.57829,103,,,,66.1,,0.000,0.000,0.00,0.000,3.3,6.9,1.4,273,24,,,,,,3.3,6.9,1.4,273,24,0,29.73,,,,,,,,,,
SCHU,2015-08-11 04:40:00 EDT,43.11700,-73.57829,103,,,,66.1,,0.000,0.000,0.00,0.000,3.8,6.2,1.1,271,19,,,,,,3.8,6.2,1.1,271,19,0,29.73,,,,,,,,,,
SCHU,2015-08-11 04:45:00 EDT,43.11700,-73.57829,103,,,,66.9,,0.000,0.000,0.00,0.000,3.8,12.0,2.7,274,21,,,,,,3.8,12.0,2.7,274,21,0,29.73,,,,,,,,,,
SCHU,2015-08-11 04:50:00 EDT,43.11700,-73.57829,103,,,,67.2,,0.000,0.000,0.00,0.000,3.6,6.5,1.3,263,22,,,,,,3.6,6.5,1.3,263,22,0,29.72,,,,,,,,,,
