station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm,frozen_soil_25cm,frozen_soil_50cm,soil_temp_05cm,soil_temp_25cm,soil_temp_50cm,soil_moisture_05cm,soil_moisture_25cm,soil_moisture_50cm
SCHU,2015-09-17 00:00:00 EDT,43.11700,-73.57829,103,59.7,60.8,59.7,99.6,59.6,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.8,1.3,0.2,112,11,0.0,0.0,0.0,0,0,0,30.11,,,,,,,,,,
SCHU,2015-09-17 00:05:00 EDT,43.11700,-73.57829,103,59.8,60.7,59.8,99.6,59.7,0.000,0.000,0.00,0.000,0.3,0.8,0.3,161,0,0.9,1.3,0.2,133,13,0.3,0.8,0.3,161,0,0,30.11,,,,,,,,,,
SCHU,2015-09-17 00:10:00 EDT,43.11700,-73.57829,103,59.7,60.7,59.7,99.6,59.6,0.000,0.000,0.00,0.000,0.3,0.8,0.3,161,0,0.8,1.3,0.2,159,13,0.3,0.8,0.3,161,0,0,30.11,,,,,,,,,,
SCHU,2015-09-17 00:15:00 EDT,43.11700,-73.57829,103,59.8,60.6,59.8,99.6,59.7,0.000,0.000,0.00,0.000,0.2,0.8,0.3,161,0,0.7,1.1,0.2,175,20,0.2,0.8,0.3,161,0,0,30.11,,,,,,,,,,
SCHU,2015-09-17 00:20:00 EDT,43.11700,-73.57829,103,59.9,60.5,59.9,99.7,59.8,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.5,0.9,0.2,142,21,0.0,0.0,0.0,0,0,0,30.10,,,,,,,,,,
SCHU,2015-09-17 00:25:00 EDT,43.11700,-73.57829,103,59.7,60.5,59.7,99.6,59.6,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.5,0.9,0.2,141,14,0.0,0.0,0.0,0,0,0,30.10,,,,,,,,,,
SCHU,2015-09-17 00:30:00 EDT,43.11700,-73.57829,103,59.6,60.5,59.6,99.6,59.5,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.8,4.0,0.4,130,24,0.0,0.0,0.0,0,0,0,30.10,,,,,,,,,,
SCHU,2015-09-17 00:35:00 EDT,43.11700,-73.57829,103,59.3,60.5,59.3,99.6,59.2,0.000,0.000,0.00,0.000,0.6,0.9,0.3,161,0,1.1,1.6,0.2,134,5,0.6,0.9,0.3,161,0,0,30.10,,,,,,,,,,
SCHU,2015-09-17 00:40:00 EDT,43.11700,-73.57829,103,59.1,60.4,59.1,99.6,59.0,0.000,0.000,0.00,0.000,0.7,0.9,0.1,161,0,1.1,1.6,0.1,134,5,0.7,0.9,0.1,161,0,0,30.10,,,,,,,,,,
SCHU,2015-09-17 00:45:00 EDT,43.11700,-73.57829,103,59.3,60.4,59.3,99.7,59.3,0.000,0.000,0.00,0.000,0.2,0.6,0.2,161,0,0.8,0.9,0.1,142,11,0.2,0.6,0.2,161,0,0,30.10,,,,,,,,,,
