station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm,frozen_soil_25cm,frozen_soil_50cm,soil_temp_05cm,soil_temp_25cm,soil_temp_50cm,soil_moisture_05cm,soil_moisture_25cm,soil_moisture_50cm
SCHU,2015-09-11 00:00:00 EDT,43.11700,-73.57829,103,64.1,64.1,64.1,96.9,63.2,0.000,0.146,0.00,0.014,2.4,4.2,1.0,6,21,3.4,6.9,1.3,11,17,2.4,4.2,1.0,6,21,0,29.72,,,,,,,,,,
SCHU,2015-09-11 00:05:00 EDT,43.11700,-73.57829,103,64.1,64.0,64.1,96.8,63.1,0.000,0.000,0.00,0.013,2.8,6.4,1.3,12,18,3.7,8.9,1.4,21,17,2.8,6.4,1.3,12,18,0,29.72,,,,,,,,,,
SCHU,2015-09-11 00:10:00 EDT,43.11700,-73.57829,103,64.0,64.0,64.0,96.9,63.2,0.002,0.002,0.00,0.014,1.5,3.4,1.0,32,22,2.3,5.1,1.0,42,24,1.5,3.4,1.0,32,22,0,29.72,,,,,,,,,,
SCHU,2015-09-11 00:15:00 EDT,43.11700,-73.57829,103,64.0,63.9,64.0,97.1,63.1,0.002,0.004,0.00,0.016,1.4,3.6,0.9,18,16,2.2,4.7,0.9,24,17,1.4,3.6,0.9,18,16,0,29.72,,,,,,,,,,
SCHU,2015-09-11 00:20:00 EDT,43.11700,-73.57829,103,63.9,63.9,63.9,97.0,63.0,0.001,0.005,0.00,0.015,2.1,4.5,0.9,355,21,2.8,5.1,1.0,5,19,2.1,4.5,0.9,355,21,0,29.72,,,,,,,,,,
SCHU,2015-09-11 00:25:00 EDT,43.11700,-73.57829,103,63.9,63.8,63.9,96.6,62.9,0.002,0.007,0.00,0.016,2.7,6.2,1.3,356,28,3.4,8.3,1.6,6,25,2.7,6.2,1.3,356,28,0,29.72,,,,,,,,,,
SCHU,2015-09-11 00:30:00 EDT,43.11700,-73.57829,103,63.8,63.8,63.8,96.4,62.8,0.001,0.008,0.00,0.016,2.7,5.0,0.9,356,27,3.6,6.5,1.2,5,21,2.7,5.0,0.9,356,27,0,29.72,,,,,,,,,,
SCHU,2015-09-11 00:35:00 EDT,43.11700,-73.57829,103,63.7,63.7,63.7,96.6,62.8,0.001,0.009,0.00,0.013,1.8,4.2,0.7,0,25,2.6,5.8,1.0,11,25,1.8,4.2,0.7,0,25,0,29.72,,,,,,,,,,
SCHU,2015-09-11 00:40:00 EDT,43.11700,-73.57829,103,63.8,63.8,63.8,96.8,62.8,0.000,0.009,0.00,0.012,2.7,5.3,1.0,6,23,3.6,6.7,1.2,15,20,2.7,5.3,1.0,6,23,0,29.71,,,,,,,,,,
SCHU,2015-09-11 00:45:00 EDT,43.11700,-73.57829,103,63.7,63.7,63.7,96.6,62.7,0.003,0.012,0.00,0.015,3.5,5.6,1.0,8,14,4.4,6.9,1.2,15,12,3.5,5.6,1.0,8,14,0,29.71,,,,,,,,,,
SCHU,2015-09-11 00:50:00 EDT,43.11700,-73.57829,103,63.7,63.7,63.7,97.2,62.9,0.002,0.014,0.00,0.015,2.4,4.4,0.8,0,16,3.2,6.5,1.1,9,14,2.4,4.4,0.8,0,16,0,29.71,,,,,,,,,,
SCHU,2015-09-11 00:55:00 EDT,43.11700,-73.57829,103,63.8,63.7,63.8,97.4,63.0,0.000,0.014,0.00,0.014,2.4,4.4,0.9,349,25,3.1,5.4,1.1,357,22,2.4,4.4,0.9,349,25,0,29.71,,,,,,,,,,
SCHU,2015-09-11 01:00:00 EDT,43.11700,-73.57829,103,63.6,63.6,63.6,97.7,63.0,0.002,0.016,0.00,0.016,1.8,4.5,0.7,333,23,2.5,6.5,0.9,344,19,1.8,4.5,0.7,333,23,0,29.71,,,,,,,,,,
SCHU,2015-09-11 01:05:00 EDT,43.11700,-73.57829,103,63.6,63.6,63.6,97.8,63.0,0.003,0.018,0.00,0.018,1.9,3.3,0.7,323,16,2.2,4.0,0.7,334,16,1.9,3.3,0.7,323,16,0,29.71,,,,,,,,,,
