station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm,frozen_soil_25cm,frozen_soil_50cm,soil_temp_05cm,soil_temp_25cm,soil_temp_50cm,soil_moisture_05cm,soil_moisture_25cm,soil_moisture_50cm
SCHU,2015-09-13 00:00:00 EDT,43.11700,-73.57829,103,63.9,63.9,63.9,97.8,63.2,0.002,0.635,0.00,0.047,2.4,4.8,0.9,329,27,2.8,7.2,1.2,341,26,2.4,4.8,0.9,329,27,0,29.58,,,,,,,,,,
SCHU,2015-09-13 00:05:00 EDT,43.11700,-73.57829,103,63.9,63.9,63.9,98.0,63.3,0.004,0.004,0.00,0.044,2.6,6.3,1.3,343,27,3.4,6.9,1.5,351,23,2.6,6.3,1.3,343,27,0,29.58,,,,,,,,,,
SCHU,2015-09-13 00:10:00 EDT,43.11700,-73.57829,103,64.0,63.9,64.0,98.0,63.4,0.005,0.009,0.00,0.044,3.4,7.8,1.5,8,28,4.2,8.1,1.5,16,23,3.4,7.8,1.5,8,28,0,29.58,,,,,,,,,,
SCHU,2015-09-13 00:15:00 EDT,43.11700,-73.57829,103,64.0,64.0,64.0,98.0,63.4,0.009,0.018,0.00,0.047,3.5,6.4,1.4,15,25,4.3,7.2,1.6,22,21,3.5,6.4,1.4,15,25,0,29.57,,,,,,,,,,
SCHU,2015-09-13 00:20:00 EDT,43.11700,-73.57829,103,63.9,63.9,63.9,98.0,63.3,0.011,0.029,0.00,0.054,3.8,6.7,1.4,14,23,4.7,8.1,1.6,21,17,3.8,6.7,1.4,14,23,0,29.57,,,,,,,,,,
SCHU,2015-09-13 00:25:00 EDT,43.11700,-73.57829,103,63.9,63.8,63.9,98.1,63.3,0.005,0.033,0.00,0.055,2.6,7.0,1.6,13,24,3.4,7.8,1.8,20,31,2.6,7.0,1.6,13,24,0,29.57,,,,,,,,,,
SCHU,2015-09-13 00:30:00 EDT,43.11700,-73.57829,103,63.8,63.8,63.8,98.1,63.2,0.003,0.036,0.00,0.057,1.0,4.4,1.2,12,31,1.7,6.5,1.3,23,50,1.0,4.4,1.2,12,31,0,29.57,,,,,,,,,,
SCHU,2015-09-13 00:35:00 EDT,43.11700,-73.57829,103,63.8,63.8,63.8,98.0,63.2,0.001,0.037,0.00,0.055,1.5,4.7,1.1,318,19,1.9,5.1,1.1,332,24,1.5,4.7,1.1,318,19,0,29.58,,,,,,,,,,
SCHU,2015-09-13 00:40:00 EDT,43.11700,-73.57829,103,63.8,63.8,63.8,97.9,63.2,0.010,0.047,0.00,0.063,1.8,4.5,1.2,9,22,2.5,5.1,1.4,16,30,1.8,4.5,1.2,9,22,0,29.58,,,,,,,,,,
SCHU,2015-09-13 00:45:00 EDT,43.11700,-73.57829,103,63.8,63.8,63.8,98.2,63.3,0.030,0.077,0.43,0.088,1.6,5.2,1.3,12,21,2.6,6.0,1.5,21,27,1.6,5.2,1.3,12,21,0,29.57,,,,,,,,,,
