station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
BATA,2016-07-02 00:00:00 EDT,43.01994,-78.13566,906,59.0,59.1,59.0,83.9,54.1,,,,,10.2,14.0,1.7,264,11,,,,,,10.2,14.0,1.7,264,11,0,29.03,,,,,,,,,,
BATA,2016-07-02 00:05:00 EDT,43.01994,-78.13566,906,58.6,58.9,58.6,84.7,54.1,,,,,11.9,15.8,1.4,265,9,,,,,,11.9,15.8,1.4,265,9,0,29.03,,,,,,,,,,
BATA,2016-07-02 00:10:00 EDT,43.01994,-78.13566,906,58.6,58.8,58.6,84.6,54.0,,,,,12.3,18.3,2.0,262,8,,,,,,12.3,18.3,2.0,262,8,0,29.03,,,,,,,,,,
BATA,2016-07-02 00:15:00 EDT,43.01994,-78.13566,906,58.4,58.6,58.4,85.0,53.9,,,,,12.2,17.7,1.9,266,9,,,,,,12.2,17.7,1.9,266,9,0,29.03,,,,,,,,,,
BATA,2016-07-02 00:20:00 EDT,43.01994,-78.13566,906,58.3,58.5,58.3,85.1,53.8,,,,,12.0,17.2,2.1,261,9,,,,,,12.0,17.2,2.1,261,9,0,29.03,,,,,,,,,,
BATA,2016-07-02 00:25:00 EDT,43.01994,-78.13566,906,58.2,58.4,58.2,85.1,53.7,,,,,12.1,17.7,1.8,259,8,,,,,,12.1,17.7,1.8,259,8,0,29.04,,,,,,,,,,
BATA,2016-07-02 00:30:00 EDT,43.01994,-78.13566,906,58.0,58.3,58.0,85.0,53.5,,,,,11.9,14.9,1.4,263,10,,,,,,11.9,14.9,1.4,263,10,0,29.04,,,,,,,,,,
BATA,2016-07-02 00:35:00 EDT,43.01994,-78.13566,906,57.8,58.1,57.8,85.2,53.4,,,,,11.4,15.0,1.5,265,8,,,,,,11.4,15.0,1.5,265,8,0,29.04,,,,,,,,,,
BATA,2016-07-02 00:40:00 EDT,43.01994,-78.13566,906,57.7,58.0,57.7,85.2,53.3,,,,,11.6,16.5,1.7,264,9,,,,,,11.6,16.5,1.7,264,9,0,29.04,,,,,,,,,,
BATA,2016-07-02 00:45:00 EDT,43.01994,-78.13566,906,57.7,57.9,57.7,85.0,53.2,,,,,11.4,15.4,1.7,263,8,,,,,,11.4,15.4,1.7,263,8,0,29.04,,,,,,,,,,
