station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm,frozen_soil_25cm,frozen_soil_50cm,soil_temp_05cm,soil_temp_25cm,soil_temp_50cm,soil_moisture_05cm,soil_moisture_25cm,soil_moisture_50cm
SCHU,2015-08-30 00:00:00 EDT,43.11700,-73.57829,103,65.8,66.5,65.8,97.1,64.9,0.000,0.000,0.00,0.000,1.2,2.0,0.3,130,8,1.6,2.7,0.3,128,11,1.2,2.0,0.3,130,8,0,29.96,,,,,,,,,,
SCHU,2015-08-30 00:05:00 EDT,43.11700,-73.57829,103,65.6,66.6,65.6,96.3,64.5,0.000,0.000,0.00,0.000,1.1,2.1,0.4,129,9,1.5,2.2,0.3,122,12,1.1,2.1,0.4,129,9,0,29.96,,,,,,,,,,
SCHU,2015-08-30 00:10:00 EDT,43.11700,-73.57829,103,65.2,66.5,65.2,96.2,64.1,0.000,0.000,0.00,0.000,0.7,1.8,0.5,133,12,1.3,2.0,0.4,130,19,0.7,1.8,0.5,133,12,0,29.96,,,,,,,,,,
SCHU,2015-08-30 00:15:00 EDT,43.11700,-73.57829,103,65.6,66.6,65.6,96.3,64.5,0.000,0.000,0.00,0.000,0.6,1.7,0.5,123,6,1.1,2.2,0.5,119,17,0.6,1.7,0.5,123,6,0,29.96,,,,,,,,,,
SCHU,2015-08-30 00:20:00 EDT,43.11700,-73.57829,103,66.1,66.6,66.1,96.0,64.9,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.6,6.3,0.8,148,42,0.0,0.0,0.0,0,0,0,29.96,,,,,,,,,,
SCHU,2015-08-30 00:25:00 EDT,43.11700,-73.57829,103,65.5,66.4,65.5,95.8,64.2,0.000,0.000,0.00,0.000,0.7,1.2,0.4,122,0,1.3,1.8,0.4,121,14,0.7,1.2,0.4,122,0,0,29.96,,,,,,,,,,
SCHU,2015-08-30 00:30:00 EDT,43.11700,-73.57829,103,65.1,66.5,65.1,95.1,63.6,0.000,0.000,0.00,0.000,0.6,1.1,0.3,122,0,1.3,1.8,0.2,103,12,0.6,1.1,0.3,122,0,0,29.96,,,,,,,,,,
SCHU,2015-08-30 00:35:00 EDT,43.11700,-73.57829,103,65.1,66.5,65.1,95.5,63.8,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.8,1.3,0.2,38,15,0.0,0.0,0.0,0,0,0,29.97,,,,,,,,,,
SCHU,2015-08-30 00:40:00 EDT,43.11700,-73.57829,103,65.4,66.1,65.4,96.5,64.4,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.5,1.1,0.2,81,33,0.0,0.0,0.0,0,0,0,29.97,,,,,,,,,,
SCHU,2015-08-30 00:45:00 EDT,43.11700,-73.57829,103,65.2,65.8,65.2,96.6,64.2,0.000,0.000,0.00,0.000,0.8,1.8,0.5,130,10,1.4,2.2,0.4,140,7,0.8,1.8,0.5,130,10,0,29.97,,,,,,,,,,
