station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
BELD,2015-12-23 00:00:00 EST,42.22322,-75.66852,1543,46.9,47.2,46.9,98.1,46.4,,,,,1.1,1.6,0.3,130,2,1.4,2.0,0.3,130,11,1.1,1.6,0.3,130,2,0,28.45,,0,0,0,42.6,43.0,43.5,0.55,0.39,0.40
BELD,2015-12-23 00:05:00 EST,42.22322,-75.66852,1543,47.1,47.2,47.1,98.2,46.6,,,,,0.8,1.8,0.4,133,1,1.2,2.2,0.3,139,11,0.8,1.8,0.4,133,1,0,28.45,,0,0,0,42.6,43.0,43.5,0.55,0.39,0.40
BELD,2015-12-23 00:10:00 EST,42.22322,-75.66852,1543,47.0,47.2,47.0,98.2,46.6,,,,,0.4,1.2,0.4,134,1,1.1,1.8,0.3,156,19,0.4,1.2,0.4,134,1,0,28.45,,0,0,0,42.6,43.0,43.5,0.55,0.39,0.40
BELD,2015-12-23 00:15:00 EST,42.22322,-75.66852,1543,47.0,47.2,47.0,98.2,46.5,,,,,0.1,0.6,0.2,135,0,0.9,1.3,0.2,173,22,0.1,0.6,0.2,135,0,0,28.45,,0,0,0,42.6,43.0,43.5,0.55,0.39,0.40
BELD,2015-12-23 00:20:00 EST,42.22322,-75.66852,1543,46.9,47.1,46.9,98.2,46.4,,,,,1.1,1.7,0.2,135,0,1.4,2.0,0.3,146,9,1.1,1.7,0.2,135,0,0,28.45,,0,0,0,42.6,43.0,43.5,0.55,0.39,0.40
BELD,2015-12-23 00:25:00 EST,42.22322,-75.66852,1543,46.9,47.1,46.9,98.2,46.4,,,,,1.0,1.8,0.4,135,1,1.4,2.5,0.3,149,17,1.0,1.8,0.4,135,1,0,28.45,,0,0,0,42.6,43.0,43.5,0.55,0.39,0.40
BELD,2015-12-23 00:30:00 EST,42.22322,-75.66852,1543,47.0,47.1,47.0,98.3,46.5,,,,,1.1,2.8,0.8,158,8,1.6,3.4,0.7,164,15,1.1,2.8,0.8,158,8,0,28.45,,0,0,0,42.6,43.0,43.5,0.55,0.39,0.40
BELD,2015-12-23 00:35:00 EST,42.22322,-75.66852,1543,46.9,47.2,46.9,98.3,46.5,,,,,1.3,2.1,0.3,159,13,1.8,2.5,0.4,171,20,1.3,2.1,0.3,159,13,0,28.45,,0,0,0,42.6,43.0,43.5,0.55,0.39,0.40
BELD,2015-12-23 00:40:00 EST,42.22322,-75.66852,1543,46.6,47.1,46.6,98.2,46.2,,,,,1.5,2.5,0.4,151,12,1.8,2.9,0.4,156,15,1.5,2.5,0.4,151,12,0,28.45,,0,0,0,42.6,43.0,43.5,0.55,0.39,0.40
BELD,2015-12-23 00:45:00 EST,42.22322,-75.66852,1543,46.9,47.1,46.9,98.4,46.5,,,,,1.5,3.1,0.5,127,15,1.9,3.1,0.5,128,18,1.5,3.1,0.5,127,15,0,28.45,,0,0,0,42.6,43.0,43.5,0.55,0.39,0.40
BELD,2015-12-23 00:50:00 EST,42.22322,-75.66852,1543,46.8,46.9,46.8,98.4,46.4,,,,,1.3,2.6,0.7,134,12,1.6,3.1,0.6,140,19,1.3,2.6,0.7,134,12,0,28.44,,0,0,0,42.6,43.0,43.5,0.55,0.39,0.40
