station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm,frozen_soil_25cm,frozen_soil_50cm,soil_temp_05cm,soil_temp_25cm,soil_temp_50cm,soil_moisture_05cm,soil_moisture_25cm,soil_moisture_50cm
SCHU,2015-08-24 00:00:00 EDT,43.11700,-73.57829,103,67.0,69.5,67.0,98.5,66.6,0.000,0.000,0.00,0.000,0.5,1.3,0.4,100,0,1.2,2.0,0.4,115,13,0.5,1.3,0.4,100,0,0,29.82,,,,,,,,,,
SCHU,2015-08-24 00:05:00 EDT,43.11700,-73.57829,103,67.0,69.7,67.0,98.5,66.6,0.000,0.000,0.00,0.000,0.3,0.7,0.3,101,5,1.0,1.8,0.2,115,16,0.3,0.7,0.3,101,5,0,29.81,,,,,,,,,,
SCHU,2015-08-24 00:10:00 EDT,43.11700,-73.57829,103,67.5,69.0,67.5,98.8,67.1,0.000,0.000,0.00,0.000,0.4,1.3,0.4,219,27,0.8,1.6,0.3,220,42,0.4,1.3,0.4,219,27,0,29.81,,,,,,,,,,
SCHU,2015-08-24 00:15:00 EDT,43.11700,-73.57829,103,68.2,69.2,68.2,99.0,67.9,0.000,0.000,0.00,0.000,0.1,0.7,0.2,220,36,0.9,1.8,0.5,90,26,0.1,0.7,0.2,220,36,0,29.81,,,,,,,,,,
SCHU,2015-08-24 00:20:00 EDT,43.11700,-73.57829,103,67.3,68.8,67.3,98.2,66.8,0.000,0.000,0.00,0.000,0.0,0.4,0.1,117,0,0.4,1.1,0.2,181,71,0.0,0.4,0.1,117,0,0,29.81,,,,,,,,,,
SCHU,2015-08-24 00:25:00 EDT,43.11700,-73.57829,103,67.7,68.8,67.7,98.5,67.3,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.5,4.0,0.4,82,32,0.0,0.0,0.0,0,0,0,29.81,,,,,,,,,,
SCHU,2015-08-24 00:30:00 EDT,43.11700,-73.57829,103,67.0,68.7,67.0,98.3,66.5,0.000,0.000,0.00,0.000,0.0,0.1,0.0,116,0,0.9,2.0,0.5,67,19,0.0,0.1,0.0,116,0,0,29.81,,,,,,,,,,
SCHU,2015-08-24 00:35:00 EDT,43.11700,-73.57829,103,67.2,68.6,67.2,98.3,66.7,0.000,0.000,0.00,0.000,0.1,0.5,0.2,116,0,0.6,1.6,0.3,359,33,0.1,0.5,0.2,116,0,0,29.81,,,,,,,,,,
SCHU,2015-08-24 00:40:00 EDT,43.11700,-73.57829,103,67.3,68.3,67.3,98.3,66.8,0.000,0.000,0.00,0.000,0.3,1.2,0.4,251,42,1.1,2.0,0.4,334,34,0.3,1.2,0.4,251,42,0,29.81,,,,,,,,,,
SCHU,2015-08-24 00:45:00 EDT,43.11700,-73.57829,103,67.5,68.1,67.5,98.1,66.9,0.000,0.000,0.00,0.000,0.2,1.2,0.4,300,16,0.9,1.6,0.4,17,36,0.2,1.2,0.4,300,16,0,29.81,,,,,,,,,,
SCHU,2015-08-24 00:50:00 EDT,43.11700,-73.57829,103,66.9,68.0,66.9,97.7,66.2,0.000,0.000,0.00,0.000,0.8,1.6,0.5,299,40,1.2,2.0,0.4,317,36,0.8,1.6,0.5,299,40,0,29.81,,,,,,,,,,
SCHU,2015-08-24 00:55:00 EDT,43.11700,-73.57829,103,66.9,67.9,66.9,98.2,66.3,0.000,0.000,0.00,0.000,0.5,2.0,0.7,242,7,0.9,2.0,0.5,268,51,0.5,2.0,0.7,242,7,0,29.81,,,,,,,,,,
SCHU,2015-08-24 01:00:00 EDT,43.11700,-73.57829,103,66.7,67.7,66.7,98.0,66.1,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.8,2.0,0.4,321,25,0.0,0.0,0.0,0,0,0,29.81,,,,,,,,,,
SCHU,2015-08-24 01:05:00 EDT,43.11700,-73.57829,103,66.7,67.6,66.7,98.3,66.2,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,1.1,2.0,0.5,329,29,0.0,0.0,0.0,0,0,0,29.81,,,,,,,,,,
SCHU,2015-08-24 01:10:00 EDT,43.11700,-73.57829,103,66.6,67.5,66.6,98.1,66.1,0.000,0.000,0.00,0.000,0.1,1.1,0.3,340,2,1.3,2.2,0.3,348,20,0.1,1.1,0.3,340,2,0,29.81,,,,,,,,,,
SCHU,2015-08-24 01:15:00 EDT,43.11700,-73.57829,103,66.4,67.4,66.4,98.3,65.9,0.000,0.000,0.00,0.000,0.5,1.1,0.4,339,0,1.1,1.8,0.4,360,13,0.5,1.1,0.4,339,0,0,29.81,,,,,,,,,,
SCHU,2015-08-24 01:20:00 EDT,43.11700,-73.57829,103,66.4,67.4,66.4,98.5,65.9,0.000,0.000,0.00,0.000,0.1,0.9,0.2,338,0,0.7,1.3,0.3,21,27,0.1,0.9,0.2,338,0,0,29.80,,,,,,,,,,
SCHU,2015-08-24 01:25:00 EDT,43.11700,-73.57829,103,66.1,67.1,66.1,98.4,65.6,0.000,0.000,0.00,0.000,0.4,1.5,0.4,328,6,1.0,2.5,0.4,305,34,0.4,1.5,0.4,328,6,0,29.80,,,,,,,,,,
SCHU,2015-08-24 01:30:00 EDT,43.11700,-73.57829,103,66.3,66.8,66.3,98.6,65.9,0.000,0.000,0.00,0.000,0.5,1.2,0.4,281,0,0.9,1.3,0.2,273,25,0.5,1.2,0.4,281,0,0,29.80,,,,,,,,,,
SCHU,2015-08-24 01:35:00 EDT,43.11700,-73.57829,103,65.9,66.7,65.9,97.8,65.3,0.000,0.000,0.00,0.000,0.2,0.9,0.4,205,0,0.6,1.3,0.3,218,52,0.2,0.9,0.4,205,0,0,29.80,,,,,,,,,,
SCHU,2015-08-24 01:40:00 EDT,43.11700,-73.57829,103,65.6,66.5,65.6,97.4,64.9,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.6,1.6,0.3,259,33,0.0,0.0,0.0,0,0,0,29.80,,,,,,,,,,
SCHU,2015-08-24 01:45:00 EDT,43.11700,-73.57829,103,65.6,66.8,65.6,97.8,65.0,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.3,0.9,0.2,52,52,0.0,0.0,0.0,0,0,0,29.80,,,,,,,,,,
SCHU,2015-08-24 01:50:00 EDT,43.11700,-73.57829,103,65.4,66.6,65.4,98.2,64.8,0.000,0.000,0.00,0.000,0.0,0.4,0.1,205,0,0.7,1.1,0.2,257,26,0.0,0.4,0.1,205,0,0,29.80,,,,,,,,,,
SCHU,2015-08-24 01:55:00 EDT,43.11700,-73.57829,103,65.3,66.5,65.3,98.6,64.9,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.7,1.3,0.2,324,30,0.0,0.0,0.0,0,0,0,29.80,,,,,,,,,,
SCHU,2015-08-24 02:00:00 EDT,43.11700,-73.57829,103,65.4,66.4,65.4,98.7,65.0,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.6,1.1,0.2,308,46,0.0,0.0,0.0,0,0,0,29.80,,,,,,,,,,
SCHU,2015-08-24 02:05:00 EDT,43.11700,-73.57829,103,65.6,66.3,65.6,98.7,65.3,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.4,3.6,0.4,301,27,0.0,0.0,0.0,0,0,0,29.80,,,,,,,,,,
SCHU,2015-08-24 02:10:00 EDT,43.11700,-73.57829,103,65.8,66.5,65.8,98.6,65.4,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.8,1.3,0.2,13,49,0.0,0.0,0.0,0,0,0,29.80,,,,,,,,,,
SCHU,2015-08-24 02:15:00 EDT,43.11700,-73.57829,103,65.6,66.5,65.6,98.7,65.3,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.6,1.1,0.2,111,29,0.0,0.0,0.0,0,0,0,29.80,,,,,,,,,,
SCHU,2015-08-24 02:20:00 EDT,43.11700,-73.57829,103,65.4,66.4,65.4,98.5,65.0,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.4,0.9,0.2,279,30,0.0,0.0,0.0,0,0,0,29.79,,,,,,,,,,
SCHU,2015-08-24 02:25:00 EDT,43.11700,-73.57829,103,66.0,66.5,66.0,99.0,65.7,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.4,0.9,0.3,285,51,0.0,0.0,0.0,0,0,0,29.79,,,,,,,,,,
SCHU,2015-08-24 02:30:00 EDT,43.11700,-73.57829,103,65.8,66.5,65.8,99.0,65.5,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.5,0.9,0.2,280,25,0.0,0.0,0.0,0,0,0,29.79,,,,,,,,,,
SCHU,2015-08-24 02:35:00 EDT,43.11700,-73.57829,103,65.9,66.5,65.9,99.1,65.6,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,1.1,1.6,0.2,295,23,0.0,0.0,0.0,0,0,0,29.79,,,,,,,,,,
SCHU,2015-08-24 02:40:00 EDT,43.11700,-73.57829,103,66.0,66.5,66.0,99.1,65.7,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.7,1.3,0.3,291,22,0.0,0.0,0.0,0,0,0,29.79,,,,,,,,,,
SCHU,2015-08-24 02:45:00 EDT,43.11700,-73.57829,103,66.0,66.4,66.0,99.0,65.7,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.5,1.3,0.3,3,48,0.0,0.0,0.0,0,0,0,29.79,,,,,,,,,,
SCHU,2015-08-24 02:50:00 EDT,43.11700,-73.57829,103,65.8,66.4,65.8,98.9,65.5,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.8,1.8,0.4,283,23,0.0,0.0,0.0,0,0,0,29.79,,,,,,,,,,
SCHU,2015-08-24 02:55:00 EDT,43.11700,-73.57829,103,65.8,66.2,65.8,99.0,65.5,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.9,1.8,0.4,279,14,0.0,0.0,0.0,0,0,0,29.79,,,,,,,,,,
