station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm,frozen_soil_25cm,frozen_soil_50cm,soil_temp_05cm,soil_temp_25cm,soil_temp_50cm,soil_moisture_05cm,soil_moisture_25cm,soil_moisture_50cm
SCHU,2015-09-12 00:00:00 EDT,43.11700,-73.57829,103,58.9,60.4,58.9,98.5,58.5,0.000,0.082,0.00,0.000,0.0,0.0,0.0,0,0,0.5,0.9,0.2,56,24,0.0,0.0,0.0,0,0,0,29.72,,,,,,,,,,
SCHU,2015-09-12 00:05:00 EDT,43.11700,-73.57829,103,58.9,60.3,58.9,98.5,58.5,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.6,1.3,0.2,81,29,0.0,0.0,0.0,0,0,0,29.72,,,,,,,,,,
SCHU,2015-09-12 00:10:00 EDT,43.11700,-73.57829,103,58.8,60.1,58.8,98.8,58.5,0.000,0.000,0.00,0.000,0.2,0.7,0.2,290,0,0.9,2.7,0.3,97,18,0.2,0.7,0.2,290,0,0,29.72,,,,,,,,,,
SCHU,2015-09-12 00:15:00 EDT,43.11700,-73.57829,103,58.6,59.9,58.6,98.9,58.3,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.6,0.9,0.2,111,28,0.0,0.0,0.0,0,0,0,29.72,,,,,,,,,,
SCHU,2015-09-12 00:20:00 EDT,43.11700,-73.57829,103,58.7,59.6,58.7,99.1,58.5,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.7,6.9,0.6,114,19,0.0,0.0,0.0,0,0,0,29.72,,,,,,,,,,
SCHU,2015-09-12 00:25:00 EDT,43.11700,-73.57829,103,58.4,59.8,58.4,99.1,58.2,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.7,1.3,0.2,100,20,0.0,0.0,0.0,0,0,0,29.73,,,,,,,,,,
SCHU,2015-09-12 00:30:00 EDT,43.11700,-73.57829,103,58.5,60.0,58.5,99.0,58.3,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.8,4.9,0.5,42,19,0.0,0.0,0.0,0,0,0,29.73,,,,,,,,,,
SCHU,2015-09-12 00:35:00 EDT,43.11700,-73.57829,103,58.5,60.2,58.5,99.1,58.3,0.000,0.000,0.00,0.000,0.1,0.6,0.2,290,0,1.4,3.6,0.4,5,14,0.1,0.6,0.2,290,0,0,29.73,,,,,,,,,,
SCHU,2015-09-12 00:40:00 EDT,43.11700,-73.57829,103,58.4,59.9,58.4,99.1,58.1,0.000,0.000,0.00,0.000,0.1,0.6,0.2,290,0,1.3,6.9,0.6,3,16,0.1,0.6,0.2,290,0,0,29.73,,,,,,,,,,
SCHU,2015-09-12 00:45:00 EDT,43.11700,-73.57829,103,58.4,59.8,58.4,99.1,58.1,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.7,1.3,0.3,30,22,0.0,0.0,0.0,0,0,0,29.72,,,,,,,,,,
SCHU,2015-09-12 00:50:00 EDT,43.11700,-73.57829,103,58.3,59.5,58.3,99.2,58.1,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.6,4.7,0.5,75,39,0.0,0.0,0.0,0,0,0,29.72,,,,,,,,,,
