station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm,frozen_soil_25cm,frozen_soil_50cm,soil_temp_05cm,soil_temp_25cm,soil_temp_50cm,soil_moisture_05cm,soil_moisture_25cm,soil_moisture_50cm
SCHU,2015-08-20 00:00:00 EDT,43.11700,-73.57829,103,75.8,76.7,75.8,74.1,67.0,0.000,0.000,0.00,0.000,1.8,3.5,0.7,164,23,2.4,4.3,0.8,163,27,1.8,3.5,0.7,164,23,0,29.91,,,,,,,,,,
SCHU,2015-08-20 00:05:00 EDT,43.11700,-73.57829,103,75.9,76.7,75.9,75.1,67.5,0.000,0.000,0.00,0.000,2.6,6.2,1.5,147,19,3.1,8.3,1.6,144,19,2.6,6.2,1.5,147,19,0,29.91,,,,,,,,,,
SCHU,2015-08-20 00:10:00 EDT,43.11700,-73.57829,103,75.9,76.6,75.9,73.9,67.0,0.000,0.000,0.00,0.000,2.5,5.2,1.2,161,26,3.1,6.0,1.3,161,24,2.5,5.2,1.2,161,26,0,29.91,,,,,,,,,,
SCHU,2015-08-20 00:15:00 EDT,43.11700,-73.57829,103,76.1,76.6,76.1,73.6,67.1,0.000,0.000,0.00,0.000,2.8,6.0,1.2,151,20,3.3,6.9,1.3,149,19,2.8,6.0,1.2,151,20,0,29.91,,,,,,,,,,
SCHU,2015-08-20 00:20:00 EDT,43.11700,-73.57829,103,76.0,76.7,76.0,73.6,67.0,0.000,0.000,0.00,0.000,2.7,6.0,1.2,150,26,3.0,6.9,1.4,151,25,2.7,6.0,1.2,150,26,0,29.91,,,,,,,,,,
SCHU,2015-08-20 00:25:00 EDT,43.11700,-73.57829,103,75.9,76.6,75.9,73.5,66.8,0.000,0.000,0.00,0.000,1.1,3.1,1.0,187,30,1.6,4.0,1.0,187,43,1.1,3.1,1.0,187,30,0,29.91,,,,,,,,,,
SCHU,2015-08-20 00:30:00 EDT,43.11700,-73.57829,103,75.9,76.6,75.9,73.2,66.7,0.000,0.000,0.00,0.000,1.4,3.8,1.0,183,21,1.7,4.3,1.0,184,27,1.4,3.8,1.0,183,21,0,29.91,,,,,,,,,,
SCHU,2015-08-20 00:35:00 EDT,43.11700,-73.57829,103,74.8,76.3,74.8,76.4,66.8,0.000,0.000,0.00,0.000,2.1,3.9,0.8,194,32,2.3,4.9,0.9,192,33,2.1,3.9,0.8,194,32,0,29.91,,,,,,,,,,
SCHU,2015-08-20 00:40:00 EDT,43.11700,-73.57829,103,75.1,76.1,75.1,76.5,67.2,0.000,0.000,0.00,0.000,1.3,3.4,0.8,168,23,1.8,3.8,0.7,165,27,1.3,3.4,0.8,168,23,0,29.91,,,,,,,,,,
SCHU,2015-08-20 00:45:00 EDT,43.11700,-73.57829,103,74.9,75.9,74.9,76.7,67.1,0.000,0.000,0.00,0.000,2.1,3.2,0.5,152,21,2.4,4.5,0.7,150,23,2.1,3.2,0.5,152,21,0,29.91,,,,,,,,,,
SCHU,2015-08-20 00:50:00 EDT,43.11700,-73.57829,103,74.7,75.7,74.7,76.6,66.9,0.000,0.000,0.00,0.000,1.6,4.0,0.9,167,25,2.0,5.8,1.0,164,22,1.6,4.0,0.9,167,25,0,29.91,,,,,,,,,,
SCHU,2015-08-20 00:55:00 EDT,43.11700,-73.57829,103,74.7,75.7,74.7,76.9,67.0,0.000,0.000,0.00,0.000,1.5,3.9,1.0,160,31,2.0,4.7,0.9,159,42,1.5,3.9,1.0,160,31,0,29.91,,,,,,,,,,
SCHU,2015-08-20 01:00:00 EDT,43.11700,-73.57829,103,74.3,75.6,74.3,78.3,67.1,0.000,0.000,0.00,0.000,1.4,3.1,0.7,237,20,1.7,3.4,0.7,241,28,1.4,3.1,0.7,237,20,0,29.91,,,,,,,,,,
SCHU,2015-08-20 01:05:00 EDT,43.11700,-73.57829,103,74.1,75.5,74.1,80.5,67.7,0.000,0.000,0.00,0.000,0.9,2.2,0.5,245,19,1.2,2.5,0.4,247,26,0.9,2.2,0.5,245,19,0,29.91,,,,,,,,,,
SCHU,2015-08-20 01:10:00 EDT,43.11700,-73.57829,103,73.4,75.2,73.4,81.7,67.4,0.000,0.000,0.00,0.000,0.2,1.6,0.4,163,15,0.9,2.5,0.4,155,31,0.2,1.6,0.4,163,15,0,29.91,,,,,,,,,,
SCHU,2015-08-20 01:15:00 EDT,43.11700,-73.57829,103,74.2,75.2,74.2,79.9,67.6,0.000,0.000,0.00,0.000,0.9,1.8,0.4,158,25,1.3,2.2,0.4,148,30,0.9,1.8,0.4,158,25,0,29.91,,,,,,,,,,
SCHU,2015-08-20 01:20:00 EDT,43.11700,-73.57829,103,73.5,75.2,73.5,80.8,67.2,0.000,0.000,0.00,0.000,0.8,1.8,0.6,137,10,1.1,2.2,0.5,138,20,0.8,1.8,0.6,137,10,0,29.91,,,,,,,,,,
SCHU,2015-08-20 01:25:00 EDT,43.11700,-73.57829,103,72.8,75.1,72.8,82.5,67.1,0.000,0.000,0.00,0.000,0.3,0.9,0.3,145,6,0.9,1.6,0.3,149,22,0.3,0.9,0.3,145,6,0,29.91,,,,,,,,,,
SCHU,2015-08-20 01:30:00 EDT,43.11700,-73.57829,103,72.6,74.7,72.6,83.6,67.4,0.000,0.000,0.00,0.000,1.1,3.1,0.7,172,16,1.5,4.3,0.7,173,19,1.1,3.1,0.7,172,16,0,29.91,,,,,,,,,,
SCHU,2015-08-20 01:35:00 EDT,43.11700,-73.57829,103,72.3,74.4,72.3,84.3,67.3,0.000,0.000,0.00,0.000,0.5,1.0,0.3,170,13,1.1,4.5,0.4,150,30,0.5,1.0,0.3,170,13,0,29.91,,,,,,,,,,
SCHU,2015-08-20 01:40:00 EDT,43.11700,-73.57829,103,71.5,74.1,71.5,86.1,67.2,0.000,0.000,0.00,0.000,0.7,1.5,0.4,169,16,1.2,2.0,0.3,173,25,0.7,1.5,0.4,169,16,0,29.91,,,,,,,,,,
SCHU,2015-08-20 01:45:00 EDT,43.11700,-73.57829,103,71.7,73.8,71.7,87.1,67.7,0.000,0.000,0.00,0.000,0.9,1.5,0.3,146,20,1.3,2.0,0.3,144,19,0.9,1.5,0.3,146,20,0,29.91,,,,,,,,,,
SCHU,2015-08-20 01:50:00 EDT,43.11700,-73.57829,103,71.4,73.5,71.4,88.5,67.8,0.000,0.000,0.00,0.000,0.9,1.6,0.4,157,11,1.4,2.2,0.3,163,18,0.9,1.6,0.4,157,11,0,29.91,,,,,,,,,,
SCHU,2015-08-20 01:55:00 EDT,43.11700,-73.57829,103,72.1,73.3,72.1,88.1,68.4,0.000,0.000,0.00,0.000,1.5,2.8,0.6,151,12,1.8,3.6,0.6,146,14,1.5,2.8,0.6,151,12,0,29.91,,,,,,,,,,
SCHU,2015-08-20 02:00:00 EDT,43.11700,-73.57829,103,71.6,73.7,71.6,88.2,68.0,0.000,0.000,0.00,0.000,2.1,3.9,0.7,152,13,2.3,4.9,0.8,149,13,2.1,3.9,0.7,152,13,0,29.91,,,,,,,,,,
SCHU,2015-08-20 02:05:00 EDT,43.11700,-73.57829,103,71.5,73.3,71.5,88.9,68.1,0.000,0.000,0.00,0.000,2.0,3.2,0.6,140,13,2.3,4.5,0.7,138,12,2.0,3.2,0.6,140,13,0,29.91,,,,,,,,,,
SCHU,2015-08-20 02:10:00 EDT,43.11700,-73.57829,103,71.9,73.4,71.9,88.4,68.2,0.000,0.000,0.00,0.000,2.1,3.9,0.6,145,15,2.4,4.9,0.8,145,13,2.1,3.9,0.6,145,15,0,29.91,,,,,,,,,,
SCHU,2015-08-20 02:15:00 EDT,43.11700,-73.57829,103,71.9,73.6,71.9,87.5,67.9,0.000,0.000,0.00,0.000,2.0,4.6,1.1,163,21,2.4,5.6,1.1,160,21,2.0,4.6,1.1,163,21,0,29.91,,,,,,,,,,
