station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm,frozen_soil_25cm,frozen_soil_50cm,soil_temp_05cm,soil_temp_25cm,soil_temp_50cm,soil_moisture_05cm,soil_moisture_25cm,soil_moisture_50cm
SCHU,2015-08-14 00:00:00 EDT,43.11700,-73.57829,103,59.7,60.9,59.7,99.2,59.4,0.000,0.106,0.00,0.000,0.9,1.5,0.3,124,5,1.3,2.2,0.3,125,11,0.9,1.5,0.3,124,5,0,29.99,,,,,,,,,,
SCHU,2015-08-14 00:05:00 EDT,43.11700,-73.57829,103,59.7,60.7,59.7,99.3,59.5,0.000,0.000,0.00,0.000,0.3,1.2,0.3,113,0,0.8,1.6,0.3,131,25,0.3,1.2,0.3,113,0,0,29.99,,,,,,,,,,
SCHU,2015-08-14 00:10:00 EDT,43.11700,-73.57829,103,59.8,60.7,59.8,99.4,59.6,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.8,1.1,0.2,189,23,0.0,0.0,0.0,0,0,0,29.99,,,,,,,,,,
SCHU,2015-08-14 00:15:00 EDT,43.11700,-73.57829,103,59.8,60.6,59.8,99.5,59.7,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.5,0.9,0.2,156,52,0.0,0.0,0.0,0,0,0,29.99,,,,,,,,,,
SCHU,2015-08-14 00:20:00 EDT,43.11700,-73.57829,103,59.8,60.6,59.8,99.5,59.6,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.7,1.1,0.2,138,56,0.0,0.0,0.0,0,0,0,29.99,,,,,,,,,,
SCHU,2015-08-14 00:25:00 EDT,43.11700,-73.57829,103,59.6,60.3,59.6,99.5,59.5,0.000,0.000,0.00,0.000,0.1,0.7,0.2,114,0,1.1,1.6,0.2,170,23,0.1,0.7,0.2,114,0,0,29.99,,,,,,,,,,
SCHU,2015-08-14 00:30:00 EDT,43.11700,-73.57829,103,59.6,60.2,59.6,99.5,59.4,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.5,1.1,0.2,212,40,0.0,0.0,0.0,0,0,0,29.99,,,,,,,,,,
SCHU,2015-08-14 00:35:00 EDT,43.11700,-73.57829,103,59.7,60.2,59.7,99.5,59.6,0.000,0.000,0.00,0.000,0.2,1.0,0.3,114,0,0.8,1.6,0.3,141,21,0.2,1.0,0.3,114,0,0,29.99,,,,,,,,,,
SCHU,2015-08-14 00:40:00 EDT,43.11700,-73.57829,103,59.1,60.2,59.1,99.4,58.9,0.000,0.000,0.00,0.000,0.0,0.4,0.1,114,0,1.1,2.0,0.4,171,11,0.0,0.4,0.1,114,0,0,29.99,,,,,,,,,,
SCHU,2015-08-14 00:45:00 EDT,43.11700,-73.57829,103,59.3,60.1,59.3,99.5,59.2,0.000,0.000,0.00,0.000,0.6,1.1,0.2,114,0,1.4,2.0,0.3,148,12,0.6,1.1,0.2,114,0,0,29.99,,,,,,,,,,
