station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm,frozen_soil_25cm,frozen_soil_50cm,soil_temp_05cm,soil_temp_25cm,soil_temp_50cm,soil_moisture_05cm,soil_moisture_25cm,soil_moisture_50cm
SCHU,2015-09-02 00:00:00 EDT,43.11700,-73.57829,103,64.0,65.8,64.0,99.0,63.7,0.000,0.000,0.00,0.000,0.7,2.3,0.5,101,25,1.3,2.9,0.4,78,33,0.7,2.3,0.5,101,25,0,29.92,,,,,,,,,,
SCHU,2015-09-02 00:05:00 EDT,43.11700,-73.57829,103,64.4,65.8,64.4,99.1,64.1,0.000,0.000,0.00,0.000,0.5,0.9,0.3,38,24,1.2,4.3,0.5,48,26,0.5,0.9,0.3,38,24,0,29.92,,,,,,,,,,
SCHU,2015-09-02 00:10:00 EDT,43.11700,-73.57829,103,64.2,65.9,64.2,99.2,64.0,0.000,0.000,0.00,0.000,0.6,1.2,0.4,134,14,1.2,1.6,0.2,120,15,0.6,1.2,0.4,134,14,0,29.92,,,,,,,,,,
SCHU,2015-09-02 00:15:00 EDT,43.11700,-73.57829,103,64.1,65.6,64.1,99.2,63.8,0.000,0.000,0.00,0.000,0.6,0.9,0.3,140,0,1.3,4.0,0.4,110,18,0.6,0.9,0.3,140,0,0,29.92,,,,,,,,,,
SCHU,2015-09-02 00:20:00 EDT,43.11700,-73.57829,103,63.9,65.5,63.9,99.2,63.7,0.000,0.000,0.00,0.000,1.4,2.0,0.4,124,6,1.8,2.5,0.3,122,7,1.4,2.0,0.4,124,6,0,29.92,,,,,,,,,,
SCHU,2015-09-02 00:25:00 EDT,43.11700,-73.57829,103,63.7,65.2,63.7,99.2,63.4,0.000,0.000,0.00,0.000,1.1,2.1,0.4,118,5,1.5,2.7,0.4,121,7,1.1,2.1,0.4,118,5,0,29.92,,,,,,,,,,
SCHU,2015-09-02 00:30:00 EDT,43.11700,-73.57829,103,63.9,65.0,63.9,99.4,63.7,0.000,0.000,0.00,0.000,1.4,1.9,0.3,134,10,1.7,2.2,0.3,134,8,1.4,1.9,0.3,134,10,0,29.92,,,,,,,,,,
SCHU,2015-09-02 00:35:00 EDT,43.11700,-73.57829,103,64.1,65.1,64.1,99.4,63.9,0.000,0.000,0.00,0.000,1.1,1.8,0.4,116,9,1.6,2.5,0.4,119,9,1.1,1.8,0.4,116,9,0,29.92,,,,,,,,,,
SCHU,2015-09-02 00:40:00 EDT,43.11700,-73.57829,103,64.0,64.9,64.0,99.3,63.8,0.000,0.000,0.00,0.000,1.2,1.8,0.3,124,11,1.6,2.0,0.3,131,4,1.2,1.8,0.3,124,11,0,29.92,,,,,,,,,,
SCHU,2015-09-02 00:45:00 EDT,43.11700,-73.57829,103,64.2,64.8,64.2,99.3,64.0,0.000,0.000,0.00,0.000,1.3,1.7,0.2,130,1,1.5,2.2,0.3,126,6,1.3,1.7,0.2,130,1,0,29.92,,,,,,,,,,
SCHU,2015-09-02 00:50:00 EDT,43.11700,-73.57829,103,63.5,64.9,63.5,99.2,63.3,0.000,0.000,0.00,0.000,1.3,2.0,0.5,121,5,1.8,3.4,0.4,110,13,1.3,2.0,0.5,121,5,0,29.92,,,,,,,,,,
SCHU,2015-09-02 00:55:00 EDT,43.11700,-73.57829,103,63.0,64.7,63.0,98.8,62.6,0.000,0.000,0.00,0.000,0.5,1.3,0.5,109,0,1.3,2.2,0.5,126,21,0.5,1.3,0.5,109,0,0,29.92,,,,,,,,,,
SCHU,2015-09-02 01:00:00 EDT,43.11700,-73.57829,103,63.8,64.6,63.8,99.3,63.6,0.000,0.000,0.00,0.000,0.9,1.5,0.2,109,0,1.5,2.0,0.2,126,9,0.9,1.5,0.2,109,0,0,29.92,,,,,,,,,,
SCHU,2015-09-02 01:05:00 EDT,43.11700,-73.57829,103,63.4,64.4,63.4,99.2,63.1,0.000,0.000,0.00,0.000,1.1,1.5,0.3,147,18,1.5,2.0,0.3,141,8,1.1,1.5,0.3,147,18,0,29.92,,,,,,,,,,
SCHU,2015-09-02 01:10:00 EDT,43.11700,-73.57829,103,63.7,64.5,63.7,99.3,63.4,0.000,0.000,0.00,0.000,0.9,1.3,0.2,157,0,1.5,1.8,0.2,126,7,0.9,1.3,0.2,157,0,0,29.92,,,,,,,,,,
SCHU,2015-09-02 01:15:00 EDT,43.11700,-73.57829,103,63.5,64.4,63.5,99.3,63.3,0.000,0.000,0.00,0.000,1.6,1.9,0.2,135,7,1.9,2.5,0.2,133,4,1.6,1.9,0.2,135,7,0,29.92,,,,,,,,,,
SCHU,2015-09-02 01:20:00 EDT,43.11700,-73.57829,103,63.5,64.4,63.5,99.3,63.3,0.000,0.000,0.00,0.000,1.4,2.3,0.4,136,9,1.8,2.7,0.4,129,6,1.4,2.3,0.4,136,9,0,29.92,,,,,,,,,,
SCHU,2015-09-02 01:25:00 EDT,43.11700,-73.57829,103,63.3,64.6,63.3,99.2,63.1,0.000,0.000,0.00,0.000,1.7,2.3,0.3,140,7,2.0,3.1,0.4,135,7,1.7,2.3,0.3,140,7,0,29.92,,,,,,,,,,
SCHU,2015-09-02 01:30:00 EDT,43.11700,-73.57829,103,63.3,64.6,63.3,99.3,63.1,0.000,0.000,0.00,0.000,1.5,2.0,0.3,125,10,1.8,2.7,0.3,123,11,1.5,2.0,0.3,125,10,0,29.92,,,,,,,,,,
SCHU,2015-09-02 01:35:00 EDT,43.11700,-73.57829,103,63.5,64.2,63.5,99.3,63.3,0.000,0.000,0.00,0.000,1.6,2.2,0.2,136,5,1.9,2.9,0.2,132,6,1.6,2.2,0.2,136,5,0,29.92,,,,,,,,,,
SCHU,2015-09-02 01:40:00 EDT,43.11700,-73.57829,103,63.1,64.5,63.1,99.3,62.9,0.000,0.000,0.00,0.000,1.8,3.0,0.3,129,10,2.2,3.1,0.4,127,10,1.8,3.0,0.3,129,10,0,29.91,,,,,,,,,,
SCHU,2015-09-02 01:45:00 EDT,43.11700,-73.57829,103,62.3,64.4,62.3,98.4,61.8,0.000,0.000,0.00,0.000,1.6,2.2,0.3,130,5,1.9,4.3,0.4,128,6,1.6,2.2,0.3,130,5,0,29.91,,,,,,,,,,
SCHU,2015-09-02 01:50:00 EDT,43.11700,-73.57829,103,62.8,64.2,62.8,98.8,62.4,0.000,0.000,0.00,0.000,1.2,1.8,0.2,125,1,1.6,4.3,0.4,126,17,1.2,1.8,0.2,125,1,0,29.91,,,,,,,,,,
SCHU,2015-09-02 01:55:00 EDT,43.11700,-73.57829,103,62.7,64.2,62.7,99.1,62.4,0.000,0.000,0.00,0.000,0.9,1.4,0.2,125,0,1.3,1.8,0.2,130,9,0.9,1.4,0.2,125,0,0,29.91,,,,,,,,,,
SCHU,2015-09-02 02:00:00 EDT,43.11700,-73.57829,103,62.4,64.2,62.4,99.0,62.1,0.000,0.000,0.00,0.000,0.6,1.4,0.4,125,0,1.2,1.8,0.2,133,12,0.6,1.4,0.4,125,0,0,29.91,,,,,,,,,,
SCHU,2015-09-02 02:05:00 EDT,43.11700,-73.57829,103,62.6,63.9,62.6,99.3,62.4,0.000,0.000,0.00,0.000,0.7,1.2,0.2,125,0,1.4,2.0,0.3,146,13,0.7,1.2,0.2,125,0,0,29.91,,,,,,,,,,
SCHU,2015-09-02 02:10:00 EDT,43.11700,-73.57829,103,62.8,64.0,62.8,99.4,62.7,0.000,0.000,0.00,0.000,0.8,1.4,0.5,125,0,1.2,1.8,0.3,121,16,0.8,1.4,0.5,125,0,0,29.91,,,,,,,,,,
SCHU,2015-09-02 02:15:00 EDT,43.11700,-73.57829,103,61.9,63.8,61.9,99.2,61.7,0.000,0.000,0.00,0.000,0.2,0.7,0.3,125,0,0.8,1.3,0.3,116,15,0.2,0.7,0.3,125,0,0,29.91,,,,,,,,,,
SCHU,2015-09-02 02:20:00 EDT,43.11700,-73.57829,103,62.3,63.7,62.3,99.2,62.1,0.000,0.000,0.00,0.000,0.2,0.6,0.2,125,0,1.0,1.6,0.2,139,9,0.2,0.6,0.2,125,0,0,29.91,,,,,,,,,,
SCHU,2015-09-02 02:25:00 EDT,43.11700,-73.57829,103,62.5,63.7,62.5,99.5,62.3,0.000,0.000,0.00,0.000,0.1,0.9,0.3,125,0,1.2,2.0,0.3,160,12,0.1,0.9,0.3,125,0,0,29.91,,,,,,,,,,
SCHU,2015-09-02 02:30:00 EDT,43.11700,-73.57829,103,62.7,63.6,62.7,99.5,62.5,0.000,0.000,0.00,0.000,0.9,1.2,0.3,125,0,1.5,2.5,0.4,143,5,0.9,1.2,0.3,125,0,0,29.91,,,,,,,,,,
SCHU,2015-09-02 02:35:00 EDT,43.11700,-73.57829,103,62.6,63.8,62.6,99.5,62.5,0.000,0.000,0.00,0.000,1.1,1.8,0.3,125,0,1.5,2.2,0.4,123,8,1.1,1.8,0.3,125,0,0,29.91,,,,,,,,,,
