station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm,frozen_soil_25cm,frozen_soil_50cm,soil_temp_05cm,soil_temp_25cm,soil_temp_50cm,soil_moisture_05cm,soil_moisture_25cm,soil_moisture_50cm
SCHU,2015-08-10 00:00:00 EDT,43.11700,-73.57829,103,,,,95.2,,,,,,0.0,0.0,0.0,0,0,,,,,,0.0,0.0,0.0,0,0,0,29.90,,,,,,,,,,
SCHU,2015-08-10 00:05:00 EDT,43.11700,-73.57829,103,,,,95.6,,,,,,0.0,0.0,0.0,0,0,,,,,,0.0,0.0,0.0,0,0,0,29.90,,,,,,,,,,
SCHU,2015-08-10 00:10:00 EDT,43.11700,-73.57829,103,,,,96.6,,,,,,0.0,0.0,0.0,0,0,,,,,,0.0,0.0,0.0,0,0,0,29.90,,,,,,,,,,
SCHU,2015-08-10 00:15:00 EDT,43.11700,-73.57829,103,,,,96.7,,,,,,0.0,0.0,0.0,0,0,,,,,,0.0,0.0,0.0,0,0,0,29.90,,,,,,,,,,
SCHU,2015-08-10 00:20:00 EDT,43.11700,-73.57829,103,,,,96.5,,,,,,0.0,0.7,0.2,30,0,,,,,,0.0,0.7,0.2,30,0,0,29.90,,,,,,,,,,
SCHU,2015-08-10 00:25:00 EDT,43.11700,-73.57829,103,,,,97.1,,,,,,0.2,0.8,0.3,30,0,,,,,,0.2,0.8,0.3,30,0,0,29.91,,,,,,,,,,
SCHU,2015-08-10 00:30:00 EDT,43.11700,-73.57829,103,,,,97.5,,,,,,0.0,0.0,0.0,0,0,,,,,,0.0,0.0,0.0,0,0,0,29.91,,,,,,,,,,
SCHU,2015-08-10 00:35:00 EDT,43.11700,-73.57829,103,,,,97.7,,,,,,0.0,0.0,0.0,0,0,,,,,,0.0,0.0,0.0,0,0,0,29.91,,,,,,,,,,
SCHU,2015-08-10 00:40:00 EDT,43.11700,-73.57829,103,,,,97.9,,,,,,0.0,0.0,0.0,0,0,,,,,,0.0,0.0,0.0,0,0,0,29.90,,,,,,,,,,
SCHU,2015-08-10 00:45:00 EDT,43.11700,-73.57829,103,,,,98.4,,,,,,0.5,1.4,0.4,290,10,,,,,,0.5,1.4,0.4,290,10,0,29.90,,,,,,,,,,
SCHU,2015-08-10 00:50:00 EDT,43.11700,-73.57829,103,,,,98.0,,,,,,0.8,1.2,0.2,263,12,,,,,,0.8,1.2,0.2,263,12,0,29.90,,,,,,,,,,
SCHU,2015-08-10 00:55:00 EDT,43.11700,-73.57829,103,,,,97.9,,,,,,0.0,0.0,0.0,0,0,,,,,,0.0,0.0,0.0,0,0,0,29.90,,,,,,,,,,
SCHU,2015-08-10 01:00:00 EDT,43.11700,-73.57829,103,,,,98.4,,,,,,0.0,0.0,0.0,0,0,,,,,,0.0,0.0,0.0,0,0,0,29.91,,,,,,,,,,
SCHU,2015-08-10 01:05:00 EDT,43.11700,-73.57829,103,,,,98.4,,,,,,0.0,0.4,0.1,248,0,,,,,,0.0,0.4,0.1,248,0,0,29.90,,,,,,,,,,
SCHU,2015-08-10 01:10:00 EDT,43.11700,-73.57829,103,,,,98.5,,,,,,0.0,0.0,0.0,0,0,,,,,,0.0,0.0,0.0,0,0,0,29.90,,,,,,,,,,
SCHU,2015-08-10 01:15:00 EDT,43.11700,-73.57829,103,,,,98.7,,,,,,0.0,0.0,0.0,0,0,,,,,,0.0,0.0,0.0,0,0,0,29.90,,,,,,,,,,
SCHU,2015-08-10 01:20:00 EDT,43.11700,-73.57829,103,,,,98.6,,,,,,0.1,1.0,0.2,201,1,,,,,,0.1,1.0,0.2,201,1,0,29.90,,,,,,,,,,
SCHU,2015-08-10 01:25:00 EDT,43.11700,-73.57829,103,,,,98.5,,,,,,0.3,0.9,0.3,200,0,,,,,,0.3,0.9,0.3,200,0,0,29.90,,,,,,,,,,
SCHU,2015-08-10 01:30:00 EDT,43.11700,-73.57829,103,,,,98.8,,,,,,0.1,0.8,0.2,269,1,,,,,,0.1,0.8,0.2,269,1,0,29.90,,,,,,,,,,
SCHU,2015-08-10 01:35:00 EDT,43.11700,-73.57829,103,,,,98.8,,,,,,0.1,0.7,0.2,246,4,,,,,,0.1,0.7,0.2,246,4,0,29.90,,,,,,,,,,
SCHU,2015-08-10 01:40:00 EDT,43.11700,-73.57829,103,,,,98.7,,,,,,0.0,0.0,0.0,0,0,,,,,,0.0,0.0,0.0,0,0,0,29.90,,,,,,,,,,
SCHU,2015-08-10 01:45:00 EDT,43.11700,-73.57829,103,,,,98.8,,,,,,0.0,0.0,0.0,0,0,,,,,,0.0,0.0,0.0,0,0,0,29.90,,,,,,,,,,
SCHU,2015-08-10 01:50:00 EDT,43.11700,-73.57829,103,,,,98.8,,,,,,0.4,1.2,0.5,34,0,,,,,,0.4,1.2,0.5,34,0,0,29.90,,,,,,,,,,
SCHU,2015-08-10 01:55:00 EDT,43.11700,-73.57829,103,,,,98.6,,,,,,0.4,1.2,0.5,34,0,,,,,,0.4,1.2,0.5,34,0,0,29.90,,,,,,,,,,
SCHU,2015-08-10 02:00:00 EDT,43.11700,-73.57829,103,,,,98.7,,,,,,0.2,0.9,0.3,39,6,,,,,,0.2,0.9,0.3,39,6,0,29.90,,,,,,,,,,
SCHU,2015-08-10 02:05:00 EDT,43.11700,-73.57829,103,,,,98.7,,,,,,0.3,1.3,0.5,71,0,,,,,,0.3,1.3,0.5,71,0,0,29.90,,,,,,,,,,
SCHU,2015-08-10 02:10:00 EDT,43.11700,-73.57829,103,,,,98.4,,,,,,0.3,1.2,0.4,91,11,,,,,,0.3,1.2,0.4,91,11,0,29.90,,,,,,,,,,
SCHU,2015-08-10 02:15:00 EDT,43.11700,-73.57829,103,,,,98.4,,,,,,0.0,0.0,0.0,0,0,,,,,,0.0,0.0,0.0,0,0,0,29.90,,,,,,,,,,
SCHU,2015-08-10 02:20:00 EDT,43.11700,-73.57829,103,,,,98.6,,,,,,0.0,0.7,0.1,107,0,,,,,,0.0,0.7,0.1,107,0,0,29.90,,,,,,,,,,
SCHU,2015-08-10 02:25:00 EDT,43.11700,-73.57829,103,,,,98.7,,,,,,0.5,1.9,0.7,72,7,,,,,,0.5,1.9,0.7,72,7,0,29.90,,,,,,,,,,
SCHU,2015-08-10 02:30:00 EDT,43.11700,-73.57829,103,,,,98.6,,,,,,0.2,1.2,0.3,36,20,,,,,,0.2,1.2,0.3,36,20,0,29.90,,,,,,,,,,
SCHU,2015-08-10 02:35:00 EDT,43.11700,-73.57829,103,,,,99.2,,,,,,0.2,0.9,0.3,57,0,,,,,,0.2,0.9,0.3,57,0,0,29.90,,,,,,,,,,
SCHU,2015-08-10 02:40:00 EDT,43.11700,-73.57829,103,,,,99.3,,,,,,0.6,1.2,0.3,44,27,,,,,,0.6,1.2,0.3,44,27,0,29.90,,,,,,,,,,
SCHU,2015-08-10 02:45:00 EDT,43.11700,-73.57829,103,,,,99.1,,,,,,0.1,0.7,0.2,28,0,,,,,,0.1,0.7,0.2,28,0,0,29.90,,,,,,,,,,
SCHU,2015-08-10 02:50:00 EDT,43.11700,-73.57829,103,,,,99.2,,,,,,0.6,1.8,0.5,82,34,,,,,,0.6,1.8,0.5,82,34,0,29.90,,,,,,,,,,
