station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
BATA,2016-03-09 00:00:00 EST,43.01994,-78.13566,906,58.2,59.0,58.2,58.2,43.6,,,,,7.4,11.4,1.4,212,11,,,,,,7.4,11.4,1.4,212,11,0,29.00,,,,,,,,,,
BATA,2016-03-09 00:05:00 EST,43.01994,-78.13566,906,58.0,58.7,58.0,58.5,43.5,,,,,7.7,10.0,1.1,217,9,,,,,,7.7,10.0,1.1,217,9,0,29.00,,,,,,,,,,
BATA,2016-03-09 00:10:00 EST,43.01994,-78.13566,906,57.8,58.5,57.8,58.9,43.5,,,,,7.8,11.5,1.5,217,11,,,,,,7.8,11.5,1.5,217,11,0,29.00,,,,,,,,,,
BATA,2016-03-09 00:15:00 EST,43.01994,-78.13566,906,57.6,58.4,57.6,59.0,43.4,,,,,9.4,13.4,1.4,223,8,,,,,,9.4,13.4,1.4,223,8,0,29.00,,,,,,,,,,
BATA,2016-03-09 00:20:00 EST,43.01994,-78.13566,906,57.5,58.5,57.5,59.3,43.4,,,,,10.0,14.0,1.5,222,9,,,,,,10.0,14.0,1.5,222,9,0,29.00,,,,,,,,,,
BATA,2016-03-09 00:25:00 EST,43.01994,-78.13566,906,58.1,58.7,58.1,58.6,43.7,,,,,11.0,14.9,1.5,219,7,,,,,,11.0,14.9,1.5,219,7,0,29.00,,,,,,,,,,
BATA,2016-03-09 00:30:00 EST,43.01994,-78.13566,906,57.5,58.4,57.5,59.3,43.4,,,,,10.2,15.2,1.6,225,7,,,,,,10.2,15.2,1.6,225,7,0,29.00,,,,,,,,,,
BATA,2016-03-09 00:35:00 EST,43.01994,-78.13566,906,57.9,58.7,57.9,58.9,43.6,,,,,10.3,14.1,1.5,220,9,,,,,,10.3,14.1,1.5,220,9,0,29.00,,,,,,,,,,
BATA,2016-03-09 00:40:00 EST,43.01994,-78.13566,906,58.0,58.7,58.0,58.8,43.7,,,,,10.7,14.5,1.5,223,7,,,,,,10.7,14.5,1.5,223,7,0,29.00,,,,,,,,,,
BATA,2016-03-09 00:45:00 EST,43.01994,-78.13566,906,58.5,59.0,58.5,58.2,43.8,,,,,9.7,13.2,1.3,225,7,,,,,,9.7,13.2,1.3,225,7,0,29.01,,,,,,,,,,
BATA,2016-03-09 00:50:00 EST,43.01994,-78.13566,906,58.5,59.3,58.5,57.9,43.7,,,,,9.4,12.1,1.3,229,7,,,,,,9.4,12.1,1.3,229,7,0,29.01,,,,,,,,,,
BATA,2016-03-09 00:55:00 EST,43.01994,-78.13566,906,58.8,59.5,58.8,57.6,43.9,,,,,9.1,11.6,1.3,230,7,,,,,,9.1,11.6,1.3,230,7,0,29.01,,,,,,,,,,
BATA,2016-03-09 01:00:00 EST,43.01994,-78.13566,906,59.1,60.2,59.1,56.9,43.9,,,,,10.1,16.0,1.8,232,9,,,,,,10.1,16.0,1.8,232,9,0,29.01,,,,,,,,,,
BATA,2016-03-09 01:05:00 EST,43.01994,-78.13566,906,59.7,60.5,59.7,55.8,43.9,,,,,10.9,15.1,1.4,227,9,,,,,,10.9,15.1,1.4,227,9,0,29.01,,,,,,,,,,
