station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm,frozen_soil_25cm,frozen_soil_50cm,soil_temp_05cm,soil_temp_25cm,soil_temp_50cm,soil_moisture_05cm,soil_moisture_25cm,soil_moisture_50cm
SCHU,2015-08-16 01:35:00 EDT,43.11700,-73.57829,103,65.3,65.4,65.3,99.0,65.0,0.000,0.000,0.00,0.000,1.1,2.0,0.5,111,19,1.6,2.7,0.4,109,25,1.1,2.0,0.5,111,19,0,30.01,,,,,,,,,,
SCHU,2015-08-16 01:40:00 EDT,43.11700,-73.57829,103,64.9,65.0,64.9,98.6,64.5,0.000,0.000,0.00,0.000,1.7,2.8,0.5,145,7,2.0,3.4,0.6,145,8,1.7,2.8,0.5,145,7,0,30.00,,,,,,,,,,
SCHU,2015-08-16 01:45:00 EDT,43.11700,-73.57829,103,64.6,64.7,64.6,98.4,64.1,0.000,0.000,0.00,0.000,1.1,1.8,0.3,141,6,1.4,2.2,0.3,146,14,1.1,1.8,0.3,141,6,0,30.00,,,,,,,,,,
SCHU,2015-08-16 01:50:00 EDT,43.11700,-73.57829,103,64.6,64.7,64.6,98.5,64.2,0.000,0.000,0.00,0.000,0.9,1.7,0.5,168,12,1.3,5.4,0.6,171,22,0.9,1.7,0.5,168,12,0,29.99,,,,,,,,,,
SCHU,2015-08-16 01:55:00 EDT,43.11700,-73.57829,103,64.3,64.8,64.3,98.5,63.9,0.000,0.000,0.00,0.000,0.1,0.7,0.2,153,2,0.8,2.9,0.3,183,28,0.1,0.7,0.2,153,2,0,29.99,,,,,,,,,,
SCHU,2015-08-16 02:00:00 EDT,43.11700,-73.57829,103,64.4,65.0,64.4,98.5,64.0,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.5,1.1,0.2,86,32,0.0,0.0,0.0,0,0,0,29.99,,,,,,,,,,
SCHU,2015-08-16 02:05:00 EDT,43.11700,-73.57829,103,64.5,65.1,64.5,98.9,64.2,0.000,0.000,0.00,0.000,0.0,0.4,0.0,78,10,0.9,1.8,0.3,9,21,0.0,0.4,0.0,78,10,0,29.99,,,,,,,,,,
SCHU,2015-08-16 02:10:00 EDT,43.11700,-73.57829,103,64.5,65.0,64.5,98.9,64.2,0.000,0.000,0.00,0.000,1.7,2.8,0.6,330,8,2.1,3.6,0.7,338,7,1.7,2.8,0.6,330,8,0,30.00,,,,,,,,,,
SCHU,2015-08-16 02:15:00 EDT,43.11700,-73.57829,103,64.7,64.9,64.7,99.0,64.4,0.000,0.000,0.00,0.000,1.8,2.5,0.3,343,10,2.4,3.4,0.4,351,10,1.8,2.5,0.3,343,10,0,30.00,,,,,,,,,,
SCHU,2015-08-16 02:20:00 EDT,43.11700,-73.57829,103,64.8,65.1,64.8,99.1,64.6,0.000,0.000,0.00,0.000,1.4,2.6,0.5,358,20,2.0,4.0,0.6,4,20,1.4,2.6,0.5,358,20,0,30.00,,,,,,,,,,
SCHU,2015-08-16 02:25:00 EDT,43.11700,-73.57829,103,65.0,65.2,65.0,99.1,64.7,0.000,0.000,0.00,0.000,1.0,3.1,0.7,14,12,1.6,4.3,0.7,16,18,1.0,3.1,0.7,14,12,0,30.00,,,,,,,,,,
SCHU,2015-08-16 02:30:00 EDT,43.11700,-73.57829,103,64.8,65.0,64.8,98.9,64.5,0.000,0.000,0.00,0.000,0.1,0.7,0.2,15,6,0.6,1.3,0.3,25,51,0.1,0.7,0.2,15,6,0,30.00,,,,,,,,,,
SCHU,2015-08-16 02:35:00 EDT,43.11700,-73.57829,103,64.7,65.0,64.7,98.7,64.3,0.000,0.000,0.00,0.000,0.6,2.1,0.5,349,17,1.2,2.9,0.5,2,29,0.6,2.1,0.5,349,17,0,30.00,,,,,,,,,,
SCHU,2015-08-16 02:40:00 EDT,43.11700,-73.57829,103,64.7,65.0,64.7,98.8,64.3,0.000,0.000,0.00,0.000,1.1,3.4,0.5,7,17,1.9,4.7,0.7,19,24,1.1,3.4,0.5,7,17,0,30.00,,,,,,,,,,
SCHU,2015-08-16 02:45:00 EDT,43.11700,-73.57829,103,64.9,65.1,64.9,99.1,64.7,0.000,0.000,0.00,0.000,1.3,3.0,0.5,49,31,1.9,3.6,0.6,56,32,1.3,3.0,0.5,49,31,0,30.00,,,,,,,,,,
SCHU,2015-08-16 02:50:00 EDT,43.11700,-73.57829,103,65.1,65.1,65.1,99.3,64.9,0.000,0.000,0.00,0.000,0.5,1.3,0.4,70,8,1.1,3.8,0.6,68,34,0.5,1.3,0.4,70,8,0,30.01,,,,,,,,,,
SCHU,2015-08-16 02:55:00 EDT,43.11700,-73.57829,103,65.0,65.0,65.0,99.3,64.8,0.000,0.000,0.00,0.000,0.6,2.7,0.9,113,16,1.3,3.1,0.7,96,34,0.6,2.7,0.9,113,16,0,30.01,,,,,,,,,,
SCHU,2015-08-16 03:00:00 EDT,43.11700,-73.57829,103,64.5,64.5,64.5,99.1,64.2,0.000,0.000,0.00,0.000,1.3,2.8,0.9,129,3,1.6,3.4,0.9,135,21,1.3,2.8,0.9,129,3,0,30.01,,,,,,,,,,
SCHU,2015-08-16 03:05:00 EDT,43.11700,-73.57829,103,64.6,64.6,64.6,99.2,64.3,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.6,4.0,0.4,134,70,0.0,0.0,0.0,0,0,0,30.01,,,,,,,,,,
SCHU,2015-08-16 03:10:00 EDT,43.11700,-73.57829,103,64.6,64.6,64.6,99.3,64.4,0.000,0.000,0.00,0.000,0.8,1.3,0.4,141,12,1.3,4.5,0.5,153,14,0.8,1.3,0.4,141,12,0,30.01,,,,,,,,,,
SCHU,2015-08-16 03:15:00 EDT,43.11700,-73.57829,103,64.7,64.6,64.7,99.4,64.6,0.000,0.000,0.00,0.000,0.5,1.5,0.5,119,35,1.2,2.5,0.4,108,38,0.5,1.5,0.5,119,35,0,30.01,,,,,,,,,,
SCHU,2015-08-16 03:20:00 EDT,43.11700,-73.57829,103,64.6,64.6,64.6,99.4,64.5,0.000,0.000,0.00,0.000,0.9,2.3,0.7,143,13,1.5,6.9,0.9,136,28,0.9,2.3,0.7,143,13,0,30.02,,,,,,,,,,
SCHU,2015-08-16 03:25:00 EDT,43.11700,-73.57829,103,64.7,64.6,64.7,99.4,64.5,0.000,0.000,0.00,0.000,1.3,2.3,0.4,120,12,1.7,4.3,0.6,120,16,1.3,2.3,0.4,120,12,0,30.02,,,,,,,,,,
SCHU,2015-08-16 03:30:00 EDT,43.11700,-73.57829,103,64.6,64.6,64.6,99.5,64.4,0.000,0.000,0.00,0.000,0.2,0.8,0.3,99,1,0.9,5.8,0.6,65,42,0.2,0.8,0.3,99,1,0,30.02,,,,,,,,,,
SCHU,2015-08-16 03:35:00 EDT,43.11700,-73.57829,103,64.7,64.6,64.7,99.5,64.5,0.000,0.000,0.00,0.000,0.4,1.3,0.4,19,8,1.2,2.0,0.3,37,26,0.4,1.3,0.4,19,8,0,30.02,,,,,,,,,,
SCHU,2015-08-16 03:40:00 EDT,43.11700,-73.57829,103,64.6,64.6,64.6,99.5,64.5,0.000,0.000,0.00,0.000,1.7,3.0,1.0,143,23,2.3,3.8,0.8,138,27,1.7,3.0,1.0,143,23,0,30.02,,,,,,,,,,
SCHU,2015-08-16 03:45:00 EDT,43.11700,-73.57829,103,64.6,64.6,64.6,99.6,64.5,0.000,0.000,0.00,0.000,1.6,2.6,0.5,143,11,1.9,3.6,0.5,144,14,1.6,2.6,0.5,143,11,0,30.02,,,,,,,,,,
SCHU,2015-08-16 03:50:00 EDT,43.11700,-73.57829,103,64.7,64.7,64.7,99.6,64.6,0.000,0.000,0.00,0.000,0.5,1.5,0.4,190,13,0.9,1.8,0.5,188,42,0.5,1.5,0.4,190,13,0,30.02,,,,,,,,,,
SCHU,2015-08-16 03:55:00 EDT,43.11700,-73.57829,103,64.8,64.7,64.8,99.6,64.7,0.000,0.000,0.00,0.000,0.1,0.7,0.2,88,41,0.8,2.0,0.4,31,29,0.1,0.7,0.2,88,41,0,30.02,,,,,,,,,,
SCHU,2015-08-16 04:00:00 EDT,43.11700,-73.57829,103,64.8,64.7,64.8,99.6,64.6,0.000,0.000,0.00,0.000,0.8,2.6,0.9,107,19,1.5,3.6,0.9,95,39,0.8,2.6,0.9,107,19,0,30.02,,,,,,,,,,
SCHU,2015-08-16 04:05:00 EDT,43.11700,-73.57829,103,64.9,64.7,64.9,99.7,64.8,0.000,0.000,0.00,0.000,0.6,1.4,0.4,83,10,1.4,3.6,0.4,81,20,0.6,1.4,0.4,83,10,0,30.02,,,,,,,,,,
SCHU,2015-08-16 04:10:00 EDT,43.11700,-73.57829,103,64.6,64.4,64.6,99.6,64.5,0.000,0.000,0.00,0.000,1.4,2.6,0.6,58,17,2.0,4.3,0.6,58,14,1.4,2.6,0.6,58,17,0,30.02,,,,,,,,,,
SCHU,2015-08-16 04:15:00 EDT,43.11700,-73.57829,103,64.3,64.1,64.3,99.6,64.2,0.000,0.000,0.00,0.000,1.6,3.7,0.7,55,13,2.1,8.9,0.9,56,13,1.6,3.7,0.7,55,13,0,30.02,,,,,,,,,,
SCHU,2015-08-16 04:20:00 EDT,43.11700,-73.57829,103,64.3,64.2,64.3,99.6,64.2,0.000,0.000,0.00,0.000,0.9,1.5,0.4,101,18,1.7,5.1,0.6,98,21,0.9,1.5,0.4,101,18,0,30.02,,,,,,,,,,
SCHU,2015-08-16 04:25:00 EDT,43.11700,-73.57829,103,64.2,64.1,64.2,99.6,64.1,0.000,0.000,0.00,0.000,1.4,2.6,0.5,118,22,2.0,4.0,0.6,116,25,1.4,2.6,0.5,118,22,0,30.02,,,,,,,,,,
SCHU,2015-08-16 04:30:00 EDT,43.11700,-73.57829,103,64.1,63.9,64.1,99.6,63.9,0.000,0.000,0.00,0.000,0.4,2.6,0.7,118,24,1.1,2.9,0.6,92,53,0.4,2.6,0.7,118,24,0,30.02,,,,,,,,,,
SCHU,2015-08-16 04:35:00 EDT,43.11700,-73.57829,103,64.2,64.1,64.2,99.7,64.1,0.000,0.000,0.00,0.000,0.3,1.8,0.5,112,18,1.2,2.5,0.4,82,42,0.3,1.8,0.5,112,18,0,30.02,,,,,,,,,,
SCHU,2015-08-16 04:40:00 EDT,43.11700,-73.57829,103,64.1,64.0,64.1,99.6,64.0,0.000,0.000,0.00,0.000,0.5,1.8,0.6,117,13,1.0,2.2,0.6,112,54,0.5,1.8,0.6,117,13,0,30.02,,,,,,,,,,
SCHU,2015-08-16 04:45:00 EDT,43.11700,-73.57829,103,64.2,64.1,64.2,99.7,64.1,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.7,1.3,0.3,264,61,0.0,0.0,0.0,0,0,0,30.02,,,,,,,,,,
SCHU,2015-08-16 04:50:00 EDT,43.11700,-73.57829,103,64.2,64.1,64.2,99.7,64.1,0.000,0.000,0.00,0.000,0.1,1.1,0.3,187,1,0.8,1.6,0.3,153,43,0.1,1.1,0.3,187,1,0,30.02,,,,,,,,,,
SCHU,2015-08-16 04:55:00 EDT,43.11700,-73.57829,103,64.3,64.2,64.3,99.7,64.2,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.6,1.6,0.3,138,51,0.0,0.0,0.0,0,0,0,30.01,,,,,,,,,,
SCHU,2015-08-16 05:00:00 EDT,43.11700,-73.57829,103,64.3,64.3,64.3,99.7,64.2,0.000,0.000,0.00,0.000,0.3,1.3,0.4,195,6,1.1,2.5,0.5,165,26,0.3,1.3,0.4,195,6,0,30.01,,,,,,,,,,
SCHU,2015-08-16 05:05:00 EDT,43.11700,-73.57829,103,64.4,64.3,64.4,99.7,64.3,0.000,0.000,0.00,0.000,0.8,1.8,0.6,143,10,1.2,2.5,0.6,143,21,0.8,1.8,0.6,143,10,0,30.01,,,,,,,,,,
SCHU,2015-08-16 05:10:00 EDT,43.11700,-73.57829,103,64.5,64.4,64.5,99.7,64.4,0.000,0.000,0.00,0.000,0.2,1.2,0.4,158,9,0.8,2.0,0.4,135,38,0.2,1.2,0.4,158,9,0,30.01,,,,,,,,,,
SCHU,2015-08-16 05:15:00 EDT,43.11700,-73.57829,103,64.6,64.5,64.6,99.7,64.5,0.000,0.000,0.00,0.000,0.2,1.5,0.4,90,6,0.9,2.2,0.4,88,21,0.2,1.5,0.4,90,6,0,30.01,,,,,,,,,,
SCHU,2015-08-16 05:20:00 EDT,43.11700,-73.57829,103,64.7,64.5,64.7,99.7,64.6,0.000,0.000,0.00,0.000,0.8,1.8,0.6,78,17,1.5,5.8,0.8,77,28,0.8,1.8,0.6,78,17,0,30.01,,,,,,,,,,
SCHU,2015-08-16 05:25:00 EDT,43.11700,-73.57829,103,64.8,64.7,64.8,99.8,64.7,0.000,0.000,0.00,0.000,0.2,1.2,0.4,105,6,0.9,2.0,0.4,91,41,0.2,1.2,0.4,105,6,0,30.01,,,,,,,,,,
SCHU,2015-08-16 05:30:00 EDT,43.11700,-73.57829,103,64.7,64.7,64.7,99.7,64.7,0.000,0.000,0.00,0.000,0.1,0.6,0.1,42,6,0.7,2.7,0.5,84,63,0.1,0.6,0.1,42,6,0,30.01,,,,,,,,,,
SCHU,2015-08-16 05:35:00 EDT,43.11700,-73.57829,103,65.0,64.8,65.0,99.8,64.9,0.000,0.000,0.00,0.000,0.1,0.9,0.3,67,22,1.2,4.9,0.6,48,30,0.1,0.9,0.3,67,22,0,30.01,,,,,,,,,,
SCHU,2015-08-16 05:40:00 EDT,43.11700,-73.57829,103,64.9,64.7,64.9,99.8,64.8,0.000,0.000,0.00,0.000,0.5,1.5,0.5,72,16,1.2,2.2,0.5,67,25,0.5,1.5,0.5,72,16,0,30.01,,,,,,,,,,
SCHU,2015-08-16 05:45:00 EDT,43.11700,-73.57829,103,64.8,64.6,64.8,99.7,64.7,0.000,0.000,0.00,0.000,0.9,1.7,0.4,65,13,1.7,4.5,0.5,62,18,0.9,1.7,0.4,65,13,0,30.01,,,,,,,,,,
SCHU,2015-08-16 05:50:00 EDT,43.11700,-73.57829,103,64.6,64.4,64.6,99.7,64.5,0.000,0.000,0.00,0.000,0.8,1.8,0.4,39,20,1.5,7.2,0.8,43,25,0.8,1.8,0.4,39,20,0,30.01,,,,,,,,,,
SCHU,2015-08-16 05:55:00 EDT,43.11700,-73.57829,103,64.6,64.4,64.6,99.7,64.5,0.000,0.000,0.00,0.000,0.4,1.2,0.4,49,14,1.4,12.1,1.2,60,24,0.4,1.2,0.4,49,14,1,30.01,,,,,,,,,,
SCHU,2015-08-16 06:00:00 EDT,43.11700,-73.57829,103,64.6,64.3,64.6,99.7,64.5,0.000,0.000,0.00,0.000,1.1,1.8,0.4,62,13,1.6,2.9,0.4,61,20,1.1,1.8,0.4,62,13,1,30.01,,,,,,,,,,
SCHU,2015-08-16 06:05:00 EDT,43.11700,-73.57829,103,64.4,64.2,64.4,99.6,64.3,0.000,0.000,0.00,0.000,1.1,2.0,0.6,69,13,1.8,2.9,0.6,70,16,1.1,2.0,0.6,69,13,2,30.01,,,,,,,,,,
SCHU,2015-08-16 06:10:00 EDT,43.11700,-73.57829,103,64.5,64.2,64.5,99.7,64.4,0.000,0.000,0.00,0.000,0.7,2.0,0.6,62,7,1.3,3.1,0.5,60,17,0.7,2.0,0.6,62,7,4,30.01,,,,,,,,,,
SCHU,2015-08-16 06:15:00 EDT,43.11700,-73.57829,103,64.4,64.2,64.4,99.7,64.3,0.000,0.000,0.00,0.000,0.7,1.6,0.4,37,12,1.4,2.9,0.5,43,18,0.7,1.6,0.4,37,12,5,30.01,,,,,,,,,,
SCHU,2015-08-16 06:20:00 EDT,43.11700,-73.57829,103,64.3,64.1,64.3,99.6,64.2,0.000,0.000,0.00,0.000,0.1,1.3,0.3,56,0,0.8,2.0,0.4,76,47,0.1,1.3,0.3,56,0,6,30.01,,,,,,,,,,
SCHU,2015-08-16 06:25:00 EDT,43.11700,-73.57829,103,64.4,64.1,64.4,99.7,64.3,0.000,0.000,0.00,0.000,0.1,1.2,0.2,42,4,1.0,4.3,0.5,66,34,0.1,1.2,0.2,42,4,7,30.01,,,,,,,,,,
SCHU,2015-08-16 06:30:00 EDT,43.11700,-73.57829,103,64.4,64.1,64.4,99.7,64.3,0.000,0.000,0.00,0.000,0.2,1.2,0.3,77,4,0.9,2.2,0.5,70,51,0.2,1.2,0.3,77,4,9,30.02,,,,,,,,,,
SCHU,2015-08-16 06:35:00 EDT,43.11700,-73.57829,103,64.4,64.1,64.4,99.6,64.2,0.000,0.000,0.00,0.000,0.4,1.6,0.5,51,8,1.2,2.2,0.5,57,35,0.4,1.6,0.5,51,8,11,30.02,,,,,,,,,,
SCHU,2015-08-16 06:40:00 EDT,43.11700,-73.57829,103,64.3,64.1,64.3,99.6,64.2,0.000,0.000,0.00,0.000,1.0,2.2,0.6,62,15,1.6,6.3,0.8,63,22,1.0,2.2,0.6,62,15,13,30.02,,,,,,,,,,
SCHU,2015-08-16 06:45:00 EDT,43.11700,-73.57829,103,64.4,64.2,64.4,99.6,64.3,0.000,0.000,0.00,0.000,0.7,2.1,0.6,63,12,1.4,2.7,0.5,70,19,0.7,2.1,0.6,63,12,16,30.02,,,,,,,,,,
SCHU,2015-08-16 06:50:00 EDT,43.11700,-73.57829,103,64.3,64.1,64.3,99.5,64.1,0.000,0.000,0.00,0.000,0.4,1.3,0.5,75,9,1.2,2.5,0.6,72,29,0.4,1.3,0.5,75,9,18,30.02,,,,,,,,,,
SCHU,2015-08-16 06:55:00 EDT,43.11700,-73.57829,103,64.5,64.2,64.5,99.5,64.3,0.000,0.000,0.00,0.000,0.9,1.8,0.5,57,13,1.6,4.9,0.6,57,16,0.9,1.8,0.5,57,13,23,30.02,,,,,,,,,,
SCHU,2015-08-16 07:00:00 EDT,43.11700,-73.57829,103,64.5,64.3,64.5,99.5,64.4,0.000,0.000,0.00,0.000,0.4,1.9,0.5,45,19,1.2,2.5,0.4,47,26,0.4,1.9,0.5,45,19,26,30.02,,,,,,,,,,
SCHU,2015-08-16 07:05:00 EDT,43.11700,-73.57829,103,64.4,64.2,64.4,99.4,64.2,0.000,0.000,0.00,0.000,0.5,2.2,0.6,55,9,1.1,2.9,0.6,59,19,0.5,2.2,0.6,55,9,26,30.02,,,,,,,,,,
SCHU,2015-08-16 07:10:00 EDT,43.11700,-73.57829,103,64.7,64.5,64.7,99.5,64.5,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.7,1.6,0.3,66,33,0.0,0.0,0.0,0,0,29,30.02,,,,,,,,,,
SCHU,2015-08-16 07:15:00 EDT,43.11700,-73.57829,103,64.6,64.3,64.6,99.5,64.4,0.000,0.000,0.00,0.000,0.3,1.1,0.4,89,13,1.2,2.2,0.4,90,18,0.3,1.1,0.4,89,13,32,30.02,,,,,,,,,,
SCHU,2015-08-16 07:20:00 EDT,43.11700,-73.57829,103,64.6,64.5,64.6,99.5,64.5,0.000,0.000,0.00,0.000,0.3,1.1,0.3,67,22,1.0,1.8,0.3,52,30,0.3,1.1,0.3,67,22,33,30.02,,,,,,,,,,
SCHU,2015-08-16 07:25:00 EDT,43.11700,-73.57829,103,64.6,64.3,64.6,99.4,64.4,0.000,0.000,0.00,0.000,1.1,2.2,0.4,59,7,1.6,5.8,0.6,60,11,1.1,2.2,0.4,59,7,34,30.02,,,,,,,,,,
SCHU,2015-08-16 07:30:00 EDT,43.11700,-73.57829,103,64.6,64.4,64.6,99.5,64.5,0.000,0.000,0.00,0.000,0.7,1.8,0.3,52,18,1.4,3.6,0.4,56,17,0.7,1.8,0.3,52,18,36,30.03,,,,,,,,,,
SCHU,2015-08-16 07:35:00 EDT,43.11700,-73.57829,103,64.6,64.4,64.6,99.5,64.5,0.000,0.000,0.00,0.000,1.4,2.8,0.6,39,23,1.9,3.6,0.6,46,23,1.4,2.8,0.6,39,23,33,30.03,,,,,,,,,,
SCHU,2015-08-16 07:40:00 EDT,43.11700,-73.57829,103,64.9,64.4,64.9,99.5,64.8,0.000,0.000,0.00,0.000,1.0,2.0,0.5,59,7,1.6,2.5,0.4,64,13,1.0,2.0,0.5,59,7,38,30.03,,,,,,,,,,
SCHU,2015-08-16 07:45:00 EDT,43.11700,-73.57829,103,64.7,64.4,64.7,99.5,64.5,0.000,0.000,0.00,0.000,0.9,1.8,0.6,47,12,1.5,2.5,0.4,40,24,0.9,1.8,0.6,47,12,42,30.03,,,,,,,,,,
SCHU,2015-08-16 07:50:00 EDT,43.11700,-73.57829,103,64.9,64.6,64.9,99.5,64.7,0.000,0.000,0.00,0.000,0.3,1.3,0.4,77,14,1.1,6.0,0.6,69,32,0.3,1.3,0.4,77,14,50,30.03,,,,,,,,,,
SCHU,2015-08-16 07:55:00 EDT,43.11700,-73.57829,103,64.9,64.7,64.9,99.5,64.8,0.000,0.000,0.00,0.000,0.8,1.8,0.6,355,17,1.5,3.4,0.5,5,22,0.8,1.8,0.6,355,17,54,30.03,,,,,,,,,,
