station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
BATA,2016-05-19 00:00:00 EDT,43.01994,-78.13566,906,46.8,48.3,44.7,69.2,37.2,0.000,0.000,0.00,0.000,4.6,5.1,0.1,244,1,,,,,,4.6,5.1,0.1,244,1,0,29.18,,,,,,,,,,
BATA,2016-05-19 00:05:00 EDT,43.01994,-78.13566,906,46.5,48.0,44.1,69.9,37.2,0.000,0.000,0.00,0.000,5.1,5.6,0.2,240,2,,,,,,5.1,5.6,0.2,240,2,0,29.18,,,,,,,,,,
BATA,2016-05-19 00:10:00 EDT,43.01994,-78.13566,906,46.3,47.7,44.0,68.5,36.5,0.000,0.000,0.00,0.000,4.9,5.4,0.3,243,2,,,,,,4.9,5.4,0.3,243,2,0,29.18,,,,,,,,,,
BATA,2016-05-19 00:15:00 EDT,43.01994,-78.13566,906,46.2,47.3,44.4,69.6,36.8,0.000,0.000,0.00,0.000,4.1,4.6,0.2,245,1,,,,,,4.1,4.6,0.2,245,1,0,29.18,,,,,,,,,,
BATA,2016-05-19 00:20:00 EDT,43.01994,-78.13566,906,46.4,47.3,44.2,69.5,37.0,0.000,0.000,0.00,0.000,4.7,5.4,0.3,244,1,,,,,,4.7,5.4,0.3,244,1,0,29.18,,,,,,,,,,
BATA,2016-05-19 00:25:00 EDT,43.01994,-78.13566,906,46.1,47.4,43.5,69.8,36.8,0.000,0.000,0.00,0.000,5.2,5.8,0.2,245,1,,,,,,5.2,5.8,0.2,245,1,0,29.18,,,,,,,,,,
BATA,2016-05-19 00:30:00 EDT,43.01994,-78.13566,906,46.1,47.4,43.9,69.8,36.8,0.000,0.000,0.00,0.000,4.7,5.4,0.3,242,2,,,,,,4.7,5.4,0.3,242,2,0,29.18,,,,,,,,,,
BATA,2016-05-19 00:35:00 EDT,43.01994,-78.13566,906,46.0,47.8,43.4,69.4,36.5,0.000,0.000,0.00,0.000,5.2,5.6,0.2,238,1,,,,,,5.2,5.6,0.2,238,1,0,29.18,,,,,,,,,,
BATA,2016-05-19 00:40:00 EDT,43.01994,-78.13566,906,45.2,47.6,42.5,70.3,36.1,0.000,0.000,0.00,0.000,5.2,5.9,0.3,232,2,,,,,,5.2,5.9,0.3,232,2,0,29.18,,,,,,,,,,
BATA,2016-05-19 00:45:00 EDT,43.01994,-78.13566,906,45.2,47.7,42.0,71.6,36.6,0.000,0.000,0.00,0.000,6.0,6.8,0.4,227,2,,,,,,6.0,6.8,0.4,227,2,0,29.18,,,,,,,,,,
BATA,2016-05-19 00:50:00 EDT,43.01994,-78.13566,906,45.2,47.9,41.1,72.1,36.7,0.000,0.000,0.00,0.000,7.7,8.8,0.7,226,1,,,,,,7.7,8.8,0.7,226,1,0,29.18,,,,,,,,,,
BATA,2016-05-19 00:55:00 EDT,43.01994,-78.13566,906,44.9,46.7,40.5,73.5,36.9,0.000,0.000,0.00,0.000,8.1,9.1,0.4,227,3,,,,,,8.1,9.1,0.4,227,3,0,29.18,,,,,,,,,,
BATA,2016-05-19 01:00:00 EDT,43.01994,-78.13566,906,44.4,46.3,40.6,74.5,36.8,0.000,0.000,0.00,0.000,6.7,8.1,0.6,235,4,,,,,,6.7,8.1,0.6,235,4,0,29.18,,,,,,,,,,
BATA,2016-05-19 01:05:00 EDT,43.01994,-78.13566,906,44.3,46.1,40.8,74.7,36.8,0.000,0.000,0.00,0.000,6.1,6.6,0.2,235,3,,,,,,6.1,6.6,0.2,235,3,0,29.18,,,,,,,,,,
BATA,2016-05-19 01:10:00 EDT,43.01994,-78.13566,906,44.2,46.2,40.4,74.3,36.5,0.000,0.000,0.00,0.000,6.7,7.8,0.4,227,3,,,,,,6.7,7.8,0.4,227,3,0,29.18,,,,,,,,,,
