station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm,frozen_soil_25cm,frozen_soil_50cm,soil_temp_05cm,soil_temp_25cm,soil_temp_50cm,soil_moisture_05cm,soil_moisture_25cm,soil_moisture_50cm
SCHU,2015-08-27 00:00:00 EDT,43.11700,-73.57829,103,63.9,66.7,63.9,81.9,58.2,0.000,0.000,0.00,0.000,0.5,1.2,0.4,158,0,1.1,1.8,0.3,154,11,0.5,1.2,0.4,158,0,0,29.89,,,,,,,,,,
SCHU,2015-08-27 00:05:00 EDT,43.11700,-73.57829,103,64.1,66.7,64.1,80.7,58.1,0.000,0.000,0.00,0.000,0.4,1.2,0.5,158,0,1.0,1.8,0.3,153,12,0.4,1.2,0.5,158,0,0,29.89,,,,,,,,,,
SCHU,2015-08-27 00:10:00 EDT,43.11700,-73.57829,103,64.2,66.2,64.2,80.5,58.1,0.000,0.000,0.00,0.000,0.4,1.1,0.3,158,0,1.1,1.3,0.2,135,13,0.4,1.1,0.3,158,0,0,29.89,,,,,,,,,,
SCHU,2015-08-27 00:15:00 EDT,43.11700,-73.57829,103,63.8,65.8,63.8,81.6,58.0,0.000,0.000,0.00,0.000,0.3,1.3,0.5,158,0,1.1,1.8,0.4,120,13,0.3,1.3,0.5,158,0,0,29.89,,,,,,,,,,
SCHU,2015-08-27 00:20:00 EDT,43.11700,-73.57829,103,64.1,65.7,64.1,80.1,57.9,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.6,1.1,0.2,108,14,0.0,0.0,0.0,0,0,0,29.89,,,,,,,,,,
SCHU,2015-08-27 00:25:00 EDT,43.11700,-73.57829,103,63.9,65.5,63.9,81.8,58.3,0.000,0.000,0.00,0.000,0.2,0.9,0.4,158,0,1.0,1.6,0.2,139,17,0.2,0.9,0.4,158,0,0,29.89,,,,,,,,,,
SCHU,2015-08-27 00:30:00 EDT,43.11700,-73.57829,103,63.8,65.4,63.8,79.9,57.5,0.000,0.000,0.00,0.000,1.1,1.3,0.1,158,0,1.4,1.8,0.2,151,12,1.1,1.3,0.1,158,0,0,29.90,,,,,,,,,,
SCHU,2015-08-27 00:35:00 EDT,43.11700,-73.57829,103,63.8,65.5,63.8,82.9,58.5,0.000,0.000,0.00,0.000,0.9,1.3,0.2,158,0,1.4,2.0,0.2,140,10,0.9,1.3,0.2,158,0,0,29.90,,,,,,,,,,
SCHU,2015-08-27 00:40:00 EDT,43.11700,-73.57829,103,63.8,65.7,63.8,84.4,59.0,0.000,0.000,0.00,0.000,1.4,2.7,0.6,153,13,1.8,3.1,0.5,147,16,1.4,2.7,0.6,153,13,0,29.89,,,,,,,,,,
SCHU,2015-08-27 00:45:00 EDT,43.11700,-73.57829,103,64.0,65.5,64.0,83.3,58.8,0.000,0.000,0.00,0.000,1.2,2.4,0.5,166,7,1.6,2.9,0.5,158,11,1.2,2.4,0.5,166,7,0,29.89,,,,,,,,,,
