station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm,frozen_soil_25cm,frozen_soil_50cm,soil_temp_05cm,soil_temp_25cm,soil_temp_50cm,soil_moisture_05cm,soil_moisture_25cm,soil_moisture_50cm
SCHU,2015-09-22 00:00:00 EDT,43.11700,-73.57829,103,53.3,54.0,53.3,97.3,52.5,0.000,0.000,0.00,0.000,0.1,0.4,0.1,287,0,0.8,1.6,0.4,122,31,0.1,0.4,0.1,287,0,0,30.18,,,,,,,,,,
SCHU,2015-09-22 00:05:00 EDT,43.11700,-73.57829,103,53.3,54.0,53.3,97.7,52.6,0.000,0.000,0.00,0.000,0.7,1.5,0.5,296,45,1.4,2.5,0.5,104,16,0.7,1.5,0.5,296,45,0,30.18,,,,,,,,,,
SCHU,2015-09-22 00:10:00 EDT,43.11700,-73.57829,103,53.5,54.1,53.5,97.3,52.8,0.000,0.000,0.00,0.000,0.7,1.5,0.5,66,13,1.5,2.5,0.4,62,11,0.7,1.5,0.5,66,13,0,30.18,,,,,,,,,,
SCHU,2015-09-22 00:15:00 EDT,43.11700,-73.57829,103,53.3,53.9,53.3,96.1,52.2,0.000,0.000,0.00,0.000,1.1,2.2,0.6,132,13,1.6,2.7,0.4,121,23,1.1,2.2,0.6,132,13,0,30.17,,,,,,,,,,
SCHU,2015-09-22 00:20:00 EDT,43.11700,-73.57829,103,52.8,53.8,52.8,96.1,51.7,0.000,0.000,0.00,0.000,0.5,1.5,0.6,160,13,0.9,2.0,0.6,163,34,0.5,1.5,0.6,160,13,0,30.18,,,,,,,,,,
SCHU,2015-09-22 00:25:00 EDT,43.11700,-73.57829,103,53.3,53.8,53.3,96.4,52.3,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.6,1.3,0.2,134,49,0.0,0.0,0.0,0,0,0,30.18,,,,,,,,,,
SCHU,2015-09-22 00:30:00 EDT,43.11700,-73.57829,103,53.4,53.8,53.4,96.5,52.4,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.6,1.3,0.3,57,31,0.0,0.0,0.0,0,0,0,30.18,,,,,,,,,,
SCHU,2015-09-22 00:35:00 EDT,43.11700,-73.57829,103,53.2,53.7,53.2,96.7,52.3,0.000,0.000,0.00,0.000,0.1,0.7,0.2,248,0,0.6,1.3,0.3,273,48,0.1,0.7,0.2,248,0,0,30.18,,,,,,,,,,
SCHU,2015-09-22 00:40:00 EDT,43.11700,-73.57829,103,52.9,53.6,52.9,96.8,52.0,0.000,0.000,0.00,0.000,0.2,0.9,0.3,247,0,0.6,1.1,0.3,192,33,0.2,0.9,0.3,247,0,0,30.18,,,,,,,,,,
SCHU,2015-09-22 00:45:00 EDT,43.11700,-73.57829,103,52.9,53.7,52.9,97.1,52.1,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.5,1.1,0.2,70,38,0.0,0.0,0.0,0,0,0,30.18,,,,,,,,,,
