station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm,frozen_soil_25cm,frozen_soil_50cm,soil_temp_05cm,soil_temp_25cm,soil_temp_50cm,soil_moisture_05cm,soil_moisture_25cm,soil_moisture_50cm
SCHU,2015-08-13 00:00:00 EDT,43.11700,-73.57829,103,64.5,65.1,64.5,97.0,63.6,0.000,0.175,0.00,0.000,0.1,0.8,0.2,82,0,0.7,1.6,0.3,224,24,0.1,0.8,0.2,82,0,0,29.82,,,,,,,,,,
SCHU,2015-08-13 00:05:00 EDT,43.11700,-73.57829,103,64.2,65.0,64.2,96.3,63.2,0.000,0.000,0.00,0.000,0.1,0.4,0.1,82,0,0.9,1.3,0.3,138,29,0.1,0.4,0.1,82,0,0,29.82,,,,,,,,,,
SCHU,2015-08-13 00:10:00 EDT,43.11700,-73.57829,103,63.9,64.7,63.9,96.4,62.8,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.9,4.3,0.4,130,25,0.0,0.0,0.0,0,0,0,29.82,,,,,,,,,,
SCHU,2015-08-13 00:15:00 EDT,43.11700,-73.57829,103,63.6,64.5,63.6,96.6,62.6,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.7,1.8,0.3,79,46,0.0,0.0,0.0,0,0,0,29.82,,,,,,,,,,
SCHU,2015-08-13 00:20:00 EDT,43.11700,-73.57829,103,63.5,64.5,63.5,97.1,62.7,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.7,1.8,0.3,170,66,0.0,0.0,0.0,0,0,0,29.82,,,,,,,,,,
SCHU,2015-08-13 00:25:00 EDT,43.11700,-73.57829,103,63.6,64.5,63.6,97.0,62.8,0.000,0.000,0.00,0.000,0.0,0.5,0.1,28,0,0.8,2.0,0.5,9,46,0.0,0.5,0.1,28,0,0,29.82,,,,,,,,,,
SCHU,2015-08-13 00:30:00 EDT,43.11700,-73.57829,103,63.9,64.4,63.9,96.1,62.7,0.000,0.000,0.00,0.000,0.9,1.2,0.1,43,5,1.3,5.1,0.5,47,12,0.9,1.2,0.1,43,5,0,29.82,,,,,,,,,,
SCHU,2015-08-13 00:35:00 EDT,43.11700,-73.57829,103,63.9,64.4,63.9,93.6,62.1,0.000,0.000,0.00,0.000,0.3,0.9,0.3,45,0,0.9,3.8,0.4,63,24,0.3,0.9,0.3,45,0,0,29.83,,,,,,,,,,
SCHU,2015-08-13 00:40:00 EDT,43.11700,-73.57829,103,63.1,63.9,63.1,95.3,61.7,0.000,0.000,0.00,0.000,0.2,0.7,0.2,260,3,0.8,4.7,0.5,264,37,0.2,0.7,0.2,260,3,0,29.83,,,,,,,,,,
SCHU,2015-08-13 00:45:00 EDT,43.11700,-73.57829,103,63.0,63.6,63.0,96.3,61.9,0.000,0.000,0.00,0.000,0.0,0.5,0.1,263,0,0.6,1.1,0.2,245,19,0.0,0.5,0.1,263,0,0,29.83,,,,,,,,,,
SCHU,2015-08-13 00:50:00 EDT,43.11700,-73.57829,103,62.7,63.4,62.7,95.6,61.4,0.000,0.000,0.00,0.000,0.2,0.8,0.3,263,0,1.0,1.3,0.2,232,13,0.2,0.8,0.3,263,0,0,29.83,,,,,,,,,,
