station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
BELD,2015-12-17 00:00:00 EST,42.22322,-75.66852,1543,41.6,41.6,36.0,78.0,35.3,,,,,9.2,16.9,2.5,143,16,10.3,18.8,2.8,147,15,9.2,16.9,2.5,143,16,0,28.29,,0,0,0,44.1,45.3,46.5,0.54,0.39,0.40
BELD,2015-12-17 00:05:00 EST,42.22322,-75.66852,1543,41.6,41.6,34.7,78.2,35.3,,,,,12.3,20.8,3.3,132,16,13.7,22.4,3.6,135,15,12.3,20.8,3.3,132,16,0,28.27,,0,0,0,44.1,45.3,46.5,0.54,0.39,0.40
BELD,2015-12-17 00:10:00 EST,42.22322,-75.66852,1543,41.5,41.5,35.4,78.5,35.4,,,,,10.3,18.8,3.1,140,14,11.3,20.8,3.4,146,15,10.3,18.8,3.1,140,14,0,28.28,,0,0,0,44.1,45.3,46.5,0.54,0.39,0.40
BELD,2015-12-17 00:15:00 EST,42.22322,-75.66852,1543,41.6,41.5,36.3,78.5,35.4,,,,,8.5,17.5,3.3,145,19,9.5,19.9,3.6,149,18,8.5,17.5,3.3,145,19,0,28.28,,0,0,0,44.0,45.3,46.5,0.54,0.39,0.40
BELD,2015-12-17 00:20:00 EST,42.22322,-75.66852,1543,41.6,41.5,36.0,78.5,35.4,,,,,9.0,19.0,3.9,160,20,10.0,20.4,4.2,164,19,9.0,19.0,3.9,160,20,0,28.28,,0,0,0,44.0,45.3,46.5,0.54,0.39,0.40
BELD,2015-12-17 00:25:00 EST,42.22322,-75.66852,1543,41.6,41.5,35.5,78.6,35.4,,,,,10.2,18.1,3.7,159,18,11.3,21.5,4.0,163,18,10.2,18.1,3.7,159,18,0,28.27,,0,0,0,44.1,45.3,46.5,0.54,0.39,0.40
BELD,2015-12-17 00:30:00 EST,42.22322,-75.66852,1543,41.6,41.5,35.3,78.9,35.5,,,,,10.7,16.7,2.7,153,18,11.9,18.3,3.0,158,17,10.7,16.7,2.7,153,18,0,28.27,,0,0,0,44.1,45.3,46.5,0.54,0.39,0.40
BELD,2015-12-17 00:35:00 EST,42.22322,-75.66852,1543,41.6,41.6,34.7,78.8,35.6,,,,,12.6,23.2,3.2,148,16,13.7,24.4,3.4,153,16,12.6,23.2,3.2,148,16,0,28.26,,0,0,0,44.1,45.3,46.5,0.54,0.39,0.40
BELD,2015-12-17 00:40:00 EST,42.22322,-75.66852,1543,41.7,41.6,35.1,79.0,35.6,,,,,11.6,19.5,3.2,146,17,12.8,21.5,3.5,150,16,11.6,19.5,3.2,146,17,0,28.26,,0,0,0,44.1,45.3,46.5,0.54,0.39,0.40
BELD,2015-12-17 00:45:00 EST,42.22322,-75.66852,1543,41.7,41.7,35.0,79.2,35.7,,,,,12.0,20.5,3.7,155,14,13.0,23.0,3.9,161,12,12.0,20.5,3.7,155,14,0,28.26,,0,0,0,44.0,45.3,46.5,0.54,0.39,0.40
BELD,2015-12-17 00:50:00 EST,42.22322,-75.66852,1543,41.8,41.8,34.9,78.9,35.8,,,,,12.8,22.0,4.3,160,16,14.1,24.8,4.6,165,14,12.8,22.0,4.3,160,16,0,28.26,,0,0,0,44.1,45.3,46.5,0.54,0.39,0.40
BELD,2015-12-17 00:55:00 EST,42.22322,-75.66852,1543,41.9,41.8,36.0,78.7,35.8,,,,,9.9,17.8,2.9,158,15,11.0,20.1,3.3,165,14,9.9,17.8,2.9,158,15,0,28.27,,0,0,0,44.1,45.3,46.5,0.54,0.39,0.40
BELD,2015-12-17 01:00:00 EST,42.22322,-75.66852,1543,41.9,41.9,36.7,79.0,35.9,,,,,8.5,15.7,2.4,161,18,9.5,16.8,2.7,166,17,8.5,15.7,2.4,161,18,0,28.28,,0,0,0,44.0,45.3,46.5,0.54,0.39,0.40
BELD,2015-12-17 01:05:00 EST,42.22322,-75.66852,1543,42.1,41.9,37.3,78.7,35.9,,,,,7.6,12.3,2.1,192,21,8.4,13.0,2.3,196,19,7.6,12.3,2.1,192,21,0,28.29,,0,0,0,44.0,45.3,46.5,0.54,0.39,0.40
BELD,2015-12-17 01:10:00 EST,42.22322,-75.66852,1543,42.1,42.1,37.4,78.9,36.1,,,,,7.6,14.4,2.7,183,27,8.5,15.4,2.8,185,24,7.6,14.4,2.7,183,27,0,28.30,,0,0,0,44.0,45.3,46.5,0.54,0.39,0.40
BELD,2015-12-17 01:15:00 EST,42.22322,-75.66852,1543,42.2,42.1,39.3,79.0,36.1,,,,,4.6,8.9,1.7,204,30,5.2,10.5,2.0,209,29,4.6,8.9,1.7,204,30,0,28.31,,0,0,0,44.0,45.3,46.5,0.54,0.39,0.40
BELD,2015-12-17 01:20:00 EST,42.22322,-75.66852,1543,42.3,42.2,39.0,78.8,36.2,,,,,5.2,10.1,1.9,207,19,5.6,11.0,2.2,211,18,5.2,10.1,1.9,207,19,0,28.32,,0,0,0,44.0,45.3,46.5,0.54,0.39,0.40
BELD,2015-12-17 01:25:00 EST,42.22322,-75.66852,1543,42.3,42.2,40.6,78.9,36.2,,,,,3.3,9.0,2.2,152,34,4.0,11.0,2.3,156,41,3.3,9.0,2.2,152,34,0,28.31,,0,0,0,44.0,45.3,46.5,0.54,0.39,0.40
BELD,2015-12-17 01:30:00 EST,42.22322,-75.66852,1543,42.5,42.4,40.3,79.2,36.5,,,,,3.8,11.3,2.4,178,28,4.4,13.2,2.5,184,26,3.8,11.3,2.4,178,28,0,28.31,,0,0,0,44.0,45.3,46.4,0.54,0.39,0.40
BELD,2015-12-17 01:35:00 EST,42.22322,-75.66852,1543,42.7,42.6,39.5,78.9,36.6,,,,,5.2,13.6,2.5,195,21,6.0,12.8,2.6,199,21,5.2,13.6,2.5,195,21,0,28.32,,0,0,0,44.0,45.3,46.5,0.54,0.39,0.40
BELD,2015-12-17 01:40:00 EST,42.22322,-75.66852,1543,42.7,42.6,39.5,78.9,36.6,,,,,5.3,9.7,1.9,192,27,5.8,11.6,2.2,197,25,5.3,9.7,1.9,192,27,0,28.32,,0,0,0,44.0,45.3,46.4,0.54,0.39,0.40
BELD,2015-12-17 01:45:00 EST,42.22322,-75.66852,1543,42.7,42.7,39.3,79.2,36.7,,,,,5.6,9.0,1.5,156,21,6.4,11.6,1.8,159,20,5.6,9.0,1.5,156,21,0,28.31,,0,0,0,44.0,45.3,46.4,0.54,0.39,0.40
BELD,2015-12-17 01:50:00 EST,42.22322,-75.66852,1543,42.7,42.6,38.5,79.5,36.8,,,,,6.9,11.8,2.2,150,20,7.7,14.5,2.5,154,18,6.9,11.8,2.2,150,20,0,28.29,,0,0,0,44.0,45.3,46.5,0.54,0.39,0.40
BELD,2015-12-17 01:55:00 EST,42.22322,-75.66852,1543,42.8,42.7,38.3,79.6,36.9,,,,,7.2,13.6,2.0,183,23,8.2,14.3,2.0,187,20,7.2,13.6,2.0,183,23,0,28.30,,0,0,0,44.0,45.3,46.5,0.54,0.39,0.40
