station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm,frozen_soil_25cm,frozen_soil_50cm,soil_temp_05cm,soil_temp_25cm,soil_temp_50cm,soil_moisture_05cm,soil_moisture_25cm,soil_moisture_50cm
SCHU,2015-08-31 00:00:00 EDT,43.11700,-73.57829,103,65.2,66.0,65.2,98.1,64.7,0.000,0.000,0.00,0.000,0.9,1.5,0.4,127,7,1.4,2.0,0.3,125,11,0.9,1.5,0.4,127,7,0,29.90,,,,,,,,,,
SCHU,2015-08-31 00:05:00 EDT,43.11700,-73.57829,103,65.0,65.7,65.0,98.0,64.4,0.000,0.000,0.00,0.000,1.0,1.3,0.2,123,0,1.4,1.8,0.2,126,6,1.0,1.3,0.2,123,0,0,29.90,,,,,,,,,,
SCHU,2015-08-31 00:10:00 EDT,43.11700,-73.57829,103,65.0,65.8,65.0,98.1,64.5,0.000,0.000,0.00,0.000,0.2,0.7,0.2,123,0,0.9,1.6,0.2,120,16,0.2,0.7,0.2,123,0,0,29.90,,,,,,,,,,
SCHU,2015-08-31 00:15:00 EDT,43.11700,-73.57829,103,64.6,65.8,64.6,98.1,64.1,0.000,0.000,0.00,0.000,0.0,0.5,0.1,123,0,0.8,1.3,0.2,87,12,0.0,0.5,0.1,123,0,0,29.90,,,,,,,,,,
SCHU,2015-08-31 00:20:00 EDT,43.11700,-73.57829,103,64.6,65.7,64.6,98.4,64.1,0.000,0.000,0.00,0.000,0.2,0.9,0.3,123,0,0.9,2.7,0.4,102,18,0.2,0.9,0.3,123,0,0,29.90,,,,,,,,,,
SCHU,2015-08-31 00:25:00 EDT,43.11700,-73.57829,103,64.5,65.7,64.5,98.6,64.1,0.000,0.000,0.00,0.000,0.0,0.4,0.1,123,0,1.1,1.6,0.2,66,23,0.0,0.4,0.1,123,0,0,29.90,,,,,,,,,,
SCHU,2015-08-31 00:30:00 EDT,43.11700,-73.57829,103,64.6,65.9,64.6,98.7,64.3,0.000,0.000,0.00,0.000,0.2,0.7,0.3,123,0,1.2,4.0,0.4,86,27,0.2,0.7,0.3,123,0,0,29.90,,,,,,,,,,
SCHU,2015-08-31 00:35:00 EDT,43.11700,-73.57829,103,64.4,65.6,64.4,98.9,64.1,0.000,0.000,0.00,0.000,0.7,1.1,0.2,123,0,1.3,2.0,0.3,109,9,0.7,1.1,0.2,123,0,0,29.90,,,,,,,,,,
SCHU,2015-08-31 00:40:00 EDT,43.11700,-73.57829,103,63.8,65.8,63.8,98.7,63.4,0.000,0.000,0.00,0.000,1.5,2.7,0.5,112,10,2.1,3.6,0.5,108,11,1.5,2.7,0.5,112,10,0,29.90,,,,,,,,,,
SCHU,2015-08-31 00:45:00 EDT,43.11700,-73.57829,103,64.3,65.9,64.3,98.4,63.9,0.000,0.000,0.00,0.000,1.1,2.2,0.7,92,10,1.9,3.4,0.7,90,13,1.1,2.2,0.7,92,10,0,29.90,,,,,,,,,,
SCHU,2015-08-31 00:50:00 EDT,43.11700,-73.57829,103,64.6,65.9,64.6,97.4,63.8,0.000,0.000,0.00,0.000,0.0,0.4,0.1,75,0,0.9,1.6,0.3,94,37,0.0,0.4,0.1,75,0,0,29.89,,,,,,,,,,
SCHU,2015-08-31 00:55:00 EDT,43.11700,-73.57829,103,64.8,65.6,64.8,97.6,64.1,0.000,0.000,0.00,0.000,0.9,1.8,0.7,173,16,1.5,2.2,0.4,172,19,0.9,1.8,0.7,173,16,0,29.89,,,,,,,,,,
SCHU,2015-08-31 01:00:00 EDT,43.11700,-73.57829,103,64.7,65.5,64.7,97.0,63.9,0.000,0.000,0.00,0.000,1.2,1.5,0.2,158,11,1.5,3.8,0.3,149,24,1.2,1.5,0.2,158,11,0,29.90,,,,,,,,,,
SCHU,2015-08-31 01:05:00 EDT,43.11700,-73.57829,103,64.7,65.5,64.7,97.2,63.9,0.000,0.000,0.00,0.000,1.4,1.8,0.2,159,0,1.8,2.2,0.2,155,8,1.4,1.8,0.2,159,0,0,29.90,,,,,,,,,,
SCHU,2015-08-31 01:10:00 EDT,43.11700,-73.57829,103,64.8,65.4,64.8,97.7,64.1,0.000,0.000,0.00,0.000,1.7,2.4,0.5,149,14,2.0,3.1,0.6,144,15,1.7,2.4,0.5,149,14,0,29.89,,,,,,,,,,
