station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm,frozen_soil_25cm,frozen_soil_50cm,soil_temp_05cm,soil_temp_25cm,soil_temp_50cm,soil_moisture_05cm,soil_moisture_25cm,soil_moisture_50cm
SCHU,2015-09-16 00:00:00 EDT,43.11700,-73.57829,103,58.5,59.9,58.5,99.1,58.3,0.000,0.000,0.00,0.000,0.1,0.6,0.2,140,0,0.7,1.1,0.2,151,28,0.1,0.6,0.2,140,0,0,30.19,,,,,,,,,,
SCHU,2015-09-16 00:05:00 EDT,43.11700,-73.57829,103,58.5,59.7,58.5,99.0,58.2,0.000,0.000,0.00,0.000,0.5,1.0,0.4,140,0,1.0,1.6,0.3,153,21,0.5,1.0,0.4,140,0,0,30.19,,,,,,,,,,
SCHU,2015-09-16 00:10:00 EDT,43.11700,-73.57829,103,58.7,59.7,58.7,99.1,58.4,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.4,0.9,0.2,23,64,0.0,0.0,0.0,0,0,0,30.19,,,,,,,,,,
SCHU,2015-09-16 00:15:00 EDT,43.11700,-73.57829,103,58.8,59.7,58.8,99.2,58.5,0.000,0.000,0.00,0.000,0.0,0.5,0.1,140,0,0.6,1.3,0.3,90,35,0.0,0.5,0.1,140,0,0,30.19,,,,,,,,,,
SCHU,2015-09-16 00:20:00 EDT,43.11700,-73.57829,103,58.5,59.5,58.5,99.2,58.2,0.000,0.000,0.00,0.000,0.1,0.5,0.1,140,0,0.7,1.1,0.2,122,16,0.1,0.5,0.1,140,0,0,30.20,,,,,,,,,,
SCHU,2015-09-16 00:25:00 EDT,43.11700,-73.57829,103,58.3,59.4,58.3,99.3,58.1,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.6,1.1,0.3,215,29,0.0,0.0,0.0,0,0,0,30.20,,,,,,,,,,
SCHU,2015-09-16 00:30:00 EDT,43.11700,-73.57829,103,58.3,59.3,58.3,99.3,58.1,0.000,0.000,0.00,0.000,0.1,0.6,0.2,140,0,0.7,3.6,0.6,185,45,0.1,0.6,0.2,140,0,0,30.20,,,,,,,,,,
SCHU,2015-09-16 00:35:00 EDT,43.11700,-73.57829,103,58.1,59.2,58.1,99.3,57.9,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.5,1.1,0.2,283,54,0.0,0.0,0.0,0,0,0,30.20,,,,,,,,,,
SCHU,2015-09-16 00:40:00 EDT,43.11700,-73.57829,103,58.4,59.2,58.4,99.3,58.2,0.000,0.000,0.00,0.000,0.8,1.5,0.6,140,0,1.3,2.0,0.5,146,11,0.8,1.5,0.6,140,0,0,30.20,,,,,,,,,,
SCHU,2015-09-16 00:45:00 EDT,43.11700,-73.57829,103,57.5,59.2,57.5,99.2,57.3,0.000,0.000,0.00,0.000,0.3,1.1,0.4,140,0,1.0,1.6,0.3,156,14,0.3,1.1,0.4,140,0,0,30.20,,,,,,,,,,
SCHU,2015-09-16 00:50:00 EDT,43.11700,-73.57829,103,57.8,59.2,57.8,99.4,57.6,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.5,1.1,0.2,210,46,0.0,0.0,0.0,0,0,0,30.20,,,,,,,,,,
SCHU,2015-09-16 00:55:00 EDT,43.11700,-73.57829,103,58.2,59.0,58.2,99.4,58.1,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.6,6.5,0.7,118,52,0.0,0.0,0.0,0,0,0,30.20,,,,,,,,,,
SCHU,2015-09-16 01:00:00 EDT,43.11700,-73.57829,103,57.8,59.0,57.8,99.4,57.7,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.8,1.6,0.2,178,36,0.0,0.0,0.0,0,0,0,30.20,,,,,,,,,,
SCHU,2015-09-16 01:05:00 EDT,43.11700,-73.57829,103,57.5,59.0,57.5,99.4,57.3,0.000,0.000,0.00,0.000,0.3,1.5,0.6,201,3,1.2,1.8,0.3,223,23,0.3,1.5,0.6,201,3,0,30.20,,,,,,,,,,
SCHU,2015-09-16 01:10:00 EDT,43.11700,-73.57829,103,57.7,58.9,57.7,99.4,57.6,0.000,0.000,0.00,0.000,1.1,2.3,0.7,175,15,1.5,5.1,0.6,155,35,1.1,2.3,0.7,175,15,0,30.20,,,,,,,,,,
SCHU,2015-09-16 01:15:00 EDT,43.11700,-73.57829,103,58.2,59.2,58.2,99.5,58.0,0.000,0.000,0.00,0.000,0.4,1.4,0.5,49,5,1.1,4.9,0.5,56,16,0.4,1.4,0.5,49,5,0,30.20,,,,,,,,,,
SCHU,2015-09-16 01:20:00 EDT,43.11700,-73.57829,103,57.5,59.0,57.5,99.4,57.4,0.000,0.000,0.00,0.000,0.1,0.6,0.2,58,4,0.9,1.6,0.3,106,30,0.1,0.6,0.2,58,4,0,30.20,,,,,,,,,,
SCHU,2015-09-16 01:25:00 EDT,43.11700,-73.57829,103,57.7,58.8,57.7,99.4,57.6,0.000,0.000,0.00,0.000,0.2,0.8,0.3,130,0,0.5,1.1,0.3,317,39,0.2,0.8,0.3,130,0,0,30.20,,,,,,,,,,
SCHU,2015-09-16 01:30:00 EDT,43.11700,-73.57829,103,57.9,58.9,57.9,99.5,57.8,0.000,0.000,0.00,0.000,0.1,0.7,0.2,130,0,0.7,1.1,0.2,293,28,0.1,0.7,0.2,130,0,0,30.20,,,,,,,,,,
SCHU,2015-09-16 01:35:00 EDT,43.11700,-73.57829,103,57.8,58.7,57.8,99.5,57.7,0.000,0.000,0.00,0.000,0.3,0.7,0.2,130,0,0.9,5.8,0.6,293,27,0.3,0.7,0.2,130,0,0,30.20,,,,,,,,,,
SCHU,2015-09-16 01:40:00 EDT,43.11700,-73.57829,103,57.8,58.5,57.8,99.5,57.7,0.000,0.000,0.00,0.000,0.9,1.3,0.3,272,11,1.2,1.8,0.2,272,13,0.9,1.3,0.3,272,11,0,30.20,,,,,,,,,,
SCHU,2015-09-16 01:45:00 EDT,43.11700,-73.57829,103,57.6,58.4,57.6,99.5,57.5,0.000,0.000,0.00,0.000,0.2,0.8,0.3,273,0,0.6,1.1,0.3,299,23,0.2,0.8,0.3,273,0,0,30.20,,,,,,,,,,
