station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm,frozen_soil_25cm,frozen_soil_50cm,soil_temp_05cm,soil_temp_25cm,soil_temp_50cm,soil_moisture_05cm,soil_moisture_25cm,soil_moisture_50cm
SCHU,2015-09-01 02:45:00 EDT,43.11700,-73.57829,103,62.0,63.1,62.0,99.4,61.9,0.000,0.000,0.00,0.000,0.4,1.4,0.4,109,27,1.2,2.0,0.4,84,31,0.4,1.4,0.4,109,27,0,29.90,,,,,,,,,,
SCHU,2015-09-01 02:50:00 EDT,43.11700,-73.57829,103,62.3,63.3,62.3,99.4,62.2,0.000,0.000,0.00,0.000,0.0,0.5,0.1,44,0,0.8,2.5,0.3,27,28,0.0,0.5,0.1,44,0,0,29.90,,,,,,,,,,
SCHU,2015-09-01 02:55:00 EDT,43.11700,-73.57829,103,62.1,63.0,62.1,99.5,62.0,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.8,1.3,0.3,147,21,0.0,0.0,0.0,0,0,0,29.90,,,,,,,,,,
SCHU,2015-09-01 03:00:00 EDT,43.11700,-73.57829,103,62.1,63.0,62.1,99.5,62.0,0.000,0.000,0.00,0.000,0.3,0.8,0.3,44,0,1.0,1.6,0.2,173,25,0.3,0.8,0.3,44,0,0,29.90,,,,,,,,,,
SCHU,2015-09-01 03:05:00 EDT,43.11700,-73.57829,103,62.2,63.0,62.2,99.5,62.0,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.7,1.6,0.3,92,29,0.0,0.0,0.0,0,0,0,29.90,,,,,,,,,,
SCHU,2015-09-01 03:10:00 EDT,43.11700,-73.57829,103,61.7,62.8,61.7,99.4,61.5,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.5,1.6,0.3,162,63,0.0,0.0,0.0,0,0,0,29.90,,,,,,,,,,
SCHU,2015-09-01 03:15:00 EDT,43.11700,-73.57829,103,61.6,62.8,61.6,99.4,61.5,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.4,0.7,0.1,216,40,0.0,0.0,0.0,0,0,0,29.90,,,,,,,,,,
SCHU,2015-09-01 03:20:00 EDT,43.11700,-73.57829,103,61.7,62.7,61.7,99.5,61.6,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.5,2.7,0.3,261,25,0.0,0.0,0.0,0,0,0,29.90,,,,,,,,,,
SCHU,2015-09-01 03:25:00 EDT,43.11700,-73.57829,103,61.8,62.7,61.8,99.5,61.7,0.000,0.000,0.00,0.000,0.0,0.1,0.0,44,0,0.6,1.1,0.2,250,31,0.0,0.1,0.0,44,0,0,29.91,,,,,,,,,,
SCHU,2015-09-01 03:30:00 EDT,43.11700,-73.57829,103,61.3,62.5,61.3,99.5,61.1,0.000,0.000,0.00,0.000,0.1,0.6,0.2,44,0,1.0,1.6,0.2,171,13,0.1,0.6,0.2,44,0,0,29.91,,,,,,,,,,
SCHU,2015-09-01 03:35:00 EDT,43.11700,-73.57829,103,61.2,62.5,61.2,99.4,61.1,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,1.2,1.6,0.2,144,9,0.0,0.0,0.0,0,0,0,29.91,,,,,,,,,,
SCHU,2015-09-01 03:40:00 EDT,43.11700,-73.57829,103,61.4,62.6,61.4,99.5,61.2,0.000,0.000,0.00,0.000,0.6,1.2,0.3,121,6,1.3,2.0,0.3,117,12,0.6,1.2,0.3,121,6,0,29.91,,,,,,,,,,
SCHU,2015-09-01 03:45:00 EDT,43.11700,-73.57829,103,61.0,62.6,61.0,99.5,60.9,0.000,0.000,0.00,0.000,0.5,1.3,0.5,110,2,1.3,2.0,0.3,126,20,0.5,1.3,0.5,110,2,0,29.91,,,,,,,,,,
SCHU,2015-09-01 03:50:00 EDT,43.11700,-73.57829,103,61.1,62.4,61.1,99.5,61.0,0.000,0.000,0.00,0.000,0.4,1.2,0.4,109,0,1.3,2.0,0.3,131,16,0.4,1.2,0.4,109,0,0,29.91,,,,,,,,,,
SCHU,2015-09-01 03:55:00 EDT,43.11700,-73.57829,103,61.2,62.4,61.2,99.6,61.1,0.000,0.000,0.00,0.000,1.2,2.1,0.3,97,21,1.8,2.5,0.3,92,22,1.2,2.1,0.3,97,21,0,29.91,,,,,,,,,,
SCHU,2015-09-01 04:00:00 EDT,43.11700,-73.57829,103,61.6,62.3,61.6,99.7,61.6,0.000,0.000,0.00,0.000,1.8,2.6,0.4,115,11,2.2,4.3,0.4,114,11,1.8,2.6,0.4,115,11,0,29.91,,,,,,,,,,
SCHU,2015-09-01 04:05:00 EDT,43.11700,-73.57829,103,60.8,62.3,60.8,99.6,60.6,0.000,0.000,0.00,0.000,1.0,1.5,0.3,106,0,1.5,2.5,0.3,107,9,1.0,1.5,0.3,106,0,0,29.91,,,,,,,,,,
SCHU,2015-09-01 04:10:00 EDT,43.11700,-73.57829,103,61.2,62.2,61.2,99.5,61.1,0.000,0.000,0.00,0.000,0.0,0.4,0.1,106,0,0.5,2.7,0.3,132,35,0.0,0.4,0.1,106,0,0,29.92,,,,,,,,,,
SCHU,2015-09-01 04:15:00 EDT,43.11700,-73.57829,103,61.6,62.1,61.6,99.7,61.5,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.5,6.5,0.6,100,54,0.0,0.0,0.0,0,0,0,29.92,,,,,,,,,,
SCHU,2015-09-01 04:20:00 EDT,43.11700,-73.57829,103,61.3,62.1,61.3,99.6,61.2,0.000,0.000,0.00,0.000,0.3,0.9,0.3,106,0,0.7,1.3,0.3,298,15,0.3,0.9,0.3,106,0,0,29.92,,,,,,,,,,
SCHU,2015-09-01 04:25:00 EDT,43.11700,-73.57829,103,61.3,62.1,61.3,99.6,61.2,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.7,4.3,0.4,184,32,0.0,0.0,0.0,0,0,0,29.92,,,,,,,,,,
SCHU,2015-09-01 04:30:00 EDT,43.11700,-73.57829,103,60.8,62.1,60.8,99.5,60.7,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.3,0.9,0.2,147,42,0.0,0.0,0.0,0,0,0,29.91,,,,,,,,,,
SCHU,2015-09-01 04:35:00 EDT,43.11700,-73.57829,103,60.7,62.1,60.7,99.5,60.6,0.000,0.000,0.00,0.000,0.5,1.2,0.4,106,0,1.2,1.8,0.3,119,8,0.5,1.2,0.4,106,0,0,29.91,,,,,,,,,,
SCHU,2015-09-01 04:40:00 EDT,43.11700,-73.57829,103,60.6,62.1,60.6,99.6,60.5,0.000,0.000,0.00,0.000,0.3,1.0,0.4,106,0,0.9,1.8,0.5,96,27,0.3,1.0,0.4,106,0,0,29.91,,,,,,,,,,
SCHU,2015-09-01 04:45:00 EDT,43.11700,-73.57829,103,60.7,62.1,60.7,99.6,60.6,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.6,2.9,0.3,102,53,0.0,0.0,0.0,0,0,0,29.92,,,,,,,,,,
SCHU,2015-09-01 04:50:00 EDT,43.11700,-73.57829,103,60.9,62.0,60.9,99.6,60.8,0.000,0.000,0.00,0.000,0.9,1.5,0.5,106,0,1.7,2.5,0.4,105,6,0.9,1.5,0.5,106,0,0,29.92,,,,,,,,,,
SCHU,2015-09-01 04:55:00 EDT,43.11700,-73.57829,103,60.2,62.1,60.2,99.7,60.1,0.000,0.000,0.00,0.000,1.0,1.9,0.4,115,15,1.6,5.4,0.5,108,19,1.0,1.9,0.4,115,15,0,29.92,,,,,,,,,,
SCHU,2015-09-01 05:00:00 EDT,43.11700,-73.57829,103,60.3,61.9,60.3,99.6,60.2,0.000,0.000,0.00,0.000,0.8,2.3,0.7,101,9,1.7,4.9,0.7,96,18,0.8,2.3,0.7,101,9,0,29.92,,,,,,,,,,
SCHU,2015-09-01 05:05:00 EDT,43.11700,-73.57829,103,60.2,61.9,60.2,99.8,60.2,0.000,0.000,0.00,0.000,1.1,2.0,0.6,110,10,1.7,2.9,0.6,109,15,1.1,2.0,0.6,110,10,0,29.92,,,,,,,,,,
SCHU,2015-09-01 05:10:00 EDT,43.11700,-73.57829,103,60.3,61.8,60.3,99.5,60.1,0.000,0.000,0.00,0.000,0.1,0.7,0.2,84,2,0.8,1.8,0.4,72,38,0.1,0.7,0.2,84,2,0,29.92,,,,,,,,,,
SCHU,2015-09-01 05:15:00 EDT,43.11700,-73.57829,103,60.8,61.6,60.8,99.7,60.8,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.4,1.1,0.3,108,70,0.0,0.0,0.0,0,0,0,29.92,,,,,,,,,,
SCHU,2015-09-01 05:20:00 EDT,43.11700,-73.57829,103,60.9,61.4,60.9,99.7,60.8,0.000,0.000,0.00,0.000,0.0,0.4,0.1,80,0,0.9,1.8,0.3,135,16,0.0,0.4,0.1,80,0,0,29.92,,,,,,,,,,
SCHU,2015-09-01 05:25:00 EDT,43.11700,-73.57829,103,60.6,61.4,60.6,99.7,60.6,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.5,1.6,0.2,178,41,0.0,0.0,0.0,0,0,0,29.93,,,,,,,,,,
SCHU,2015-09-01 05:30:00 EDT,43.11700,-73.57829,103,60.4,61.5,60.4,99.6,60.3,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.8,4.7,0.6,5,65,0.0,0.0,0.0,0,0,0,29.93,,,,,,,,,,
SCHU,2015-09-01 05:35:00 EDT,43.11700,-73.57829,103,60.6,61.6,60.6,99.7,60.5,0.000,0.000,0.00,0.000,0.2,1.1,0.3,80,0,1.2,2.5,0.4,104,12,0.2,1.1,0.3,80,0,0,29.93,,,,,,,,,,
SCHU,2015-09-01 05:40:00 EDT,43.11700,-73.57829,103,60.1,61.4,60.1,99.6,60.0,0.000,0.000,0.00,0.000,0.0,0.4,0.0,80,0,0.9,1.3,0.3,136,19,0.0,0.4,0.0,80,0,0,29.93,,,,,,,,,,
SCHU,2015-09-01 05:45:00 EDT,43.11700,-73.57829,103,60.4,61.4,60.4,99.7,60.4,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.5,0.9,0.2,320,65,0.0,0.0,0.0,0,0,0,29.93,,,,,,,,,,
SCHU,2015-09-01 05:50:00 EDT,43.11700,-73.57829,103,60.7,61.3,60.7,99.8,60.6,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,1.1,2.0,0.3,129,11,0.0,0.0,0.0,0,0,0,29.93,,,,,,,,,,
SCHU,2015-09-01 05:55:00 EDT,43.11700,-73.57829,103,60.4,61.2,60.4,99.7,60.3,0.000,0.000,0.00,0.000,0.0,0.1,0.0,80,0,1.3,2.0,0.4,146,11,0.0,0.1,0.0,80,0,0,29.93,,,,,,,,,,
SCHU,2015-09-01 06:00:00 EDT,43.11700,-73.57829,103,60.4,61.4,60.4,99.7,60.3,0.000,0.000,0.00,0.000,0.7,1.5,0.4,86,10,1.8,2.9,0.3,120,13,0.7,1.5,0.4,86,10,0,29.93,,,,,,,,,,
SCHU,2015-09-01 06:05:00 EDT,43.11700,-73.57829,103,60.4,61.5,60.4,99.8,60.3,0.000,0.000,0.00,0.000,1.3,2.3,0.5,120,6,1.7,2.9,0.5,121,9,1.3,2.3,0.5,120,6,0,29.93,,,,,,,,,,
SCHU,2015-09-01 06:10:00 EDT,43.11700,-73.57829,103,60.0,61.2,60.0,99.7,59.9,0.000,0.000,0.00,0.000,0.0,0.1,0.0,122,0,0.7,6.0,0.6,136,31,0.0,0.1,0.0,122,0,1,29.93,,,,,,,,,,
SCHU,2015-09-01 06:15:00 EDT,43.11700,-73.57829,103,60.7,61.3,60.7,99.8,60.6,0.000,0.000,0.00,0.000,0.1,0.6,0.1,122,0,0.9,5.8,0.7,75,42,0.1,0.6,0.1,122,0,2,29.93,,,,,,,,,,
SCHU,2015-09-01 06:20:00 EDT,43.11700,-73.57829,103,60.6,61.3,60.6,99.8,60.5,0.000,0.000,0.00,0.000,0.7,1.2,0.3,122,0,1.3,5.1,0.5,112,21,0.7,1.2,0.3,122,0,3,29.94,,,,,,,,,,
SCHU,2015-09-01 06:25:00 EDT,43.11700,-73.57829,103,60.1,61.2,60.1,99.7,60.0,0.000,0.000,0.00,0.000,0.3,1.2,0.4,122,0,1.6,2.5,0.3,81,15,0.3,1.2,0.4,122,0,5,29.94,,,,,,,,,,
SCHU,2015-09-01 06:30:00 EDT,43.11700,-73.57829,103,60.1,61.2,60.1,99.7,60.0,0.000,0.000,0.00,0.000,0.0,0.2,0.0,122,0,1.0,4.9,0.6,77,32,0.0,0.2,0.0,122,0,8,29.94,,,,,,,,,,
SCHU,2015-09-01 06:35:00 EDT,43.11700,-73.57829,103,60.6,61.1,60.6,99.8,60.5,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.6,1.3,0.3,147,26,0.0,0.0,0.0,0,0,12,29.94,,,,,,,,,,
SCHU,2015-09-01 06:40:00 EDT,43.11700,-73.57829,103,60.5,61.1,60.5,99.8,60.4,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.6,1.1,0.2,200,35,0.0,0.0,0.0,0,0,17,29.94,,,,,,,,,,
SCHU,2015-09-01 06:45:00 EDT,43.11700,-73.57829,103,60.6,61.1,60.6,99.7,60.5,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.5,1.1,0.2,27,44,0.0,0.0,0.0,0,0,22,29.94,,,,,,,,,,
SCHU,2015-09-01 06:50:00 EDT,43.11700,-73.57829,103,60.9,61.3,60.9,99.8,60.8,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.7,4.3,0.4,117,32,0.0,0.0,0.0,0,0,26,29.94,,,,,,,,,,
SCHU,2015-09-01 06:55:00 EDT,43.11700,-73.57829,103,60.6,61.3,60.6,99.7,60.5,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.6,1.1,0.2,140,32,0.0,0.0,0.0,0,0,28,29.95,,,,,,,,,,
SCHU,2015-09-01 07:00:00 EDT,43.11700,-73.57829,103,60.6,61.3,60.6,99.7,60.5,0.000,0.000,0.00,0.000,0.1,0.6,0.2,122,0,0.7,1.3,0.3,138,21,0.1,0.6,0.2,122,0,32,29.95,,,,,,,,,,
SCHU,2015-09-01 07:05:00 EDT,43.11700,-73.57829,103,60.9,61.4,60.9,99.7,60.9,0.000,0.000,0.00,0.000,0.8,1.2,0.2,122,0,1.4,2.0,0.3,141,5,0.8,1.2,0.2,122,0,36,29.95,,,,,,,,,,
SCHU,2015-09-01 07:10:00 EDT,43.11700,-73.57829,103,60.9,61.5,60.9,99.7,60.9,0.000,0.000,0.00,0.000,0.4,1.0,0.3,122,0,1.0,1.8,0.3,136,15,0.4,1.0,0.3,122,0,39,29.95,,,,,,,,,,
SCHU,2015-09-01 07:15:00 EDT,43.11700,-73.57829,103,61.1,61.8,61.1,99.7,61.1,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.7,1.1,0.2,136,21,0.0,0.0,0.0,0,0,44,29.95,,,,,,,,,,
SCHU,2015-09-01 07:20:00 EDT,43.11700,-73.57829,103,61.4,61.9,61.4,99.7,61.3,0.000,0.000,0.00,0.000,0.1,0.7,0.2,122,0,0.7,5.4,0.6,103,37,0.1,0.7,0.2,122,0,49,29.95,,,,,,,,,,
SCHU,2015-09-01 07:25:00 EDT,43.11700,-73.57829,103,61.6,62.1,61.6,99.7,61.5,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.7,4.9,0.6,35,58,0.0,0.0,0.0,0,0,51,29.95,,,,,,,,,,
SCHU,2015-09-01 07:30:00 EDT,43.11700,-73.57829,103,61.9,62.3,61.9,99.7,61.8,0.000,0.000,0.00,0.000,0.1,0.7,0.2,122,0,0.7,2.9,0.4,288,48,0.1,0.7,0.2,122,0,53,29.95,,,,,,,,,,
SCHU,2015-09-01 07:35:00 EDT,43.11700,-73.57829,103,62.1,62.5,62.1,99.7,62.0,0.000,0.000,0.00,0.000,0.0,0.4,0.1,122,0,0.7,1.6,0.3,291,67,0.0,0.4,0.1,122,0,102,29.96,,,,,,,,,,
SCHU,2015-09-01 07:40:00 EDT,43.11700,-73.57829,103,62.2,62.8,62.2,99.6,62.0,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.4,1.6,0.3,108,54,0.0,0.0,0.0,0,0,163,29.96,,,,,,,,,,
SCHU,2015-09-01 07:45:00 EDT,43.11700,-73.57829,103,62.4,62.9,62.4,99.5,62.3,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.6,1.1,0.2,169,30,0.0,0.0,0.0,0,0,178,29.96,,,,,,,,,,
SCHU,2015-09-01 07:50:00 EDT,43.11700,-73.57829,103,62.9,63.3,62.9,99.1,62.6,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.6,1.8,0.3,109,40,0.0,0.0,0.0,0,0,192,29.96,,,,,,,,,,
SCHU,2015-09-01 07:55:00 EDT,43.11700,-73.57829,103,62.9,63.6,62.9,98.5,62.5,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.5,1.8,0.3,80,31,0.0,0.0,0.0,0,0,205,29.96,,,,,,,,,,
