station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm,frozen_soil_25cm,frozen_soil_50cm,soil_temp_05cm,soil_temp_25cm,soil_temp_50cm,soil_moisture_05cm,soil_moisture_25cm,soil_moisture_50cm
SCHU,2015-09-09 00:00:00 EDT,43.11700,-73.57829,103,71.4,72.3,71.4,98.6,71.0,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.6,2.5,0.4,186,30,0.0,0.0,0.0,0,0,0,29.79,,,,,,,,,,
SCHU,2015-09-09 00:05:00 EDT,43.11700,-73.57829,103,71.2,72.1,71.2,98.7,70.8,0.000,0.000,0.00,0.000,0.5,0.9,0.3,147,0,1.0,1.3,0.1,147,16,0.5,0.9,0.3,147,0,0,29.79,,,,,,,,,,
SCHU,2015-09-09 00:10:00 EDT,43.11700,-73.57829,103,71.0,72.0,71.0,98.9,70.7,0.000,0.000,0.00,0.000,0.7,0.9,0.1,147,0,1.1,1.3,0.2,136,12,0.7,0.9,0.1,147,0,0,29.79,,,,,,,,,,
SCHU,2015-09-09 00:15:00 EDT,43.11700,-73.57829,103,70.8,71.9,70.8,98.8,70.4,0.000,0.000,0.00,0.000,0.1,0.6,0.2,147,0,0.8,1.3,0.2,137,25,0.1,0.6,0.2,147,0,0,29.79,,,,,,,,,,
SCHU,2015-09-09 00:20:00 EDT,43.11700,-73.57829,103,70.8,71.8,70.8,98.7,70.4,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.5,0.9,0.2,113,29,0.0,0.0,0.0,0,0,0,29.79,,,,,,,,,,
SCHU,2015-09-09 00:25:00 EDT,43.11700,-73.57829,103,70.9,71.7,70.9,98.8,70.5,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.2,1.1,0.2,99,43,0.0,0.0,0.0,0,0,0,29.79,,,,,,,,,,
SCHU,2015-09-09 00:30:00 EDT,43.11700,-73.57829,103,71.0,71.7,71.0,98.8,70.7,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.5,1.1,0.2,119,27,0.0,0.0,0.0,0,0,0,29.79,,,,,,,,,,
SCHU,2015-09-09 00:35:00 EDT,43.11700,-73.57829,103,70.9,71.7,70.9,98.9,70.5,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,1.0,5.4,0.5,109,19,0.0,0.0,0.0,0,0,0,29.79,,,,,,,,,,
SCHU,2015-09-09 00:40:00 EDT,43.11700,-73.57829,103,70.5,71.7,70.5,98.8,70.1,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.9,1.3,0.2,63,13,0.0,0.0,0.0,0,0,0,29.78,,,,,,,,,,
SCHU,2015-09-09 00:45:00 EDT,43.11700,-73.57829,103,70.5,71.6,70.5,98.9,70.1,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.6,3.6,0.4,72,23,0.0,0.0,0.0,0,0,0,29.79,,,,,,,,,,
SCHU,2015-09-09 00:50:00 EDT,43.11700,-73.57829,103,70.5,71.4,70.5,99.0,70.2,0.000,0.000,0.00,0.000,0.0,0.1,0.0,147,0,0.8,1.3,0.2,127,32,0.0,0.1,0.0,147,0,0,29.79,,,,,,,,,,
SCHU,2015-09-09 00:55:00 EDT,43.11700,-73.57829,103,70.3,71.3,70.3,99.0,70.0,0.000,0.000,0.00,0.000,0.0,0.1,0.0,147,0,0.7,1.1,0.2,144,13,0.0,0.1,0.0,147,0,0,29.78,,,,,,,,,,
SCHU,2015-09-09 01:00:00 EDT,43.11700,-73.57829,103,70.5,71.1,70.5,99.2,70.2,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.8,1.1,0.2,157,33,0.0,0.0,0.0,0,0,0,29.78,,,,,,,,,,
SCHU,2015-09-09 01:05:00 EDT,43.11700,-73.57829,103,70.4,71.0,70.4,99.2,70.2,0.000,0.000,0.00,0.000,0.1,0.7,0.2,148,0,0.6,1.6,0.4,295,49,0.1,0.7,0.2,148,0,0,29.78,,,,,,,,,,
SCHU,2015-09-09 01:10:00 EDT,43.11700,-73.57829,103,70.1,71.0,70.1,99.2,69.8,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.6,1.1,0.3,274,58,0.0,0.0,0.0,0,0,0,29.78,,,,,,,,,,
SCHU,2015-09-09 01:15:00 EDT,43.11700,-73.57829,103,69.9,71.0,69.9,99.0,69.6,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.3,0.7,0.2,229,40,0.0,0.0,0.0,0,0,0,29.78,,,,,,,,,,
SCHU,2015-09-09 01:20:00 EDT,43.11700,-73.57829,103,69.6,71.0,69.6,99.0,69.3,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.5,0.9,0.2,165,16,0.0,0.0,0.0,0,0,0,29.78,,,,,,,,,,
SCHU,2015-09-09 01:25:00 EDT,43.11700,-73.57829,103,69.6,70.7,69.6,99.0,69.3,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.6,0.9,0.1,142,11,0.0,0.0,0.0,0,0,0,29.78,,,,,,,,,,
SCHU,2015-09-09 01:30:00 EDT,43.11700,-73.57829,103,69.7,70.6,69.7,99.2,69.4,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.6,1.1,0.2,124,12,0.0,0.0,0.0,0,0,0,29.78,,,,,,,,,,
