station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm,frozen_soil_25cm,frozen_soil_50cm,soil_temp_05cm,soil_temp_25cm,soil_temp_50cm,soil_moisture_05cm,soil_moisture_25cm,soil_moisture_50cm
SCHU,2015-08-23 00:00:00 EDT,43.11700,-73.57829,103,63.2,64.7,63.2,94.7,61.6,0.000,0.000,0.00,0.000,0.0,0.4,0.1,98,19,0.8,1.6,0.3,11,17,0.0,0.4,0.1,98,19,0,29.97,,,,,,,,,,
SCHU,2015-08-23 00:05:00 EDT,43.11700,-73.57829,103,63.0,64.7,63.0,94.0,61.3,0.000,0.000,0.00,0.000,0.1,1.1,0.3,45,13,0.9,2.2,0.4,58,45,0.1,1.1,0.3,45,13,0,29.97,,,,,,,,,,
SCHU,2015-08-23 00:10:00 EDT,43.11700,-73.57829,103,62.9,64.5,62.9,93.1,60.8,0.000,0.000,0.00,0.000,1.5,2.5,0.7,125,10,2.0,3.1,0.5,124,12,1.5,2.5,0.7,125,10,0,29.97,,,,,,,,,,
SCHU,2015-08-23 00:15:00 EDT,43.11700,-73.57829,103,62.5,64.6,62.5,92.9,60.4,0.000,0.000,0.00,0.000,0.9,2.3,0.9,320,9,1.4,2.7,0.6,340,30,0.9,2.3,0.9,320,9,0,29.97,,,,,,,,,,
SCHU,2015-08-23 00:20:00 EDT,43.11700,-73.57829,103,63.2,64.9,63.2,93.2,61.2,0.000,0.000,0.00,0.000,0.9,3.0,0.6,341,40,1.5,4.0,0.8,6,53,0.9,3.0,0.6,341,40,0,29.97,,,,,,,,,,
SCHU,2015-08-23 00:25:00 EDT,43.11700,-73.57829,103,63.4,65.1,63.4,90.7,60.6,0.000,0.000,0.00,0.000,0.6,2.3,0.7,348,15,1.4,2.9,0.8,5,37,0.6,2.3,0.7,348,15,0,29.97,,,,,,,,,,
SCHU,2015-08-23 00:30:00 EDT,43.11700,-73.57829,103,62.8,64.7,62.8,90.5,59.9,0.000,0.000,0.00,0.000,0.1,1.2,0.3,360,4,0.8,1.6,0.4,31,47,0.1,1.2,0.3,360,4,0,29.97,,,,,,,,,,
SCHU,2015-08-23 00:35:00 EDT,43.11700,-73.57829,103,62.7,64.4,62.7,90.7,60.0,0.000,0.000,0.00,0.000,0.3,0.7,0.3,126,0,1.0,1.6,0.3,112,26,0.3,0.7,0.3,126,0,0,29.97,,,,,,,,,,
SCHU,2015-08-23 00:40:00 EDT,43.11700,-73.57829,103,62.0,64.3,62.0,91.9,59.6,0.000,0.000,0.00,0.000,0.7,1.3,0.5,113,22,1.4,2.0,0.3,115,31,0.7,1.3,0.5,113,22,0,29.97,,,,,,,,,,
SCHU,2015-08-23 00:45:00 EDT,43.11700,-73.57829,103,61.4,64.0,61.4,93.5,59.5,0.000,0.000,0.00,0.000,1.1,1.6,0.3,127,10,1.6,2.2,0.3,129,10,1.1,1.6,0.3,127,10,0,29.97,,,,,,,,,,
SCHU,2015-08-23 00:50:00 EDT,43.11700,-73.57829,103,62.4,64.0,62.4,93.2,60.4,0.000,0.000,0.00,0.000,0.0,0.8,0.2,133,0,0.9,1.8,0.4,91,36,0.0,0.8,0.2,133,0,0,29.97,,,,,,,,,,
