station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm,frozen_soil_25cm,frozen_soil_50cm,soil_temp_05cm,soil_temp_25cm,soil_temp_50cm,soil_moisture_05cm,soil_moisture_25cm,soil_moisture_50cm
SCHU,2015-09-05 00:00:00 EDT,43.11700,-73.57829,103,64.0,65.6,64.0,94.6,62.4,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,1.1,1.8,0.3,338,17,0.0,0.0,0.0,0,0,0,30.11,,,,,,,,,,
SCHU,2015-09-05 00:05:00 EDT,43.11700,-73.57829,103,63.8,65.1,63.8,95.2,62.4,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.7,1.1,0.2,13,25,0.0,0.0,0.0,0,0,0,30.11,,,,,,,,,,
SCHU,2015-09-05 00:10:00 EDT,43.11700,-73.57829,103,63.6,65.0,63.6,95.9,62.4,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.5,0.9,0.2,3,33,0.0,0.0,0.0,0,0,0,30.11,,,,,,,,,,
SCHU,2015-09-05 00:15:00 EDT,43.11700,-73.57829,103,63.1,64.8,63.1,95.9,61.9,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.6,2.7,0.4,75,32,0.0,0.0,0.0,0,0,0,30.11,,,,,,,,,,
SCHU,2015-09-05 00:20:00 EDT,43.11700,-73.57829,103,62.9,64.6,62.9,96.4,61.9,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.4,2.2,0.3,80,45,0.0,0.0,0.0,0,0,0,30.11,,,,,,,,,,
SCHU,2015-09-05 00:25:00 EDT,43.11700,-73.57829,103,63.0,64.2,63.0,96.8,62.1,0.000,0.000,0.00,0.000,0.0,0.4,0.1,257,0,1.0,1.8,0.5,140,13,0.0,0.4,0.1,257,0,0,30.11,,,,,,,,,,
SCHU,2015-09-05 00:30:00 EDT,43.11700,-73.57829,103,63.0,64.6,63.0,96.9,62.1,0.000,0.000,0.00,0.000,0.0,0.7,0.1,258,0,0.6,3.8,0.5,32,50,0.0,0.7,0.1,258,0,0,30.11,,,,,,,,,,
SCHU,2015-09-05 00:35:00 EDT,43.11700,-73.57829,103,63.3,64.5,63.3,97.2,62.5,0.000,0.000,0.00,0.000,0.0,0.6,0.1,258,0,1.3,2.0,0.3,4,19,0.0,0.6,0.1,258,0,0,30.11,,,,,,,,,,
SCHU,2015-09-05 00:40:00 EDT,43.11700,-73.57829,103,63.4,64.2,63.4,96.9,62.5,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,1.1,2.0,0.3,26,10,0.0,0.0,0.0,0,0,0,30.11,,,,,,,,,,
SCHU,2015-09-05 00:45:00 EDT,43.11700,-73.57829,103,62.5,63.9,62.5,96.9,61.6,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.8,1.6,0.3,173,27,0.0,0.0,0.0,0,0,0,30.11,,,,,,,,,,
SCHU,2015-09-05 00:50:00 EDT,43.11700,-73.57829,103,62.5,63.9,62.5,96.2,61.4,0.000,0.000,0.00,0.000,1.1,2.8,1.2,138,9,2.2,3.4,0.6,146,17,1.1,2.8,1.2,138,9,0,30.11,,,,,,,,,,
