station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
BELD,2016-01-22 00:00:00 EST,42.22322,-75.66852,1543,10.5,10.8,2.6,85.5,7.0,,,,,4.4,6.2,0.7,283,11,4.8,7.6,1.0,290,11,4.4,6.2,0.7,283,11,0,28.56,,0,0,0,33.3,34.9,36.8,0.36,0.41,0.40
BELD,2016-01-22 00:05:00 EST,42.22322,-75.66852,1543,10.4,10.8,3.0,85.2,6.9,,,,,4.1,6.1,0.6,275,10,4.5,7.6,0.9,280,11,4.1,6.1,0.6,275,10,0,28.56,,0,0,0,33.3,34.8,36.8,0.36,0.41,0.40
BELD,2016-01-22 00:10:00 EST,42.22322,-75.66852,1543,10.6,10.7,2.3,85.4,7.1,,,,,4.7,6.7,0.8,267,11,5.2,7.8,1.1,274,10,4.7,6.7,0.8,267,11,0,28.56,,0,0,0,33.3,34.8,36.8,0.36,0.41,0.40
BELD,2016-01-22 00:15:00 EST,42.22322,-75.66852,1543,10.8,10.8,3.5,85.4,7.3,,,,,4.0,5.6,0.7,265,9,4.5,6.7,0.9,271,10,4.0,5.6,0.7,265,9,0,28.56,,0,0,0,33.3,34.8,36.8,0.36,0.41,0.40
BELD,2016-01-22 00:20:00 EST,42.22322,-75.66852,1543,10.8,10.9,3.1,85.3,7.2,,,,,4.3,5.9,0.8,271,11,4.8,7.4,1.0,277,9,4.3,5.9,0.8,271,11,0,28.56,,0,0,0,33.3,34.8,36.8,0.36,0.41,0.40
BELD,2016-01-22 00:25:00 EST,42.22322,-75.66852,1543,10.7,10.8,2.8,85.3,7.2,,,,,4.4,6.1,0.6,272,9,4.9,7.6,0.9,278,9,4.4,6.1,0.6,272,9,0,28.56,,0,0,0,33.3,34.8,36.8,0.36,0.41,0.40
BELD,2016-01-22 00:30:00 EST,42.22322,-75.66852,1543,10.6,10.8,2.7,85.5,7.1,,,,,4.4,5.8,0.6,265,9,4.9,6.9,0.9,271,9,4.4,5.8,0.6,265,9,0,28.56,,0,0,0,33.3,34.9,36.8,0.36,0.41,0.40
BELD,2016-01-22 00:35:00 EST,42.22322,-75.66852,1543,10.4,10.8,1.8,85.3,6.9,,,,,5.0,7.7,0.9,263,9,5.5,9.4,1.2,269,9,5.0,7.7,0.9,263,9,0,28.57,,0,0,0,33.3,34.8,36.8,0.36,0.40,0.40
BELD,2016-01-22 00:40:00 EST,42.22322,-75.66852,1543,10.3,10.7,1.3,85.2,6.8,,,,,5.3,6.9,0.7,284,10,5.6,7.8,1.0,290,10,5.3,6.9,0.7,284,10,0,28.57,,0,0,0,33.3,34.8,36.8,0.36,0.41,0.40
BELD,2016-01-22 00:45:00 EST,42.22322,-75.66852,1543,10.0,10.6,0.8,84.9,6.4,,,,,5.4,7.4,0.9,269,11,5.9,9.4,1.2,275,10,5.4,7.4,0.9,269,11,0,28.57,,0,0,0,33.3,34.9,36.8,0.36,0.41,0.40
BELD,2016-01-22 00:50:00 EST,42.22322,-75.66852,1543,9.9,10.4,1.1,85.6,6.4,,,,,5.0,6.6,0.7,266,7,5.5,8.5,1.0,272,7,5.0,6.6,0.7,266,7,0,28.57,,0,0,0,33.3,34.8,36.8,0.36,0.41,0.40
BELD,2016-01-22 00:55:00 EST,42.22322,-75.66852,1543,9.9,10.4,1.5,85.9,6.6,,,,,4.8,6.7,0.7,266,8,5.2,7.6,1.0,272,7,4.8,6.7,0.7,266,8,0,28.57,,0,0,0,33.3,34.9,36.8,0.36,0.41,0.40
BELD,2016-01-22 01:00:00 EST,42.22322,-75.66852,1543,10.4,10.6,1.1,86.4,7.1,,,,,5.4,7.4,0.6,281,12,5.8,8.1,0.9,288,12,5.4,7.4,0.6,281,12,0,28.57,,0,0,0,33.3,34.8,36.8,0.36,0.40,0.40
BELD,2016-01-22 01:05:00 EST,42.22322,-75.66852,1543,10.6,10.9,2.2,85.9,7.2,,,,,4.9,6.9,0.8,294,11,5.0,8.3,1.1,301,12,4.9,6.9,0.8,294,11,0,28.56,,0,0,0,33.3,34.9,36.8,0.36,0.40,0.40
BELD,2016-01-22 01:10:00 EST,42.22322,-75.66852,1543,11.3,11.4,2.8,85.9,7.9,,,,,5.0,6.9,0.8,293,13,5.4,8.5,1.1,300,13,5.0,6.9,0.8,293,13,0,28.56,,0,0,0,33.3,34.8,36.8,0.36,0.41,0.40
BELD,2016-01-22 01:15:00 EST,42.22322,-75.66852,1543,11.4,11.6,4.1,85.5,7.9,,,,,4.1,7.7,1.2,306,17,4.3,7.4,1.2,312,19,4.1,7.7,1.2,306,17,0,28.56,,0,0,0,33.3,34.8,36.8,0.36,0.41,0.40
BELD,2016-01-22 01:20:00 EST,42.22322,-75.66852,1543,11.5,11.7,3.9,85.5,8.0,,,,,4.3,8.0,1.4,306,17,4.5,7.8,1.5,311,18,4.3,8.0,1.4,306,17,0,28.56,,0,0,0,33.3,34.8,36.8,0.36,0.40,0.40
BELD,2016-01-22 01:25:00 EST,42.22322,-75.66852,1543,11.4,11.5,3.2,85.5,7.9,,,,,4.7,7.1,1.1,310,14,4.9,8.1,1.2,317,14,4.7,7.1,1.1,310,14,0,28.56,,0,0,0,33.3,34.8,36.8,0.36,0.41,0.40
BELD,2016-01-22 01:30:00 EST,42.22322,-75.66852,1543,11.1,11.3,3.4,85.5,7.6,,,,,4.3,7.5,1.1,299,17,4.5,8.5,1.2,307,17,4.3,7.5,1.1,299,17,0,28.55,,0,0,0,33.3,34.8,36.8,0.36,0.40,0.40
BELD,2016-01-22 01:35:00 EST,42.22322,-75.66852,1543,11.1,11.2,2.5,86.1,7.8,,,,,5.0,8.9,1.0,289,17,5.3,8.9,1.1,294,17,5.0,8.9,1.0,289,17,0,28.56,,0,0,0,33.3,34.8,36.8,0.36,0.41,0.40
BELD,2016-01-22 01:40:00 EST,42.22322,-75.66852,1543,11.0,11.2,2.4,86.1,7.7,,,,,5.0,7.7,0.9,291,14,5.3,8.7,1.1,298,14,5.0,7.7,0.9,291,14,0,28.56,,0,0,0,33.3,34.9,36.8,0.36,0.40,0.40
BELD,2016-01-22 01:45:00 EST,42.22322,-75.66852,1543,11.0,11.1,2.2,86.1,7.6,,,,,5.1,7.7,1.3,304,14,5.2,8.1,1.3,311,13,5.1,7.7,1.3,304,14,0,28.56,,0,0,0,33.3,34.8,36.8,0.36,0.41,0.40
