station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm,frozen_soil_25cm,frozen_soil_50cm,soil_temp_05cm,soil_temp_25cm,soil_temp_50cm,soil_moisture_05cm,soil_moisture_25cm,soil_moisture_50cm
SCHU,2015-08-12 00:00:00 EDT,43.11700,-73.57829,103,69.2,69.3,69.2,92.2,66.9,0.000,0.809,0.00,0.000,1.4,2.7,0.6,174,25,1.9,3.4,0.5,169,27,1.4,2.7,0.6,174,25,0,29.64,,,,,,,,,,
SCHU,2015-08-12 00:05:00 EDT,43.11700,-73.57829,103,69.2,69.3,69.2,92.3,66.8,0.000,0.000,0.00,0.000,1.2,4.2,1.3,178,20,1.6,5.1,1.3,184,38,1.2,4.2,1.3,178,20,0,29.64,,,,,,,,,,
SCHU,2015-08-12 00:10:00 EDT,43.11700,-73.57829,103,69.0,69.2,69.0,92.2,66.7,0.000,0.000,0.00,0.000,1.0,2.5,0.7,198,16,1.4,3.4,0.7,205,38,1.0,2.5,0.7,198,16,0,29.64,,,,,,,,,,
SCHU,2015-08-12 00:15:00 EDT,43.11700,-73.57829,103,68.6,69.0,68.6,93.2,66.6,0.000,0.000,0.00,0.000,1.1,3.0,0.7,210,31,1.6,3.6,0.7,211,36,1.1,3.0,0.7,210,31,0,29.64,,,,,,,,,,
SCHU,2015-08-12 00:20:00 EDT,43.11700,-73.57829,103,68.4,68.9,68.4,93.0,66.3,0.000,0.000,0.00,0.000,1.3,2.8,0.7,173,12,1.7,3.4,0.7,170,19,1.3,2.8,0.7,173,12,0,29.64,,,,,,,,,,
SCHU,2015-08-12 00:25:00 EDT,43.11700,-73.57829,103,68.5,68.9,68.5,92.3,66.1,0.000,0.000,0.00,0.000,1.1,2.3,0.6,178,29,1.8,3.6,0.6,174,33,1.1,2.3,0.6,178,29,0,29.64,,,,,,,,,,
SCHU,2015-08-12 00:30:00 EDT,43.11700,-73.57829,103,68.5,68.7,68.5,91.7,66.0,0.000,0.000,0.00,0.000,2.1,3.6,0.7,162,16,2.4,4.5,0.8,161,18,2.1,3.6,0.7,162,16,0,29.64,,,,,,,,,,
SCHU,2015-08-12 00:35:00 EDT,43.11700,-73.57829,103,68.3,68.5,68.3,91.6,65.7,0.000,0.000,0.00,0.000,1.8,4.4,1.0,177,23,2.2,5.1,1.1,176,23,1.8,4.4,1.0,177,23,0,29.64,,,,,,,,,,
SCHU,2015-08-12 00:40:00 EDT,43.11700,-73.57829,103,68.0,68.3,68.0,92.0,65.6,0.000,0.000,0.00,0.000,1.5,3.1,0.6,171,22,1.9,3.8,0.7,172,21,1.5,3.1,0.6,171,22,0,29.63,,,,,,,,,,
SCHU,2015-08-12 00:45:00 EDT,43.11700,-73.57829,103,67.7,68.1,67.7,92.5,65.5,0.000,0.000,0.00,0.000,1.2,2.6,0.6,172,14,1.7,3.6,0.6,173,17,1.2,2.6,0.6,172,14,0,29.63,,,,,,,,,,
SCHU,2015-08-12 00:50:00 EDT,43.11700,-73.57829,103,67.1,68.0,67.1,93.3,65.1,0.000,0.000,0.00,0.000,0.2,2.1,0.5,219,9,0.8,2.5,0.5,189,49,0.2,2.1,0.5,219,9,0,29.63,,,,,,,,,,
SCHU,2015-08-12 00:55:00 EDT,43.11700,-73.57829,103,66.8,67.6,66.8,94.0,65.0,0.000,0.000,0.00,0.000,1.2,3.1,0.9,149,18,1.7,3.6,0.8,143,24,1.2,3.1,0.9,149,18,0,29.63,,,,,,,,,,
SCHU,2015-08-12 01:00:00 EDT,43.11700,-73.57829,103,67.3,67.6,67.3,92.7,65.1,0.000,0.000,0.00,0.000,1.7,3.3,0.7,156,16,2.1,4.3,0.8,155,19,1.7,3.3,0.7,156,16,0,29.63,,,,,,,,,,
SCHU,2015-08-12 01:05:00 EDT,43.11700,-73.57829,103,67.1,67.6,67.1,92.8,64.9,0.000,0.000,0.00,0.000,0.8,1.8,0.6,145,19,1.4,2.9,0.5,145,24,0.8,1.8,0.6,145,19,0,29.64,,,,,,,,,,
SCHU,2015-08-12 01:10:00 EDT,43.11700,-73.57829,103,66.8,67.5,66.8,94.1,65.0,0.000,0.000,0.00,0.000,0.9,2.0,0.6,179,25,1.5,2.7,0.6,188,32,0.9,2.0,0.6,179,25,0,29.64,,,,,,,,,,
SCHU,2015-08-12 01:15:00 EDT,43.11700,-73.57829,103,66.4,67.2,66.4,93.8,64.6,0.000,0.000,0.00,0.000,2.1,3.1,0.5,161,19,2.6,3.8,0.6,161,19,2.1,3.1,0.5,161,19,0,29.64,,,,,,,,,,
