station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm,frozen_soil_25cm,frozen_soil_50cm,soil_temp_05cm,soil_temp_25cm,soil_temp_50cm,soil_moisture_05cm,soil_moisture_25cm,soil_moisture_50cm
SCHU,2015-09-03 00:00:00 EDT,43.11700,-73.57829,103,68.7,69.9,68.7,98.9,68.4,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.5,0.9,0.2,186,35,0.0,0.0,0.0,0,0,0,29.78,,,,,,,,,,
SCHU,2015-09-03 00:05:00 EDT,43.11700,-73.57829,103,68.7,69.9,68.7,98.7,68.3,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.6,0.9,0.2,251,21,0.0,0.0,0.0,0,0,0,29.78,,,,,,,,,,
SCHU,2015-09-03 00:10:00 EDT,43.11700,-73.57829,103,68.9,69.6,68.9,98.8,68.5,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.6,0.9,0.2,236,35,0.0,0.0,0.0,0,0,0,29.78,,,,,,,,,,
SCHU,2015-09-03 00:15:00 EDT,43.11700,-73.57829,103,68.5,69.5,68.5,98.6,68.1,0.000,0.000,0.00,0.000,0.3,0.9,0.4,143,0,0.9,1.3,0.3,136,16,0.3,0.9,0.4,143,0,0,29.78,,,,,,,,,,
SCHU,2015-09-03 00:20:00 EDT,43.11700,-73.57829,103,67.7,69.6,67.7,98.5,67.3,0.000,0.000,0.00,0.000,0.6,0.9,0.1,143,0,1.3,1.8,0.3,114,8,0.6,0.9,0.1,143,0,0,29.78,,,,,,,,,,
SCHU,2015-09-03 00:25:00 EDT,43.11700,-73.57829,103,67.7,69.4,67.7,98.5,67.3,0.000,0.000,0.00,0.000,0.4,0.9,0.2,143,0,1.0,1.3,0.2,139,12,0.4,0.9,0.2,143,0,0,29.78,,,,,,,,,,
SCHU,2015-09-03 00:30:00 EDT,43.11700,-73.57829,103,68.1,69.3,68.1,98.8,67.7,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,0.5,0.9,0.2,139,24,0.0,0.0,0.0,0,0,0,29.78,,,,,,,,,,
SCHU,2015-09-03 00:35:00 EDT,43.11700,-73.57829,103,68.3,69.2,68.3,99.1,68.1,0.000,0.000,0.00,0.000,0.0,0.0,0.0,0,0,1.1,1.6,0.2,101,10,0.0,0.0,0.0,0,0,0,29.78,,,,,,,,,,
SCHU,2015-09-03 00:40:00 EDT,43.11700,-73.57829,103,67.6,69.2,67.6,98.9,67.3,0.000,0.000,0.00,0.000,0.7,1.2,0.3,143,0,1.3,1.8,0.2,117,8,0.7,1.2,0.3,143,0,0,29.77,,,,,,,,,,
SCHU,2015-09-03 00:45:00 EDT,43.11700,-73.57829,103,67.5,69.1,67.5,99.0,67.2,0.000,0.000,0.00,0.000,0.1,0.7,0.2,143,0,0.9,1.3,0.2,120,18,0.1,0.7,0.2,143,0,0,29.78,,,,,,,,,,
SCHU,2015-09-03 00:50:00 EDT,43.11700,-73.57829,103,68.0,68.9,68.0,99.3,67.8,0.000,0.000,0.00,0.000,0.7,1.8,0.4,143,0,1.2,2.5,0.3,146,13,0.7,1.8,0.4,143,0,0,29.77,,,,,,,,,,
SCHU,2015-09-03 00:55:00 EDT,43.11700,-73.57829,103,68.0,68.8,68.0,99.4,67.8,0.000,0.000,0.00,0.000,0.5,0.9,0.2,143,0,1.1,1.8,0.2,158,11,0.5,0.9,0.2,143,0,0,29.77,,,,,,,,,,
