station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
BELD,2016-01-16 00:00:00 EST,42.22322,-75.66852,1543,35.5,35.6,31.0,76.7,28.9,,,,,5.3,7.5,1.1,144,14,6.0,9.6,1.3,147,15,5.3,7.5,1.1,144,14,0,27.87,,0,0,0,33.8,35.2,37.4,0.47,0.41,0.40
BELD,2016-01-16 00:05:00 EST,42.22322,-75.66852,1543,35.2,35.3,30.6,77.4,28.9,,,,,5.3,7.7,1.2,133,12,6.1,9.6,1.4,135,12,5.3,7.7,1.2,133,12,0,27.87,,0,0,0,33.8,35.2,37.3,0.47,0.41,0.40
BELD,2016-01-16 00:10:00 EST,42.22322,-75.66852,1543,35.4,35.5,29.9,78.0,29.2,,,,,6.5,10.6,1.4,135,11,7.2,10.7,1.5,138,11,6.5,10.6,1.4,135,11,0,27.87,,0,0,0,33.8,35.2,37.3,0.47,0.41,0.40
BELD,2016-01-16 00:15:00 EST,42.22322,-75.66852,1543,35.7,35.8,29.5,78.0,29.6,,,,,7.8,12.9,1.7,133,12,8.7,13.9,1.9,134,11,7.8,12.9,1.7,133,12,0,27.87,,0,0,0,33.8,35.2,37.4,0.47,0.41,0.40
BELD,2016-01-16 00:20:00 EST,42.22322,-75.66852,1543,36.0,36.1,30.7,77.2,29.6,,,,,6.5,11.0,1.6,133,11,7.4,12.8,1.9,134,9,6.5,11.0,1.6,133,11,0,27.86,,0,0,0,33.8,35.2,37.3,0.47,0.41,0.40
BELD,2016-01-16 00:25:00 EST,42.22322,-75.66852,1543,36.0,36.2,30.9,77.3,29.6,,,,,6.2,10.2,1.7,136,10,7.1,12.1,2.0,137,10,6.2,10.2,1.7,136,10,0,27.86,,0,0,0,33.7,35.2,37.4,0.47,0.41,0.40
BELD,2016-01-16 00:30:00 EST,42.22322,-75.66852,1543,36.2,36.3,30.6,77.0,29.7,,,,,7.0,11.3,1.9,135,9,7.8,13.0,2.1,137,9,7.0,11.3,1.9,135,9,0,27.86,,0,0,0,33.8,35.2,37.4,0.47,0.41,0.40
BELD,2016-01-16 00:35:00 EST,42.22322,-75.66852,1543,36.2,36.3,31.5,76.9,29.7,,,,,5.6,8.5,1.3,140,14,6.4,11.0,1.7,142,15,5.6,8.5,1.3,140,14,0,27.85,,0,0,0,33.7,35.2,37.4,0.47,0.41,0.40
BELD,2016-01-16 00:40:00 EST,42.22322,-75.66852,1543,36.5,36.6,30.7,77.2,30.1,,,,,7.5,13.4,2.4,142,13,8.4,14.8,2.4,145,14,7.5,13.4,2.4,142,13,0,27.85,,0,0,0,33.8,35.2,37.4,0.47,0.41,0.40
BELD,2016-01-16 00:45:00 EST,42.22322,-75.66852,1543,36.8,36.8,30.1,76.9,30.2,,,,,9.0,15.8,2.5,141,11,10.0,16.8,2.7,143,11,9.0,15.8,2.5,141,11,0,27.84,,0,0,0,33.8,35.2,37.4,0.47,0.41,0.40
