station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth [inch],frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
ADDI,2019-03-06 00:00:00 EST,42.04036,-77.23726,1665,8.2,8.5,1.7,79.3,3.1,0.000,0.004,0.00,0.000,3.0,5.4,1.3,206,21,3.4,5.9,1.2,204,26,3.4,5.9,1.2,204,26,0,28.18,4.0,0,0,0,32.4,33.6,34.5,0.33,0.39,0.43
ADDI,2019-03-06 00:05:00 EST,42.04036,-77.23726,1665,8.4,8.5,8.4,76.0,2.4,0.000,0.000,0.00,0.000,1.7,3.7,0.8,207,30,2.1,4.3,0.9,204,29,2.1,4.3,0.9,204,29,0,28.18,4.0,0,0,0,32.4,33.6,34.5,0.33,0.39,0.43
ADDI,2019-03-06 00:10:00 EST,42.04036,-77.23726,1665,8.1,8.4,8.1,76.0,2.1,0.000,0.000,0.00,0.000,2.1,4.5,1.2,196,24,2.5,5.6,1.2,191,25,2.5,5.6,1.2,191,25,0,28.19,4.0,0,0,0,32.4,33.6,34.5,0.33,0.39,0.43
ADDI,2019-03-06 00:15:00 EST,42.04036,-77.23726,1665,8.3,8.4,8.3,77.4,2.7,0.000,0.000,0.00,0.000,1.3,4.2,0.8,202,46,1.7,4.5,0.9,193,47,1.7,4.5,0.9,193,47,0,28.19,4.0,0,0,0,32.4,33.6,34.5,0.33,0.39,0.43
ADDI,2019-03-06 00:20:00 EST,42.04036,-77.23726,1665,8.5,8.5,1.9,76.9,2.8,0.000,0.000,0.00,0.000,3.0,8.1,1.6,215,27,3.5,8.0,1.6,214,27,3.5,8.0,1.6,214,27,0,28.19,4.0,0,0,0,32.4,33.6,34.5,0.33,0.39,0.43
ADDI,2019-03-06 00:25:00 EST,42.04036,-77.23726,1665,8.4,8.5,8.4,76.0,2.4,0.000,0.000,0.00,0.000,1.9,3.9,0.8,198,31,2.3,4.3,1.0,194,31,2.3,4.3,1.0,194,31,0,28.19,4.0,0,0,0,32.4,33.6,34.5,0.33,0.39,0.43
ADDI,2019-03-06 00:30:00 EST,42.04036,-77.23726,1665,8.3,8.4,8.3,75.8,2.3,0.000,0.000,0.00,0.000,2.3,6.0,1.4,198,26,2.7,7.1,1.5,198,27,2.7,7.1,1.5,198,27,0,28.19,4.0,0,0,0,32.4,33.6,34.5,0.33,0.39,0.43
ADDI,2019-03-06 00:35:00 EST,42.04036,-77.23726,1665,8.3,8.3,2.2,75.3,2.1,0.000,0.000,0.00,0.000,2.5,5.7,1.4,269,30,3.2,6.8,1.5,269,28,3.2,6.8,1.5,269,28,0,28.19,3.9,0,0,0,32.4,33.6,34.5,0.33,0.39,0.43
ADDI,2019-03-06 00:40:00 EST,42.04036,-77.23726,1665,8.1,8.2,2.3,74.8,1.8,0.000,0.000,0.00,0.000,2.4,4.5,1.0,246,36,3.0,5.5,1.1,249,33,3.0,5.5,1.1,249,33,0,28.19,3.9,0,0,0,32.4,33.6,34.5,0.33,0.39,0.43
ADDI,2019-03-06 00:45:00 EST,42.04036,-77.23726,1665,8.1,8.1,1.6,74.4,1.7,0.000,0.000,0.00,0.000,2.6,7.2,2.1,253,27,3.3,9.5,2.2,253,32,3.3,9.5,2.2,253,32,0,28.19,3.9,0,0,0,32.4,33.6,34.5,0.33,0.39,0.43
ADDI,2019-03-06 00:50:00 EST,42.04036,-77.23726,1665,7.8,8.0,7.8,74.3,1.4,0.000,0.000,0.00,0.000,2.5,4.5,0.9,286,19,2.9,5.5,1.0,285,18,2.9,5.5,1.0,285,18,0,28.19,4.0,0,0,0,32.4,33.6,34.5,0.33,0.39,0.43
ADDI,2019-03-06 00:55:00 EST,42.04036,-77.23726,1665,7.6,7.8,0.5,74.8,1.3,0.000,0.000,0.00,0.000,3.1,7.0,1.3,279,23,3.6,7.9,1.5,279,21,3.6,7.9,1.5,279,21,0,28.20,3.9,0,0,0,32.4,33.6,34.5,0.33,0.39,0.43
ADDI,2019-03-06 01:00:00 EST,42.04036,-77.23726,1665,7.6,7.7,1.1,75.5,1.5,0.000,0.000,0.00,0.000,2.9,5.5,1.2,286,25,3.3,6.4,1.3,283,23,3.3,6.4,1.3,283,23,0,28.20,3.9,0,0,0,32.4,33.6,34.5,0.33,0.39,0.43
ADDI,2019-03-06 01:05:00 EST,42.04036,-77.23726,1665,7.6,7.7,0.9,75.9,1.6,0.000,0.000,0.00,0.000,2.9,5.8,1.1,296,22,3.5,6.9,1.3,296,21,3.5,6.9,1.3,296,21,0,28.20,4.0,0,0,0,32.4,33.6,34.5,0.33,0.39,0.43
ADDI,2019-03-06 01:10:00 EST,42.04036,-77.23726,1665,7.6,7.6,-0.8,77.2,1.9,0.000,0.000,0.00,0.000,3.9,6.9,1.4,286,20,4.4,8.0,1.5,284,17,4.4,8.0,1.5,284,17,0,28.20,3.9,0,0,0,32.4,33.6,34.5,0.33,0.39,0.43
ADDI,2019-03-06 01:15:00 EST,42.04036,-77.23726,1665,7.4,7.5,7.4,78.8,2.2,0.000,0.000,0.00,0.000,2.4,5.1,1.0,291,22,2.8,6.4,1.2,290,21,2.8,6.4,1.2,290,21,0,28.20,4.0,0,0,0,32.4,33.6,34.5,0.33,0.39,0.43
ADDI,2019-03-06 01:20:00 EST,42.04036,-77.23726,1665,7.4,7.4,1.5,79.9,2.5,0.000,0.000,0.00,0.000,2.5,4.5,0.7,293,29,3.0,5.6,0.9,290,25,3.0,5.6,0.9,290,25,0,28.20,4.0,0,0,0,32.4,33.6,34.5,0.33,0.38,0.43
ADDI,2019-03-06 01:25:00 EST,42.04036,-77.23726,1665,7.4,7.4,1.2,80.7,2.7,0.000,0.000,0.00,0.000,2.5,4.9,0.8,287,21,3.1,6.6,1.2,286,19,3.1,6.6,1.2,286,19,0,28.20,4.0,0,0,0,32.4,33.6,34.5,0.33,0.39,0.43
