station,time,latitude [degrees_north],longitude [degrees_east],elevation [feet],temp_2m [degF],temp_9m [degF],apparent_temperature [degF],relative_humidity [percent],dewpoint [degF],precip_incremental [inch],precip_local [inch],precip_max_intensity [inch/hour],precip_1hr [inch],avg_wind_speed_prop [mile/hr],max_wind_speed_prop [mile/hr],wind_speed_stddev_prop [mile/hr],wind_direction_prop [degrees],wind_direction_stddev_prop [degrees],avg_wind_speed_sonic [mile/hr],max_wind_speed_sonic [mile/hr],wind_speed_stddev_sonic [mile/hr],wind_direction_sonic [degrees],wind_direction_stddev_sonic [degrees],avg_wind_speed_merge [mile/hr],max_wind_speed_merge [mile/hr],wind_speed_stddev_merge [mile/hr],wind_direction_merge [degrees],wind_direction_stddev_merge [degrees],solar_insolation [W/m^2],station_pressure [inHg],snow_depth,frozen_soil_05cm [bit],frozen_soil_25cm [bit],frozen_soil_50cm [bit],soil_temp_05cm [degF],soil_temp_25cm [degF],soil_temp_50cm [degF],soil_moisture_05cm [m^3/m^3],soil_moisture_25cm [m^3/m^3],soil_moisture_50cm [m^3/m^3]
BELD,2016-02-08 00:00:00 EST,42.22322,-75.66852,1543,29.8,31.5,29.8,60.8,17.9,0.000,0.000,0.00,0.000,3.0,4.2,0.7,66,10,3.4,4.5,0.7,70,11,3.0,4.2,0.7,66,10,0,28.24,,0,0,0,32.9,34.0,35.7,0.52,0.44,0.41
BELD,2016-02-08 00:05:00 EST,42.22322,-75.66852,1543,29.2,31.1,29.2,63.2,18.3,0.000,0.000,0.00,0.000,2.8,3.9,0.6,63,10,3.3,4.7,0.7,66,12,2.8,3.9,0.6,63,10,0,28.24,,0,0,0,32.9,34.0,35.7,0.52,0.44,0.41
BELD,2016-02-08 00:10:00 EST,42.22322,-75.66852,1543,29.9,31.1,29.9,63.0,18.9,0.000,0.000,0.00,0.000,1.7,3.5,0.8,81,22,2.2,4.3,0.8,86,23,1.7,3.5,0.8,81,22,0,28.23,,0,0,0,32.9,34.0,35.7,0.52,0.44,0.41
BELD,2016-02-08 00:15:00 EST,42.22322,-75.66852,1543,30.3,31.4,30.3,62.0,18.8,0.000,0.000,0.00,0.000,1.9,3.7,0.8,84,15,2.5,4.5,0.7,88,16,1.9,3.7,0.8,84,15,0,28.23,,0,0,0,32.9,34.0,35.7,0.52,0.44,0.41
BELD,2016-02-08 00:20:00 EST,42.22322,-75.66852,1543,30.4,31.6,30.4,60.7,18.5,0.000,0.000,0.00,0.000,2.7,4.2,0.7,73,17,3.2,4.9,0.7,77,17,2.7,4.2,0.7,73,17,0,28.23,,0,0,0,32.9,34.0,35.7,0.52,0.44,0.41
BELD,2016-02-08 00:25:00 EST,42.22322,-75.66852,1543,30.9,31.8,27.8,60.3,18.7,0.000,0.000,0.00,0.000,3.2,4.5,0.5,54,14,3.6,5.4,0.7,58,12,3.2,4.5,0.5,54,14,0,28.23,,0,0,0,32.9,34.0,35.7,0.52,0.44,0.41
BELD,2016-02-08 00:30:00 EST,42.22322,-75.66852,1543,30.6,31.7,30.6,59.3,18.1,0.000,0.000,0.00,0.000,2.3,3.4,0.5,65,18,2.7,4.5,0.6,69,18,2.3,3.4,0.5,65,18,0,28.23,,0,0,0,32.9,34.0,35.7,0.52,0.44,0.41
BELD,2016-02-08 00:35:00 EST,42.22322,-75.66852,1543,30.2,31.4,30.2,61.0,18.3,0.000,0.000,0.00,0.000,1.8,2.8,0.6,51,11,2.2,3.8,0.6,54,11,1.8,2.8,0.6,51,11,0,28.23,,0,0,0,32.9,34.0,35.7,0.52,0.44,0.41
BELD,2016-02-08 00:40:00 EST,42.22322,-75.66852,1543,30.7,31.6,30.7,60.2,18.6,0.000,0.000,0.00,0.000,2.7,4.3,0.5,65,9,3.2,4.9,0.6,67,10,2.7,4.3,0.5,65,9,0,28.23,,0,0,0,32.9,34.0,35.7,0.52,0.44,0.41
BELD,2016-02-08 00:45:00 EST,42.22322,-75.66852,1543,29.5,30.8,24.8,61.4,17.9,0.000,0.000,0.00,0.000,4.3,5.4,0.5,69,8,5.0,6.3,0.6,73,8,4.3,5.4,0.5,69,8,0,28.23,,0,0,0,32.9,34.0,35.7,0.52,0.44,0.41
