"Time Stamp","Time Zone","Name","PTID","Load"
"04/10/2007 00:00:00","EDT","CAPITL",61757,1139.2
"04/10/2007 00:00:00","EDT","CENTRL",61754,1765.7
"04/10/2007 00:00:00","EDT","DUNWOD",61760,592.8
"04/10/2007 00:00:00","EDT","GENESE",61753,1005.4
"04/10/2007 00:00:00","EDT","HUD VL",61758,1044.9
"04/10/2007 00:00:00","EDT","LONGIL",61762,2036.5
"04/10/2007 00:00:00","EDT","MHK VL",61756,715
"04/10/2007 00:00:00","EDT","MILLWD",61759,267.3
"04/10/2007 00:00:00","EDT","N.Y.C.",61761,5108.1
"04/10/2007 00:00:00","EDT","NORTH",61755,742.3
"04/10/2007 00:00:00","EDT","WEST",61752,1735.6
"04/10/2007 00:05:00","EDT","CAPITL",61757,1125.5
"04/10/2007 00:05:00","EDT","CENTRL",61754,1697.4
"04/10/2007 00:05:00","EDT","DUNWOD",61760,581
"04/10/2007 00:05:00","EDT","GENESE",61753,1009.2
"04/10/2007 00:05:00","EDT","HUD VL",61758,1035.8
"04/10/2007 00:05:00","EDT","LONGIL",61762,2013.3
"04/10/2007 00:05:00","EDT","MHK VL",61756,729.2
"04/10/2007 00:05:00","EDT","MILLWD",61759,288.1
"04/10/2007 00:05:00","EDT","N.Y.C.",61761,5052.4
"04/10/2007 00:05:00","EDT","NORTH",61755,741.3
"04/10/2007 00:05:00","EDT","WEST",61752,1686.4
"04/10/2007 00:10:00","EDT","CAPITL",61757,1085.7
"04/10/2007 00:10:00","EDT","CENTRL",61754,1689.5
"04/10/2007 00:10:00","EDT","DUNWOD",61760,577.1
"04/10/2007 00:10:00","EDT","GENESE",61753,985.8
"04/10/2007 00:10:00","EDT","HUD VL",61758,1067.9
"04/10/2007 00:10:00","EDT","LONGIL",61762,1990.6
"04/10/2007 00:10:00","EDT","MHK VL",61756,733.1
"04/10/2007 00:10:00","EDT","MILLWD",61759,274.7
"04/10/2007 00:10:00","EDT","N.Y.C.",61761,4976.6
"04/10/2007 00:10:00","EDT","NORTH",61755,717.2
"04/10/2007 00:10:00","EDT","WEST",61752,1694.7
"04/10/2007 00:15:00","EDT","CAPITL",61757,1091.7
"04/10/2007 00:15:00","EDT","CENTRL",61754,1688
"04/10/2007 00:15:00","EDT","DUNWOD",61760,569.6
"04/10/2007 00:15:00","EDT","GENESE",61753,984.4
"04/10/2007 00:15:00","EDT","HUD VL",61758,1046.9
"04/10/2007 00:15:00","EDT","LONGIL",61762,1988.3
"04/10/2007 00:15:00","EDT","MHK VL",61756,735.6
"04/10/2007 00:15:00","EDT","MILLWD",61759,253.6
"04/10/2007 00:15:00","EDT","N.Y.C.",61761,4933.8
"04/10/2007 00:15:00","EDT","NORTH",61755,719.8
"04/10/2007 00:15:00","EDT","WEST",61752,1688.5
"04/10/2007 00:20:00","EDT","CAPITL",61757,1100.1
