"Time Stamp","Time Zone","Name","PTID","Load"
"05/20/2025 00:00:00","EDT","CAPITL",61757,1022.344
"05/20/2025 00:00:00","EDT","CENTRL",61754,1365.3145
"05/20/2025 00:00:00","EDT","DUNWOD",61760,479.5433
"05/20/2025 00:00:00","EDT","GENESE",61753,886.1267
"05/20/2025 00:00:00","EDT","HUD VL",61758,836.632
"05/20/2025 00:00:00","EDT","LONGIL",61762,1767.5598
"05/20/2025 00:00:00","EDT","MHK VL",61756,697.5875
"05/20/2025 00:00:00","EDT","MILLWD",61759,208.7896
"05/20/2025 00:00:00","EDT","N.Y.C.",61761,4394.677
"05/20/2025 00:00:00","EDT","NORTH",61755,561.818
"05/20/2025 00:00:00","EDT","WEST",61752,1606.156
"05/20/2025 00:05:00","EDT","CAPITL",61757,1029.114
"05/20/2025 00:05:00","EDT","CENTRL",61754,1408.1327
"05/20/2025 00:05:00","EDT","DUNWOD",61760,481.773
"05/20/2025 00:05:00","EDT","GENESE",61753,878.9995
"05/20/2025 00:05:00","EDT","HUD VL",61758,818.9164
"05/20/2025 00:05:00","EDT","LONGIL",61762,1737.5061
"05/20/2025 00:05:00","EDT","MHK VL",61756,696.0936
"05/20/2025 00:05:00","EDT","MILLWD",61759,212.3574
"05/20/2025 00:05:00","EDT","N.Y.C.",61761,4358.1846
"05/20/2025 00:05:00","EDT","NORTH",61755,572.5952
"05/20/2025 00:05:00","EDT","WEST",61752,1592.0112
"05/20/2025 00:10:00","EDT","CAPITL",61757,1033.3873
"05/20/2025 00:10:00","EDT","CENTRL",61754,1418.0107
"05/20/2025 00:10:00","EDT","DUNWOD",61760,481.7242
"05/20/2025 00:10:00","EDT","GENESE",61753,877.3185
"05/20/2025 00:10:00","EDT","HUD VL",61758,798.0062
"05/20/2025 00:10:00","EDT","LONGIL",61762,1751.0557
"05/20/2025 00:10:00","EDT","MHK VL",61756,706.769
"05/20/2025 00:10:00","EDT","MILLWD",61759,210.9846
"05/20/2025 00:10:00","EDT","N.Y.C.",61761,4346.0977
"05/20/2025 00:10:00","EDT","NORTH",61755,560.4672
"05/20/2025 00:10:00","EDT","WEST",61752,1592.3832
"05/20/2025 00:15:00","EDT","CAPITL",61757,1026.4197
"05/20/2025 00:15:00","EDT","CENTRL",61754,1402.7693
"05/20/2025 00:15:00","EDT","DUNWOD",61760,488.8712
"05/20/2025 00:15:00","EDT","GENESE",61753,883.2822
"05/20/2025 00:15:00","EDT","HUD VL",61758,823.7453
"05/20/2025 00:15:00","EDT","LONGIL",61762,1727.3657
"05/20/2025 00:15:00","EDT","MHK VL",61756,697.9314
"05/20/2025 00:15:00","EDT","MILLWD",61759,210.2889
"05/20/2025 00:15:00","EDT","N.Y.C.",61761,4339.202
"05/20/2025 00:15:00","EDT","NORTH",61755,566.5808
"05/20/2025 00:15:00","EDT","WEST",61752,1614.6207
"05/20/2025 00:20:00","EDT","CAPITL",61757,1036.795
"05/20/2025 00:20:00","EDT","CENTRL",61754,1420.7162
"05/20/2025 00:20:00","EDT","DUNWOD",61760,468.3231
"05/20/2025 00:20:00","EDT","GENESE",61753,886.9364
"05/20/2025 00:20:00","EDT","HUD VL",61758,803.9757
"05/20/2025 00:20:00","EDT","LONGIL",61762,1731.7266
"05/20/2025 00:20:00","EDT","MHK VL",61756,703.6779
"05/20/2025 00:20:00","EDT","MILLWD",61759,224.6409
"05/20/2025 00:20:00","EDT","N.Y.C.",61761,4323.851
"05/20/2025 00:20:00","EDT","NORTH",61755,565.0896
"05/20/2025 00:20:00","EDT","WEST",61752,1592.7267
