"Time Stamp","Time Zone","Name","PTID","Load"
"07/30/2001 00:00:00","EDT","CAPITL",61757,1110
"07/30/2001 00:00:00","EDT","CENTRL",61754,1509
"07/30/2001 00:00:00","EDT","DUNWOD",61760,553
"07/30/2001 00:00:00","EDT","GENESE",61753,912
"07/30/2001 00:00:00","EDT","HUD VL",61758,1073
"07/30/2001 00:00:00","EDT","MHK VL",61756,660
"07/30/2001 00:00:00","EDT","MILLWD",61759,169
"07/30/2001 00:00:00","EDT","N.Y.C._LONGIL",,7103
"07/30/2001 00:00:00","EDT","NORTH",61755,683
"07/30/2001 00:00:00","EDT","WEST",61752,1665
"07/30/2001 00:00:51","EDT","CAPITL",61757,1106
"07/30/2001 00:00:51","EDT","CENTRL",61754,1499
"07/30/2001 00:00:51","EDT","DUNWOD",61760,541
"07/30/2001 00:00:51","EDT","GENESE",61753,904
"07/30/2001 00:00:51","EDT","HUD VL",61758,1065
"07/30/2001 00:00:51","EDT","MHK VL",61756,662
"07/30/2001 00:00:51","EDT","MILLWD",61759,181
"07/30/2001 00:00:51","EDT","N.Y.C._LONGIL",,7056
"07/30/2001 00:00:51","EDT","NORTH",61755,662
"07/30/2001 00:00:51","EDT","WEST",61752,1660
"07/30/2001 00:05:21","EDT","CAPITL",61757,1133
"07/30/2001 00:05:21","EDT","CENTRL",61754,1491
"07/30/2001 00:05:21","EDT","DUNWOD",61760,535
"07/30/2001 00:05:21","EDT","GENESE",61753,903
"07/30/2001 00:05:21","EDT","HUD VL",61758,1042
"07/30/2001 00:05:21","EDT","MHK VL",61756,655
"07/30/2001 00:05:21","EDT","MILLWD",61759,184
"07/30/2001 00:05:21","EDT","N.Y.C._LONGIL",,7045
"07/30/2001 00:05:21","EDT","NORTH",61755,671
"07/30/2001 00:05:21","EDT","WEST",61752,1662
"07/30/2001 00:06:51","EDT","CAPITL",61757,1106
"07/30/2001 00:06:51","EDT","CENTRL",61754,1483
"07/30/2001 00:06:51","EDT","DUNWOD",61760,533
"07/30/2001 00:06:51","EDT","GENESE",61753,898
"07/30/2001 00:06:51","EDT","HUD VL",61758,1056
"07/30/2001 00:06:51","EDT","MHK VL",61756,646
"07/30/2001 00:06:51","EDT","MILLWD",61759,180
"07/30/2001 00:06:51","EDT","N.Y.C._LONGIL",,7013
"07/30/2001 00:06:51","EDT","NORTH",61755,687
"07/30/2001 00:06:51","EDT","WEST",61752,1671
"07/30/2001 00:11:51","EDT","CAPITL",61757,1082
"07/30/2001 00:11:51","EDT","CENTRL",61754,1502
"07/30/2001 00:11:51","EDT","DUNWOD",61760,529
"07/30/2001 00:11:51","EDT","GENESE",61753,898
"07/30/2001 00:11:51","EDT","HUD VL",61758,1048
"07/30/2001 00:11:51","EDT","MHK VL",61756,647
"07/30/2001 00:11:51","EDT","MILLWD",61759,170
"07/30/2001 00:11:51","EDT","N.Y.C._LONGIL",,7001
"07/30/2001 00:11:51","EDT","NORTH",61755,688
"07/30/2001 00:11:51","EDT","WEST",61752,1662
"07/30/2001 00:14:51","EDT","CAPITL",61757,1087
"07/30/2001 00:14:51","EDT","CENTRL",61754,1491
"07/30/2001 00:14:51","EDT","DUNWOD",61760,529
"07/30/2001 00:14:51","EDT","GENESE",61753,896
"07/30/2001 00:14:51","EDT","HUD VL",61758,1038
"07/30/2001 00:14:51","EDT","MHK VL",61756,647
"07/30/2001 00:14:51","EDT","MILLWD",61759,170
"07/30/2001 00:14:51","EDT","N.Y.C._LONGIL",,6976
"07/30/2001 00:14:51","EDT","NORTH",61755,692
"07/30/2001 00:14:51","EDT","WEST",61752,1643
"07/30/2001 00:18:21","EDT","CAPITL",61757,1086
"07/30/2001 00:18:21","EDT","CENTRL",61754,1470
"07/30/2001 00:18:21","EDT","DUNWOD",61760,522
"07/30/2001 00:18:21","EDT","GENESE",61753,896
"07/30/2001 00:18:21","EDT","HUD VL",61758,1029
"07/30/2001 00:18:21","EDT","MHK VL",61756,655
"07/30/2001 00:18:21","EDT","MILLWD",61759,173
"07/30/2001 00:18:21","EDT","N.Y.C._LONGIL",,6946
"07/30/2001 00:18:21","EDT","NORTH",61755,679
"07/30/2001 00:18:21","EDT","WEST",61752,1655
"07/30/2001 00:23:21","EDT","CAPITL",61757,1070
"07/30/2001 00:23:21","EDT","CENTRL",61754,1484
"07/30/2001 00:23:21","EDT","DUNWOD",61760,522
"07/30/2001 00:23:21","EDT","GENESE",61753,890
"07/30/2001 00:23:21","EDT","HUD VL",61758,1032
"07/30/2001 00:23:21","EDT","MHK VL",61756,656
"07/30/2001 00:23:21","EDT","MILLWD",61759,172
"07/30/2001 00:23:21","EDT","N.Y.C._LONGIL",,6904
"07/30/2001 00:23:21","EDT","NORTH",61755,667
"07/30/2001 00:23:21","EDT","WEST",61752,1629
"07/30/2001 00:28:21","EDT","CAPITL",61757,1068
"07/30/2001 00:28:21","EDT","CENTRL",61754,1484
"07/30/2001 00:28:21","EDT","DUNWOD",61760,519
"07/30/2001 00:28:21","EDT","GENESE",61753,887
"07/30/2001 00:28:21","EDT","HUD VL",61758,1012
"07/30/2001 00:28:21","EDT","MHK VL",61756,649
"07/30/2001 00:28:21","EDT","MILLWD",61759,169
"07/30/2001 00:28:21","EDT","N.Y.C._LONGIL",,6853
"07/30/2001 00:28:21","EDT","NORTH",61755,678
"07/30/2001 00:28:21","EDT","WEST",61752,1631
"07/30/2001 00:33:21","EDT","CAPITL",61757,1064
"07/30/2001 00:33:21","EDT","CENTRL",61754,1489
"07/30/2001 00:33:21","EDT","DUNWOD",61760,511
"07/30/2001 00:33:21","EDT","GENESE",61753,879
"07/30/2001 00:33:21","EDT","HUD VL",61758,1009
"07/30/2001 00:33:21","EDT","MHK VL",61756,654
"07/30/2001 00:33:21","EDT","MILLWD",61759,171
"07/30/2001 00:33:21","EDT","N.Y.C._LONGIL",,6831
"07/30/2001 00:33:21","EDT","NORTH",61755,669
"07/30/2001 00:33:21","EDT","WEST",61752,1624
"07/30/2001 00:38:21","EDT","CAPITL",61757,1068
"07/30/2001 00:38:21","EDT","CENTRL",61754,1479
"07/30/2001 00:38:21","EDT","DUNWOD",61760,497
