"Time Stamp","Time Zone","Name","PTID","Load"
"07/25/2010 00:00:00","EDT","CAPITL",61757,1513.8
"07/25/2010 00:00:00","EDT","CENTRL",61754,1894.8
"07/25/2010 00:00:00","EDT","DUNWOD",61760,1037.5
"07/25/2010 00:00:00","EDT","GENESE",61753,1173.9
"07/25/2010 00:00:00","EDT","HUD VL",61758,1601.9
"07/25/2010 00:00:00","EDT","LONGIL",61762,4025.7
"07/25/2010 00:00:00","EDT","MHK VL",61756,914.8
"07/25/2010 00:00:00","EDT","MILLWD",61759,477
"07/25/2010 00:00:00","EDT","N.Y.C.",61761,8808.8
"07/25/2010 00:00:00","EDT","NORTH",61755,446.1
"07/25/2010 00:00:00","EDT","WEST",61752,1849.8
"07/25/2010 00:05:00","EDT","CAPITL",61757,1496.5
"07/25/2010 00:05:00","EDT","CENTRL",61754,1847.1
"07/25/2010 00:05:00","EDT","DUNWOD",61760,1055.9
"07/25/2010 00:05:00","EDT","GENESE",61753,1158.4
"07/25/2010 00:05:00","EDT","HUD VL",61758,1593.9
"07/25/2010 00:05:00","EDT","LONGIL",61762,3981.4
"07/25/2010 00:05:00","EDT","MHK VL",61756,900.1
"07/25/2010 00:05:00","EDT","MILLWD",61759,455
"07/25/2010 00:05:00","EDT","N.Y.C.",61761,8752.7
"07/25/2010 00:05:00","EDT","NORTH",61755,426.8
"07/25/2010 00:05:00","EDT","WEST",61752,1832.8
"07/25/2010 00:10:00","EDT","CAPITL",61757,1455.6
"07/25/2010 00:10:00","EDT","CENTRL",61754,1870.2
"07/25/2010 00:10:00","EDT","DUNWOD",61760,1045.9
"07/25/2010 00:10:00","EDT","GENESE",61753,1145.5
"07/25/2010 00:10:00","EDT","HUD VL",61758,1561.4
"07/25/2010 00:10:00","EDT","LONGIL",61762,3955.2
"07/25/2010 00:10:00","EDT","MHK VL",61756,885.2
"07/25/2010 00:10:00","EDT","MILLWD",61759,450.6
"07/25/2010 00:10:00","EDT","N.Y.C.",61761,8718.4
"07/25/2010 00:10:00","EDT","NORTH",61755,443.9
"07/25/2010 00:10:00","EDT","WEST",61752,1850.5
"07/25/2010 00:15:00","EDT","CAPITL",61757,1465.9
"07/25/2010 00:15:00","EDT","CENTRL",61754,1863.1
"07/25/2010 00:15:00","EDT","DUNWOD",61760,1024.5
"07/25/2010 00:15:00","EDT","GENESE",61753,1136.7
"07/25/2010 00:15:00","EDT","HUD VL",61758,1518.6
"07/25/2010 00:15:00","EDT","LONGIL",61762,3934.2
"07/25/2010 00:15:00","EDT","MHK VL",61756,880.2
"07/25/2010 00:15:00","EDT","MILLWD",61759,457.2
"07/25/2010 00:15:00","EDT","N.Y.C.",61761,8666
"07/25/2010 00:15:00","EDT","NORTH",61755,428.7
"07/25/2010 00:15:00","EDT","WEST",61752,1812.6
"07/25/2010 00:20:00","EDT","CAPITL",61757,1452.9
"07/25/2010 00:20:00","EDT","CENTRL",61754,1846.8
"07/25/2010 00:20:00","EDT","DUNWOD",61760,1021.8
"07/25/2010 00:20:00","EDT","GENESE",61753,1128.7
"07/25/2010 00:20:00","EDT","HUD VL",61758,1514.6
"07/25/2010 00:20:00","EDT","LONGIL",61762,3906.7
"07/25/2010 00:20:00","EDT","MHK VL",61756,866
"07/25/2010 00:20:00","EDT","MILLWD",61759,466.6
"07/25/2010 00:20:00","EDT","N.Y.C.",61761,8613.6
"07/25/2010 00:20:00","EDT","NORTH",61755,408.6
"07/25/2010 00:20:00","EDT","WEST",61752,1803.3
"07/25/2010 00:25:00","EDT","CAPITL",61757,1451
"07/25/2010 00:25:00","EDT","CENTRL",61754,1797.2
"07/25/2010 00:25:00","EDT","DUNWOD",61760,1016.6
"07/25/2010 00:25:00","EDT","GENESE",61753,1129.2
"07/25/2010 00:25:00","EDT","HUD VL",61758,1504.3
"07/25/2010 00:25:00","EDT","LONGIL",61762,3887.1
"07/25/2010 00:25:00","EDT","MHK VL",61756,862.3
"07/25/2010 00:25:00","EDT","MILLWD",61759,466
"07/25/2010 00:25:00","EDT","N.Y.C.",61761,8613.1
"07/25/2010 00:25:00","EDT","NORTH",61755,421.2
"07/25/2010 00:25:00","EDT","WEST",61752,1777.8
"07/25/2010 00:30:00","EDT","CAPITL",61757,1436.5
"07/25/2010 00:30:00","EDT","CENTRL",61754,1787.7
"07/25/2010 00:30:00","EDT","DUNWOD",61760,1023.2
"07/25/2010 00:30:00","EDT","GENESE",61753,1119.2
"07/25/2010 00:30:00","EDT","HUD VL",61758,1483.5
"07/25/2010 00:30:00","EDT","LONGIL",61762,3864
"07/25/2010 00:30:00","EDT","MHK VL",61756,854.7
"07/25/2010 00:30:00","EDT","MILLWD",61759,448.2
