"Time Stamp","Time Zone","Name","PTID","Load"
"01/27/2010 00:00:00","EST","CAPITL",61757,1089.8
"01/27/2010 00:00:00","EST","CENTRL",61754,1695.9
"01/27/2010 00:00:00","EST","DUNWOD",61760,576.3
"01/27/2010 00:00:00","EST","GENESE",61753,1024.8
"01/27/2010 00:00:00","EST","HUD VL",61758,1016.7
"01/27/2010 00:00:00","EST","LONGIL",61762,2069.3
"01/27/2010 00:00:00","EST","MHK VL",61756,874.3
"01/27/2010 00:00:00","EST","MILLWD",61759,267.4
"01/27/2010 00:00:00","EST","N.Y.C.",61761,5197.5
"01/27/2010 00:00:00","EST","NORTH",61755,282.1
"01/27/2010 00:00:00","EST","WEST",61752,1733.6
"01/27/2010 00:05:00","EST","CAPITL",61757,1092.2
"01/27/2010 00:05:00","EST","CENTRL",61754,1707.4
"01/27/2010 00:05:00","EST","DUNWOD",61760,574.6
"01/27/2010 00:05:00","EST","GENESE",61753,1016.2
"01/27/2010 00:05:00","EST","HUD VL",61758,1012.9
"01/27/2010 00:05:00","EST","LONGIL",61762,2050.1
"01/27/2010 00:05:00","EST","MHK VL",61756,875.1
"01/27/2010 00:05:00","EST","MILLWD",61759,260.9
"01/27/2010 00:05:00","EST","N.Y.C.",61761,5166.3
"01/27/2010 00:05:00","EST","NORTH",61755,260.5
"01/27/2010 00:05:00","EST","WEST",61752,1723.5
"01/27/2010 00:10:00","EST","CAPITL",61757,1091.7
"01/27/2010 00:10:00","EST","CENTRL",61754,1706.1
"01/27/2010 00:10:00","EST","DUNWOD",61760,566.4
"01/27/2010 00:10:00","EST","GENESE",61753,1019.1
"01/27/2010 00:10:00","EST","HUD VL",61758,1011.4
"01/27/2010 00:10:00","EST","LONGIL",61762,2035.3
"01/27/2010 00:10:00","EST","MHK VL",61756,865.2
"01/27/2010 00:10:00","EST","MILLWD",61759,264.9
"01/27/2010 00:10:00","EST","N.Y.C.",61761,5132.5
"01/27/2010 00:10:00","EST","NORTH",61755,265.8
"01/27/2010 00:10:00","EST","WEST",61752,1719.8
"01/27/2010 00:15:00","EST","CAPITL",61757,1076.6
"01/27/2010 00:15:00","EST","CENTRL",61754,1687.8
"01/27/2010 00:15:00","EST","DUNWOD",61760,553.4
"01/27/2010 00:15:00","EST","GENESE",61753,1021.1
"01/27/2010 00:15:00","EST","HUD VL",61758,1021.3
"01/27/2010 00:15:00","EST","LONGIL",61762,2029.2
"01/27/2010 00:15:00","EST","MHK VL",61756,856.6
"01/27/2010 00:15:00","EST","MILLWD",61759,256.3
"01/27/2010 00:15:00","EST","N.Y.C.",61761,5099
"01/27/2010 00:15:00","EST","NORTH",61755,268
"01/27/2010 00:15:00","EST","WEST",61752,1709.1
"01/27/2010 00:20:00","EST","CAPITL",61757,1065.5
"01/27/2010 00:20:00","EST","CENTRL",61754,1680.5
"01/27/2010 00:20:00","EST","DUNWOD",61760,560.5
"01/27/2010 00:20:00","EST","GENESE",61753,1017.5
"01/27/2010 00:20:00","EST","HUD VL",61758,999.3
"01/27/2010 00:20:00","EST","LONGIL",61762,2006.2
"01/27/2010 00:20:00","EST","MHK VL",61756,861.8
"01/27/2010 00:20:00","EST","MILLWD",61759,262.7
"01/27/2010 00:20:00","EST","N.Y.C.",61761,5062
"01/27/2010 00:20:00","EST","NORTH",61755,269.9
"01/27/2010 00:20:00","EST","WEST",61752,1726
"01/27/2010 00:25:00","EST","CAPITL",61757,1068.9
"01/27/2010 00:25:00","EST","CENTRL",61754,1684.7
"01/27/2010 00:25:00","EST","DUNWOD",61760,546.3
"01/27/2010 00:25:00","EST","GENESE",61753,1013.8
"01/27/2010 00:25:00","EST","HUD VL",61758,992.2
"01/27/2010 00:25:00","EST","LONGIL",61762,1999.6
"01/27/2010 00:25:00","EST","MHK VL",61756,843.7
"01/27/2010 00:25:00","EST","MILLWD",61759,268
"01/27/2010 00:25:00","EST","N.Y.C.",61761,5020.9
"01/27/2010 00:25:00","EST","NORTH",61755,469.4
"01/27/2010 00:25:00","EST","WEST",61752,1701.5
"01/27/2010 00:30:00","EST","CAPITL",61757,1050.9
"01/27/2010 00:30:00","EST","CENTRL",61754,1667
"01/27/2010 00:30:00","EST","DUNWOD",61760,547.6
"01/27/2010 00:30:00","EST","GENESE",61753,1005.7
"01/27/2010 00:30:00","EST","HUD VL",61758,988.4
"01/27/2010 00:30:00","EST","LONGIL",61762,1993.7
"01/27/2010 00:30:00","EST","MHK VL",61756,850.3
"01/27/2010 00:30:00","EST","MILLWD",61759,257.1
"01/27/2010 00:30:00","EST","N.Y.C.",61761,5022.8
"01/27/2010 00:30:00","EST","NORTH",61755,490.7
"01/27/2010 00:30:00","EST","WEST",61752,1712
"01/27/2010 00:35:00","EST","CAPITL",61757,1057.3
"01/27/2010 00:35:00","EST","CENTRL",61754,1670.8
"01/27/2010 00:35:00","EST","DUNWOD",61760,551.2
"01/27/2010 00:35:00","EST","GENESE",61753,999.2
"01/27/2010 00:35:00","EST","HUD VL",61758,983.7
"01/27/2010 00:35:00","EST","LONGIL",61762,1979.6
"01/27/2010 00:35:00","EST","MHK VL",61756,837.1
"01/27/2010 00:35:00","EST","MILLWD",61759,253.6
