"Time Stamp","Time Zone","Name","PTID","Load"
"03/29/2015 00:00:00","EDT","CAPITL",61757,1340.2
"03/29/2015 00:00:00","EDT","CENTRL",61754,1741.4
"03/29/2015 00:00:00","EDT","DUNWOD",61760,613.9
"03/29/2015 00:00:00","EDT","GENESE",61753,991.5
"03/29/2015 00:00:00","EDT","HUD VL",61758,1066.1
"03/29/2015 00:00:00","EDT","LONGIL",61762,2170.4
"03/29/2015 00:00:00","EDT","MHK VL",61756,928.7
"03/29/2015 00:00:00","EDT","MILLWD",61759,296.7
"03/29/2015 00:00:00","EDT","N.Y.C.",61761,5195.1
"03/29/2015 00:00:00","EDT","NORTH",61755,519
"03/29/2015 00:00:00","EDT","WEST",61752,1717.6
"03/29/2015 00:05:00","EDT","CAPITL",61757,1336.8
"03/29/2015 00:05:00","EDT","CENTRL",61754,1732.4
"03/29/2015 00:05:00","EDT","DUNWOD",61760,608.5
"03/29/2015 00:05:00","EDT","GENESE",61753,990.5
"03/29/2015 00:05:00","EDT","HUD VL",61758,1055.8
"03/29/2015 00:05:00","EDT","LONGIL",61762,2151.2
"03/29/2015 00:05:00","EDT","MHK VL",61756,927.8
"03/29/2015 00:05:00","EDT","MILLWD",61759,302.7
"03/29/2015 00:05:00","EDT","N.Y.C.",61761,5177.7
"03/29/2015 00:05:00","EDT","NORTH",61755,526.3
"03/29/2015 00:05:00","EDT","WEST",61752,1696
"03/29/2015 00:10:00","EDT","CAPITL",61757,1328.6
"03/29/2015 00:10:00","EDT","CENTRL",61754,1768.3
"03/29/2015 00:10:00","EDT","DUNWOD",61760,609.6
"03/29/2015 00:10:00","EDT","GENESE",61753,982
"03/29/2015 00:10:00","EDT","HUD VL",61758,1044.4
"03/29/2015 00:10:00","EDT","LONGIL",61762,2150.8
"03/29/2015 00:10:00","EDT","MHK VL",61756,915.7
"03/29/2015 00:10:00","EDT","MILLWD",61759,303.8
"03/29/2015 00:10:00","EDT","N.Y.C.",61761,5128.9
"03/29/2015 00:10:00","EDT","NORTH",61755,535.4
"03/29/2015 00:10:00","EDT","WEST",61752,1678.6
"03/29/2015 00:15:00","EDT","CAPITL",61757,1316.9
"03/29/2015 00:15:00","EDT","CENTRL",61754,1746.2
"03/29/2015 00:15:00","EDT","DUNWOD",61760,619.1
"03/29/2015 00:15:00","EDT","GENESE",61753,977.6
"03/29/2015 00:15:00","EDT","HUD VL",61758,1052.1
"03/29/2015 00:15:00","EDT","LONGIL",61762,2118.1
"03/29/2015 00:15:00","EDT","MHK VL",61756,917
"03/29/2015 00:15:00","EDT","MILLWD",61759,301.2
"03/29/2015 00:15:00","EDT","N.Y.C.",61761,5113.3
"03/29/2015 00:15:00","EDT","NORTH",61755,524.8
"03/29/2015 00:15:00","EDT","WEST",61752,1655.7
"03/29/2015 00:20:00","EDT","CAPITL",61757,1321.5
"03/29/2015 00:20:00","EDT","CENTRL",61754,1757.6
"03/29/2015 00:20:00","EDT","DUNWOD",61760,613.1
"03/29/2015 00:20:00","EDT","GENESE",61753,972.2
"03/29/2015 00:20:00","EDT","HUD VL",61758,1054.7
"03/29/2015 00:20:00","EDT","LONGIL",61762,2117.1
"03/29/2015 00:20:00","EDT","MHK VL",61756,912.5
"03/29/2015 00:20:00","EDT","MILLWD",61759,294.6
"03/29/2015 00:20:00","EDT","N.Y.C.",61761,5077.4
"03/29/2015 00:20:00","EDT","NORTH",61755,527.1
"03/29/2015 00:20:00","EDT","WEST",61752,1671.2
"03/29/2015 00:25:00","EDT","CAPITL",61757,1311.2
"03/29/2015 00:25:00","EDT","CENTRL",61754,1747.2
"03/29/2015 00:25:00","EDT","DUNWOD",61760,605.6
"03/29/2015 00:25:00","EDT","GENESE",61753,969
"03/29/2015 00:25:00","EDT","HUD VL",61758,1044
"03/29/2015 00:25:00","EDT","LONGIL",61762,2096.5
"03/29/2015 00:25:00","EDT","MHK VL",61756,912
"03/29/2015 00:25:00","EDT","MILLWD",61759,303.5
"03/29/2015 00:25:00","EDT","N.Y.C.",61761,5071.7
"03/29/2015 00:25:00","EDT","NORTH",61755,527.5
"03/29/2015 00:25:00","EDT","WEST",61752,1664.9
"03/29/2015 00:30:00","EDT","CAPITL",61757,1311
"03/29/2015 00:30:00","EDT","CENTRL",61754,1752.5
"03/29/2015 00:30:00","EDT","DUNWOD",61760,597
"03/29/2015 00:30:00","EDT","GENESE",61753,967.3
"03/29/2015 00:30:00","EDT","HUD VL",61758,1047.3
"03/29/2015 00:30:00","EDT","LONGIL",61762,2100.5
"03/29/2015 00:30:00","EDT","MHK VL",61756,902.8
"03/29/2015 00:30:00","EDT","MILLWD",61759,296.1
"03/29/2015 00:30:00","EDT","N.Y.C.",61761,5046.2
"03/29/2015 00:30:00","EDT","NORTH",61755,522.4
"03/29/2015 00:30:00","EDT","WEST",61752,1657.7
"03/29/2015 00:35:00","EDT","CAPITL",61757,1301.4
"03/29/2015 00:35:00","EDT","CENTRL",61754,1746.3
"03/29/2015 00:35:00","EDT","DUNWOD",61760,590.3
"03/29/2015 00:35:00","EDT","GENESE",61753,965.2
"03/29/2015 00:35:00","EDT","HUD VL",61758,1027.7
"03/29/2015 00:35:00","EDT","LONGIL",61762,2087.8
"03/29/2015 00:35:00","EDT","MHK VL",61756,902.2
"03/29/2015 00:35:00","EDT","MILLWD",61759,292.6
"03/29/2015 00:35:00","EDT","N.Y.C.",61761,5044.1
"03/29/2015 00:35:00","EDT","NORTH",61755,527.5
"03/29/2015 00:35:00","EDT","WEST",61752,1656.6
"03/29/2015 00:40:00","EDT","CAPITL",61757,1296.9
"03/29/2015 00:40:00","EDT","CENTRL",61754,1739.1
"03/29/2015 00:40:00","EDT","DUNWOD",61760,588.5
"03/29/2015 00:40:00","EDT","GENESE",61753,966
"03/29/2015 00:40:00","EDT","HUD VL",61758,998.7
"03/29/2015 00:40:00","EDT","LONGIL",61762,2083.7
"03/29/2015 00:40:00","EDT","MHK VL",61756,889.2
"03/29/2015 00:40:00","EDT","MILLWD",61759,306.9
"03/29/2015 00:40:00","EDT","N.Y.C.",61761,4998
"03/29/2015 00:40:00","EDT","NORTH",61755,547.1
"03/29/2015 00:40:00","EDT","WEST",61752,1664.6
"03/29/2015 00:45:00","EDT","CAPITL",61757,1303
"03/29/2015 00:45:00","EDT","CENTRL",61754,1750.1
"03/29/2015 00:45:00","EDT","DUNWOD",61760,581.3
"03/29/2015 00:45:00","EDT","GENESE",61753,958.3
"03/29/2015 00:45:00","EDT","HUD VL",61758,1016.5
"03/29/2015 00:45:00","EDT","LONGIL",61762,2065.7
"03/29/2015 00:45:00","EDT","MHK VL",61756,898.7
"03/29/2015 00:45:00","EDT","MILLWD",61759,302.6
"03/29/2015 00:45:00","EDT","N.Y.C.",61761,4996.4
"03/29/2015 00:45:00","EDT","NORTH",61755,533.4
"03/29/2015 00:45:00","EDT","WEST",61752,1643.9
"03/29/2015 00:50:00","EDT","CAPITL",61757,1287.3
"03/29/2015 00:50:00","EDT","CENTRL",61754,1691.8
"03/29/2015 00:50:00","EDT","DUNWOD",61760,572.8
"03/29/2015 00:50:00","EDT","GENESE",61753,961.1
"03/29/2015 00:50:00","EDT","HUD VL",61758,1023
"03/29/2015 00:50:00","EDT","LONGIL",61762,2056.7
"03/29/2015 00:50:00","EDT","MHK VL",61756,892.7
"03/29/2015 00:50:00","EDT","MILLWD",61759,288.3
"03/29/2015 00:50:00","EDT","N.Y.C.",61761,4963.2
"03/29/2015 00:50:00","EDT","NORTH",61755,540.8
"03/29/2015 00:50:00","EDT","WEST",61752,1655.6
"03/29/2015 00:55:00","EDT","CAPITL",61757,1295.9
"03/29/2015 00:55:00","EDT","CENTRL",61754,1711.5
"03/29/2015 00:55:00","EDT","DUNWOD",61760,578.1
"03/29/2015 00:55:00","EDT","GENESE",61753,954.5
"03/29/2015 00:55:00","EDT","HUD VL",61758,1002.1
"03/29/2015 00:55:00","EDT","LONGIL",61762,2061.4
"03/29/2015 00:55:00","EDT","MHK VL",61756,894
"03/29/2015 00:55:00","EDT","MILLWD",61759,296
"03/29/2015 00:55:00","EDT","N.Y.C.",61761,4952.6
"03/29/2015 00:55:00","EDT","NORTH",61755,532.3
"03/29/2015 00:55:00","EDT","WEST",61752,1643.6
"03/29/2015 01:00:00","EDT","CAPITL",61757,1320.6
"03/29/2015 01:00:00","EDT","CENTRL",61754,1742.1
"03/29/2015 01:00:00","EDT","DUNWOD",61760,583.5
"03/29/2015 01:00:00","EDT","GENESE",61753,949.3
"03/29/2015 01:00:00","EDT","HUD VL",61758,1043.3
"03/29/2015 01:00:00","EDT","LONGIL",61762,2041.2
"03/29/2015 01:00:00","EDT","MHK VL",61756,885.8
"03/29/2015 01:00:00","EDT","MILLWD",61759,284.2
"03/29/2015 01:00:00","EDT","N.Y.C.",61761,4930.8
"03/29/2015 01:00:00","EDT","NORTH",61755,529.2
"03/29/2015 01:00:00","EDT","WEST",61752,1623.7
"03/29/2015 01:05:00","EDT","CAPITL",61757,1281.1
"03/29/2015 01:05:00","EDT","CENTRL",61754,1728.1
"03/29/2015 01:05:00","EDT","DUNWOD",61760,574.7
"03/29/2015 01:05:00","EDT","GENESE",61753,949.6
"03/29/2015 01:05:00","EDT","HUD VL",61758,998.8
"03/29/2015 01:05:00","EDT","LONGIL",61762,2024.1
"03/29/2015 01:05:00","EDT","MHK VL",61756,902.7
"03/29/2015 01:05:00","EDT","MILLWD",61759,288.4
"03/29/2015 01:05:00","EDT","N.Y.C.",61761,4908.9
"03/29/2015 01:05:00","EDT","NORTH",61755,525.5
"03/29/2015 01:05:00","EDT","WEST",61752,1618.6
"03/29/2015 01:10:00","EDT","CAPITL",61757,1276.5
"03/29/2015 01:10:00","EDT","CENTRL",61754,1720.3
"03/29/2015 01:10:00","EDT","DUNWOD",61760,563.1
"03/29/2015 01:10:00","EDT","GENESE",61753,951.4
"03/29/2015 01:10:00","EDT","HUD VL",61758,991.1
"03/29/2015 01:10:00","EDT","LONGIL",61762,2030.5
"03/29/2015 01:10:00","EDT","MHK VL",61756,914.2
"03/29/2015 01:10:00","EDT","MILLWD",61759,290.4
"03/29/2015 01:10:00","EDT","N.Y.C.",61761,4882.6
"03/29/2015 01:10:00","EDT","NORTH",61755,531
"03/29/2015 01:10:00","EDT","WEST",61752,1626.2
"03/29/2015 01:15:00","EDT","CAPITL",61757,1285.8
"03/29/2015 01:15:00","EDT","CENTRL",61754,1726.3
"03/29/2015 01:15:00","EDT","DUNWOD",61760,570.7
"03/29/2015 01:15:00","EDT","GENESE",61753,942.7
"03/29/2015 01:15:00","EDT","HUD VL",61758,994.8
"03/29/2015 01:15:00","EDT","LONGIL",61762,2012.3
"03/29/2015 01:15:00","EDT","MHK VL",61756,899.8
"03/29/2015 01:15:00","EDT","MILLWD",61759,298
"03/29/2015 01:15:00","EDT","N.Y.C.",61761,4859.5
"03/29/2015 01:15:00","EDT","NORTH",61755,527.1
"03/29/2015 01:15:00","EDT","WEST",61752,1620.7
"03/29/2015 01:20:00","EDT","CAPITL",61757,1290.1
"03/29/2015 01:20:00","EDT","CENTRL",61754,1725.5
"03/29/2015 01:20:00","EDT","DUNWOD",61760,572
"03/29/2015 01:20:00","EDT","GENESE",61753,945
"03/29/2015 01:20:00","EDT","HUD VL",61758,991.3
"03/29/2015 01:20:00","EDT","LONGIL",61762,2001.3
"03/29/2015 01:20:00","EDT","MHK VL",61756,896.8
"03/29/2015 01:20:00","EDT","MILLWD",61759,283.2
"03/29/2015 01:20:00","EDT","N.Y.C.",61761,4859.3
"03/29/2015 01:20:00","EDT","NORTH",61755,524.9
"03/29/2015 01:20:00","EDT","WEST",61752,1610.1
"03/29/2015 01:25:00","EDT","CAPITL",61757,1285
"03/29/2015 01:25:00","EDT","CENTRL",61754,1721.8
"03/29/2015 01:25:00","EDT","DUNWOD",61760,568.2
"03/29/2015 01:25:00","EDT","GENESE",61753,947.5
"03/29/2015 01:25:00","EDT","HUD VL",61758,1007.3
"03/29/2015 01:25:00","EDT","LONGIL",61762,1995.2
"03/29/2015 01:25:00","EDT","MHK VL",61756,892.3
"03/29/2015 01:25:00","EDT","MILLWD",61759,288.9
"03/29/2015 01:25:00","EDT","N.Y.C.",61761,4817.7
"03/29/2015 01:25:00","EDT","NORTH",61755,534.8
"03/29/2015 01:25:00","EDT","WEST",61752,1608.4
"03/29/2015 01:30:00","EDT","CAPITL",61757,1274.5
"03/29/2015 01:30:00","EDT","CENTRL",61754,1735.9
"03/29/2015 01:30:00","EDT","DUNWOD",61760,552.5
"03/29/2015 01:30:00","EDT","GENESE",61753,947.8
"03/29/2015 01:30:00","EDT","HUD VL",61758,1005.7
"03/29/2015 01:30:00","EDT","LONGIL",61762,2003.6
"03/29/2015 01:30:00","EDT","MHK VL",61756,892
"03/29/2015 01:30:00","EDT","MILLWD",61759,292.4
"03/29/2015 01:30:00","EDT","N.Y.C.",61761,4812.5
"03/29/2015 01:30:00","EDT","NORTH",61755,524.1
"03/29/2015 01:30:00","EDT","WEST",61752,1613.5
"03/29/2015 01:35:00","EDT","CAPITL",61757,1273.6
"03/29/2015 01:35:00","EDT","CENTRL",61754,1736.7
"03/29/2015 01:35:00","EDT","DUNWOD",61760,578.3
"03/29/2015 01:35:00","EDT","GENESE",61753,942.8
"03/29/2015 01:35:00","EDT","HUD VL",61758,999.4
"03/29/2015 01:35:00","EDT","LONGIL",61762,1985.1
"03/29/2015 01:35:00","EDT","MHK VL",61756,893.2
"03/29/2015 01:35:00","EDT","MILLWD",61759,281.8
"03/29/2015 01:35:00","EDT","N.Y.C.",61761,4792.5
"03/29/2015 01:35:00","EDT","NORTH",61755,535.2
"03/29/2015 01:35:00","EDT","WEST",61752,1588.7
"03/29/2015 01:40:00","EDT","CAPITL",61757,1275.7
"03/29/2015 01:40:00","EDT","CENTRL",61754,1695.2
"03/29/2015 01:40:00","EDT","DUNWOD",61760,546
"03/29/2015 01:40:00","EDT","GENESE",61753,939
"03/29/2015 01:40:00","EDT","HUD VL",61758,981.1
"03/29/2015 01:40:00","EDT","LONGIL",61762,1985.2
"03/29/2015 01:40:00","EDT","MHK VL",61756,890.7
"03/29/2015 01:40:00","EDT","MILLWD",61759,297.9
"03/29/2015 01:40:00","EDT","N.Y.C.",61761,4774.1
"03/29/2015 01:40:00","EDT","NORTH",61755,536.1
"03/29/2015 01:40:00","EDT","WEST",61752,1591.7
"03/29/2015 01:45:00","EDT","CAPITL",61757,1260.3
"03/29/2015 01:45:00","EDT","CENTRL",61754,1688.3
"03/29/2015 01:45:00","EDT","DUNWOD",61760,565
"03/29/2015 01:45:00","EDT","GENESE",61753,940.2
"03/29/2015 01:45:00","EDT","HUD VL",61758,991.7
"03/29/2015 01:45:00","EDT","LONGIL",61762,1967
"03/29/2015 01:45:00","EDT","MHK VL",61756,881.3
"03/29/2015 01:45:00","EDT","MILLWD",61759,277.7
"03/29/2015 01:45:00","EDT","N.Y.C.",61761,4762.6
"03/29/2015 01:45:00","EDT","NORTH",61755,535.2
"03/29/2015 01:45:00","EDT","WEST",61752,1598.6
"03/29/2015 01:50:00","EDT","CAPITL",61757,1271.1
"03/29/2015 01:50:00","EDT","CENTRL",61754,1720.8
"03/29/2015 01:50:00","EDT","DUNWOD",61760,555.2
"03/29/2015 01:50:00","EDT","GENESE",61753,936.9
"03/29/2015 01:50:00","EDT","HUD VL",61758,989.9
"03/29/2015 01:50:00","EDT","LONGIL",61762,1965.9
"03/29/2015 01:50:00","EDT","MHK VL",61756,881.3
"03/29/2015 01:50:00","EDT","MILLWD",61759,281.9
"03/29/2015 01:50:00","EDT","N.Y.C.",61761,4743.8
"03/29/2015 01:50:00","EDT","NORTH",61755,530.4
"03/29/2015 01:50:00","EDT","WEST",61752,1581.4
"03/29/2015 01:55:00","EDT","CAPITL",61757,1265.2
"03/29/2015 01:55:00","EDT","CENTRL",61754,1714.2
"03/29/2015 01:55:00","EDT","DUNWOD",61760,549
"03/29/2015 01:55:00","EDT","GENESE",61753,936.7
"03/29/2015 01:55:00","EDT","HUD VL",61758,994.2
"03/29/2015 01:55:00","EDT","LONGIL",61762,1953.2
"03/29/2015 01:55:00","EDT","MHK VL",61756,889.8
"03/29/2015 01:55:00","EDT","MILLWD",61759,273.8
"03/29/2015 01:55:00","EDT","N.Y.C.",61761,4744.4
"03/29/2015 01:55:00","EDT","NORTH",61755,530.3
"03/29/2015 01:55:00","EDT","WEST",61752,1581.9
"03/29/2015 02:00:00","EDT","CAPITL",61757,1260.3
"03/29/2015 02:00:00","EDT","CENTRL",61754,1717.1
"03/29/2015 02:00:00","EDT","DUNWOD",61760,550.2
"03/29/2015 02:00:00","EDT","GENESE",61753,932.1
"03/29/2015 02:00:00","EDT","HUD VL",61758,987
"03/29/2015 02:00:00","EDT","LONGIL",61762,1955.4
"03/29/2015 02:00:00","EDT","MHK VL",61756,889.3
"03/29/2015 02:00:00","EDT","MILLWD",61759,274.7
"03/29/2015 02:00:00","EDT","N.Y.C.",61761,4729.9
"03/29/2015 02:00:00","EDT","NORTH",61755,530
"03/29/2015 02:00:00","EDT","WEST",61752,1586.7
"03/29/2015 02:05:00","EDT","CAPITL",61757,1250.2
"03/29/2015 02:05:00","EDT","CENTRL",61754,1704.5
"03/29/2015 02:05:00","EDT","DUNWOD",61760,528.5
"03/29/2015 02:05:00","EDT","GENESE",61753,932.1
"03/29/2015 02:05:00","EDT","HUD VL",61758,980.5
"03/29/2015 02:05:00","EDT","LONGIL",61762,1954.5
"03/29/2015 02:05:00","EDT","MHK VL",61756,882.5
"03/29/2015 02:05:00","EDT","MILLWD",61759,292
"03/29/2015 02:05:00","EDT","N.Y.C.",61761,4712.4
"03/29/2015 02:05:00","EDT","NORTH",61755,528.6
"03/29/2015 02:05:00","EDT","WEST",61752,1572.6
"03/29/2015 02:10:00","EDT","CAPITL",61757,1254.1
"03/29/2015 02:10:00","EDT","CENTRL",61754,1713.5
"03/29/2015 02:10:00","EDT","DUNWOD",61760,540.7
"03/29/2015 02:10:00","EDT","GENESE",61753,931.1
"03/29/2015 02:10:00","EDT","HUD VL",61758,990.3
"03/29/2015 02:10:00","EDT","LONGIL",61762,1936.2
"03/29/2015 02:10:00","EDT","MHK VL",61756,886.8
"03/29/2015 02:10:00","EDT","MILLWD",61759,269.9
"03/29/2015 02:10:00","EDT","N.Y.C.",61761,4687.6
"03/29/2015 02:10:00","EDT","NORTH",61755,530.2
"03/29/2015 02:10:00","EDT","WEST",61752,1601.7
"03/29/2015 02:15:00","EDT","CAPITL",61757,1264.3
"03/29/2015 02:15:00","EDT","CENTRL",61754,1722.4
"03/29/2015 02:15:00","EDT","DUNWOD",61760,544.6
"03/29/2015 02:15:00","EDT","GENESE",61753,927.6
"03/29/2015 02:15:00","EDT","HUD VL",61758,992.3
"03/29/2015 02:15:00","EDT","LONGIL",61762,1933.8
"03/29/2015 02:15:00","EDT","MHK VL",61756,883
"03/29/2015 02:15:00","EDT","MILLWD",61759,268
"03/29/2015 02:15:00","EDT","N.Y.C.",61761,4667.3
"03/29/2015 02:15:00","EDT","NORTH",61755,529.2
"03/29/2015 02:15:00","EDT","WEST",61752,1593.2
"03/29/2015 02:20:00","EDT","CAPITL",61757,1266.5
"03/29/2015 02:20:00","EDT","CENTRL",61754,1721.1
"03/29/2015 02:20:00","EDT","DUNWOD",61760,542.8
"03/29/2015 02:20:00","EDT","GENESE",61753,928.9
"03/29/2015 02:20:00","EDT","HUD VL",61758,978.3
"03/29/2015 02:20:00","EDT","LONGIL",61762,1923.1
"03/29/2015 02:20:00","EDT","MHK VL",61756,880.2
"03/29/2015 02:20:00","EDT","MILLWD",61759,279.5
"03/29/2015 02:20:00","EDT","N.Y.C.",61761,4670.8
"03/29/2015 02:20:00","EDT","NORTH",61755,529.5
"03/29/2015 02:20:00","EDT","WEST",61752,1593.9
"03/29/2015 02:25:00","EDT","CAPITL",61757,1260.2
"03/29/2015 02:25:00","EDT","CENTRL",61754,1715.2
"03/29/2015 02:25:00","EDT","DUNWOD",61760,547.8
"03/29/2015 02:25:00","EDT","GENESE",61753,928.2
"03/29/2015 02:25:00","EDT","HUD VL",61758,972.7
"03/29/2015 02:25:00","EDT","LONGIL",61762,1928.5
"03/29/2015 02:25:00","EDT","MHK VL",61756,880.8
"03/29/2015 02:25:00","EDT","MILLWD",61759,287.6
"03/29/2015 02:25:00","EDT","N.Y.C.",61761,4656.1
"03/29/2015 02:25:00","EDT","NORTH",61755,537.6
"03/29/2015 02:25:00","EDT","WEST",61752,1582.6
"03/29/2015 02:30:00","EDT","CAPITL",61757,1262.4
"03/29/2015 02:30:00","EDT","CENTRL",61754,1669.3
"03/29/2015 02:30:00","EDT","DUNWOD",61760,556.3
"03/29/2015 02:30:00","EDT","GENESE",61753,924.9
"03/29/2015 02:30:00","EDT","HUD VL",61758,962.1
"03/29/2015 02:30:00","EDT","LONGIL",61762,1930.6
"03/29/2015 02:30:00","EDT","MHK VL",61756,883.8
"03/29/2015 02:30:00","EDT","MILLWD",61759,277.8
"03/29/2015 02:30:00","EDT","N.Y.C.",61761,4631.9
"03/29/2015 02:30:00","EDT","NORTH",61755,532.6
"03/29/2015 02:30:00","EDT","WEST",61752,1570.8
"03/29/2015 02:35:00","EDT","CAPITL",61757,1254.1
"03/29/2015 02:35:00","EDT","CENTRL",61754,1700.8
"03/29/2015 02:35:00","EDT","DUNWOD",61760,547.6
"03/29/2015 02:35:00","EDT","GENESE",61753,930.3
